# n = 2.0 U  = 17.0 J = 4.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       24.009894        2.000122        0.192383       37.682107
       2       23.991836        2.000122        0.077637       38.110146
       3       23.979162        2.000366        0.030396       38.159162
       4       23.987084        2.000366        0.011841       38.177351
       5       23.994155        2.000122        0.005371       38.172952
       6       23.987020        2.000366        0.003296       38.172740
       7       23.988481        2.000366        0.002319       38.179599
       8       23.988638        2.000122        0.001709       38.173758
       9       23.983173        2.000122        0.000732       38.166473
      10       23.982043        2.000122        0.000244       38.166798
      11       23.981524        2.000122        0.000244       38.166480
      12       23.981524        2.000122        0.000244       38.166480
