#    itr              mu            ntot            mtot            etot
       1      -17.249000        1.299011        1.299011      -31.180871
       2       -4.043000        1.299683       -0.586670      -10.665731
       3       -4.483000        1.299194        0.260498      -10.127667
       4       -4.578000        1.299438       -0.110840      -10.024716
       5       -4.600000        1.299438        0.049805      -10.002873
       6       -4.607000        1.299194       -0.022217       -9.998052
       7       -4.608000        1.299438        0.009766       -9.999197
       8       -4.604000        1.299438       -0.005859       -9.998242
       9       -4.608000        1.299927        0.003418      -10.000462
      10       -4.609000        1.299927       -0.001465       -9.998891
      11       -4.612000        1.299438        0.000977       -9.996636
      12       -4.614000        1.299438       -0.000977       -9.998227
      13       -4.614000        1.299438        0.000977       -9.998227
