#    itr              mu            ntot            mtot            etot
       1       49.430000        4.299316        0.187195      169.902208
       2       49.455000        4.299316        0.110046      170.045223
       3       49.453000        4.299561        0.068420      170.100459
       4       49.415000        4.299194        0.043701      170.109061
       5       49.420000        4.299194        0.027100      170.100509
       6       49.418000        4.299194        0.017822      170.103555
       7       49.417000        4.299438        0.010132      170.116905
       8       49.415000        4.300171        0.006348      170.163909
       9       49.423000        4.299927        0.003784      170.183528
      10       49.422000        4.299683        0.001953      170.160961
      11       49.418000        4.299194        0.001221      170.126389
      12       49.412000        4.299683        0.000488      170.129496
      13       49.416000        4.299683       -0.000000      170.150573
      14       49.416000        4.299683        0.000000      170.150526
      15       49.416000        4.299683        0.000000      170.150526
