#    itr              mu            ntot            mtot            etot
       1      -21.000000        3.000000        3.000000     -100.581250
       2       -5.109000        0.499084       -0.499084       -3.973943
       3       -8.870000        0.499756        0.247192       -6.152867
       4       -8.280000        0.499390       -0.210449       -5.946930
       5       -8.277000        0.499390        0.176270       -5.922995
       6       -8.277000        0.499146       -0.148682       -5.905435
       7       -8.266000        0.499146        0.123291       -5.895025
       8       -8.263000        0.499878       -0.103516       -5.892852
       9       -8.264000        0.499146        0.086670       -5.880084
      10       -8.258000        0.499390       -0.074219       -5.879685
      11       -8.253000        0.499146        0.063721       -5.874863
      12       -8.258000        0.499390       -0.053711       -5.875662
      13       -8.262000        0.499390        0.043457       -5.873428
      14       -8.262000        0.499146       -0.036865       -5.870220
      15       -8.270000        0.499146        0.030029       -5.869813
      16       -8.273000        0.499146       -0.024170       -5.869282
      17       -8.265000        0.499390        0.020020       -5.870921
      18       -8.261000        0.499390       -0.016113       -5.870230
      19       -8.263000        0.499146        0.014893       -5.868172
      20       -8.265000        0.499634       -0.013428       -5.872645
      21       -8.260000        0.499390        0.011719       -5.869602
      22       -8.259000        0.499390       -0.010742       -5.870032
      23       -8.262000        0.499390        0.010742       -5.870002
      24       -8.262000        0.499390       -0.010742       -5.870002
