# n = 4.9 U  = 9.0 J = 2.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       44.691000        4.899597        0.512726      168.225400
       2       44.735000        4.899902        0.228088      169.441122
       3       44.877000        4.899048        0.099487      169.649869
       4       44.890000        4.899048        0.044800      169.657827
       5       44.895000        4.899292        0.019287      169.678690
       6       44.901000        4.899292        0.008057      169.688524
       7       44.898000        4.899780        0.004395      169.710882
       8       44.902000        4.899048        0.003052      169.696335
       9       44.899000        4.899048        0.002563      169.669569
      10       44.899000        4.899048        0.002075      169.669447
      11       44.899000        4.899536        0.001831      169.691375
      12       44.903000        4.899780        0.001709      169.720240
      13       44.904000        4.899048        0.001587      169.696303
      14       44.899000        4.899536        0.001343      169.691252
      15       44.903000        4.899292        0.000977      169.698317
      16       44.902000        4.900269        0.000488      169.733092
      17       44.909000        4.899292        0.000000      169.725043
      18       44.900000        4.899292        0.000000      169.689243
      19       44.900000        4.899292        0.000000      169.689243
