#    itr              mu            ntot            mtot            etot
       1       -3.157000        2.399109        2.399109      -31.949210
       2        3.851000        2.399292       -0.758545       -7.062852
       3        3.900000        2.399048        0.234863       -5.627991
       4        3.878000        2.399292       -0.071045       -5.486216
       5        3.887000        2.399292        0.021240       -5.471344
       6        3.902000        2.399780       -0.007080       -5.468034
       7        3.894000        2.399048        0.002930       -5.467837
       8        3.892000        2.399048       -0.001953       -5.472134
       9        3.894000        2.399048        0.001953       -5.472131
      10        3.894000        2.399048       -0.001953       -5.472131
