# n = 1.0 U  = 11.0 J = 2.750 k = 128.0
#    itr              mu            ntot            mtot            etot
       1        0.411400        1.000000        0.120911       -2.629576
       2        0.329900        1.000000        0.070862       -2.564006
       3        0.310900        1.000000        0.046204       -2.546925
       4        0.293845        1.000122        0.029297       -2.540814
       5        0.289819        1.000366        0.017944       -2.537237
       6        0.281982        1.000366        0.010132       -2.533862
       7        0.282675        1.000122        0.005615       -2.533530
       8        0.280490        1.000122        0.003662       -2.535680
       9        0.282737        1.000122        0.002197       -2.535637
      10        0.280482        1.000122        0.002197       -2.535615
      11        0.280482        1.000122        0.002197       -2.535615
