#    itr              mu            ntot            mtot            etot
       1       61.962000        4.199951        0.321594      219.110230
       2       62.090000        4.199463        0.222229      219.475629
       3       62.124000        4.199219        0.165710      219.582765
       4       62.143000        4.199951        0.131897      219.686027
       5       62.150000        4.199707        0.107605      219.749383
       6       62.151000        4.199951        0.090881      219.774352
       7       62.158000        4.199219        0.079285      219.757194
       8       62.150000        4.199463        0.070374      219.740210
       9       62.156000        4.199463        0.063049      219.760391
      10       62.161000        4.199463        0.058411      219.765164
      11       62.148000        4.199219        0.055603      219.752928
      12       62.151000        4.199463        0.052795      219.756366
      13       62.150000        4.199951        0.049622      219.802068
      14       62.149000        4.199951        0.048157      219.831269
      15       62.155000        4.199951        0.047180      219.832106
      16       62.156000        4.199219        0.046326      219.787163
      17       62.147000        4.199707        0.044617      219.776927
      18       62.154000        4.199463        0.043274      219.790012
      19       62.150000        4.199951        0.042053      219.807339
      20       62.159000        4.199463        0.040833      219.804927
      21       62.147000        4.199463        0.040344      219.778053
      22       62.146000        4.199463        0.040344      219.778331
      23       62.146000        4.199463        0.040344      219.778331
