#    itr              mu            ntot            mtot            etot
       1       73.527000        4.099121        0.504822      262.214586
       2       73.807000        4.099854        0.386780      263.011831
       3       73.950000        4.099609        0.309265      263.436542
       4       74.016000        4.099854        0.257629      263.663086
       5       74.067000        4.100342        0.222229      263.848754
       6       74.088000        4.099365        0.198547      263.893049
       7       74.085000        4.099121        0.180359      263.861121
       8       74.097000        4.099854        0.165588      263.935766
       9       74.113000        4.099365        0.154602      263.978119
      10       74.122000        4.099121        0.145935      263.946146
      11       74.110000        4.099365        0.140442      263.962808
      12       74.122000        4.099121        0.135925      263.971614
      13       74.109000        4.099609        0.131287      263.998314
      14       74.122000        4.099854        0.127502      264.057571
      15       74.137000        4.099854        0.126038      264.080223
      16       74.139000        4.099609        0.124207      264.064787
      17       74.137000        4.099121        0.122498      264.015142
      18       74.128000        4.099121        0.121033      263.984291
      19       74.122000        4.099121        0.121033      263.986355
      20       74.122000        4.099365        0.120667      264.004682
      21       74.125000        4.099365        0.120667      264.021825
      22       74.125000        4.099365        0.120667      264.021825
