#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	11.442823	-0.435938	11.442825	-0.435937	0.441346	-11.651580	33.511445	21.632683	33.511446	21.632685	32.497680	20.404754	
1	11.443125	-0.435636	11.445826	-0.432936	0.445559	-11.647367	33.508444	21.629682	33.511144	21.632383	32.497081	20.404155	
2	11.444026	-0.434736	11.454831	-0.423930	0.458193	-11.634733	33.499438	21.620677	33.510244	21.631483	32.495287	20.402361	
3	11.445526	-0.433235	11.469834	-0.408927	0.479242	-11.613684	33.484435	21.605674	33.508744	21.629982	32.492299	20.399373	
4	11.447625	-0.431136	11.490826	-0.387936	0.508692	-11.584234	33.463444	21.584683	33.506644	21.627883	32.488117	20.395191	
5	11.450322	-0.428440	11.517792	-0.360969	0.546527	-11.546399	33.436477	21.557716	33.503948	21.625186	32.482745	20.389819	
6	11.453615	-0.425147	11.550718	-0.328043	0.592722	-11.500204	33.403551	21.524790	33.500655	21.621894	32.476186	20.383260	
7	11.457501	-0.421260	11.589583	-0.289179	0.647251	-11.445675	33.364687	21.485925	33.496768	21.618007	32.468443	20.375517	
8	11.461980	-0.416782	11.634362	-0.244399	0.710080	-11.382846	33.319907	21.441146	33.492290	21.613529	32.459523	20.366597	
9	11.467047	-0.411714	11.685029	-0.193732	0.781171	-11.311755	33.269240	21.390479	33.487223	21.608461	32.449430	20.356504	
10	11.472700	-0.406061	11.741553	-0.137209	0.860481	-11.232445	33.212717	21.333955	33.481569	21.602808	32.438170	20.345244	
11	11.478936	-0.399826	11.803898	-0.074863	0.947963	-11.144963	33.150371	21.271610	33.475334	21.596572	32.425750	20.332824	
12	11.485750	-0.393011	11.872027	-0.006735	1.043563	-11.049363	33.082243	21.203482	33.468519	21.589758	32.412179	20.319253	
13	11.493139	-0.385622	11.945897	0.067136	1.147224	-10.945702	33.008373	21.129611	33.461131	21.582369	32.397464	20.304538	
14	11.501098	-0.377663	12.025463	0.146702	1.258883	-10.834043	32.928806	21.050045	33.453171	21.574410	32.381614	20.288688	
15	11.509622	-0.369139	12.110677	0.231916	1.378473	-10.714453	32.843592	20.964831	33.444647	21.565886	32.364640	20.271714	
16	11.518707	-0.360054	12.201486	0.322724	1.505921	-10.587006	32.752784	20.874022	33.435563	21.556801	32.346551	20.253625	
17	11.528346	-0.350415	12.297833	0.419072	1.641150	-10.451776	32.656436	20.777675	33.425923	21.547162	32.327359	20.234433	
18	11.538534	-0.340227	12.399661	0.520899	1.784079	-10.308847	32.554609	20.675847	33.415735	21.536974	32.307076	20.214150	
19	11.549265	-0.329496	12.506905	0.628144	1.934621	-10.158305	32.447364	20.568603	33.405004	21.526243	32.285714	20.192788	
20	11.560532	-0.318229	12.619500	0.740738	2.092685	-10.000241	32.334770	20.456008	33.393737	21.514976	32.263286	20.170360	
21	11.572329	-0.306432	12.737376	0.858614	2.258176	-9.834750	32.216894	20.338133	33.381940	21.503179	32.239806	20.146880	
22	11.584648	-0.294113	12.860460	0.981698	2.430993	-9.661933	32.093810	20.215048	33.369621	21.490860	32.215290	20.122364	
23	11.597482	-0.281279	12.988676	1.109914	2.611032	-9.481894	31.965594	20.086833	33.356788	21.478026	32.189751	20.096825	
24	11.610823	-0.267938	13.121944	1.243183	2.798185	-9.294741	31.832325	19.953564	33.343446	21.464685	32.163205	20.070279	
25	11.624663	-0.254098	13.260182	1.381421	2.992338	-9.100588	31.694088	19.815326	33.329606	21.450845	32.135670	20.042744	
26	11.638994	-0.239767	13.403303	1.524542	3.193373	-8.899553	31.550966	19.672205	33.315275	21.436514	32.107162	20.014236	
27	11.653807	-0.224954	13.551219	1.672458	3.401170	-8.691756	31.403050	19.524289	33.300462	21.421701	32.077699	19.984773	
28	11.669094	-0.209668	13.703837	1.825076	3.615602	-8.477324	31.250433	19.371671	33.285176	21.406414	32.047299	19.954373	
29	11.684844	-0.193917	13.861061	1.982299	3.836539	-8.256387	31.093209	19.214447	33.269425	21.390664	32.015981	19.923055	
30	11.701049	-0.177713	14.022792	2.144031	4.063849	-8.029077	30.931477	19.052716	33.253221	21.374459	31.983764	19.890838	
31	11.717698	-0.161063	14.188929	2.310168	4.297392	-7.795534	30.765341	18.886579	33.236571	21.357810	31.950668	19.857742	
32	11.734782	-0.143979	14.359366	2.480605	4.537030	-7.555896	30.594903	18.716142	33.219487	21.340726	31.916715	19.823789	
33	11.752291	-0.126470	14.533996	2.655234	4.782615	-7.310311	30.420274	18.541512	33.201978	21.323217	31.881925	19.788999	
34	11.770213	-0.108548	14.712706	2.833945	5.033999	-7.058927	30.241563	18.362802	33.184056	21.305295	31.846319	19.753393	
35	11.788539	-0.090223	14.895383	3.016621	5.291031	-6.801895	30.058887	18.180125	33.165731	21.286970	31.809921	19.716995	
36	11.807256	-0.071506	15.081908	3.203147	5.553555	-6.539371	29.872362	17.993600	33.147014	21.268252	31.772752	19.679826	
37	11.826354	-0.052408	15.272160	3.393399	5.821411	-6.271515	29.682109	17.803348	33.127916	21.249155	31.734836	19.641910	
38	11.845821	-0.032941	15.466016	3.587255	6.094437	-5.998489	29.488253	17.609492	33.108449	21.229688	31.696197	19.603271	
39	11.865645	-0.013116	15.663347	3.784586	6.372469	-5.720457	29.290922	17.412161	33.088625	21.209863	31.656859	19.563933	
40	11.885815	0.007053	15.864022	3.985260	6.655337	-5.437589	29.090248	17.211486	33.068455	21.189693	31.616847	19.523920	
41	11.906318	0.027556	16.067905	4.189143	6.942870	-5.150057	28.886365	17.007603	33.047952	21.169190	31.576185	19.483259	
42	11.927142	0.048380	16.274857	4.396096	7.234893	-4.858033	28.679412	16.800651	33.027128	21.148366	31.534900	19.441974	
