#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-8.130844	-8.899430	-8.130844	-8.899430	-19.131873	-19.815772	13.869553	13.100968	13.869553	13.100968	12.868201	12.184302	
1	-8.130543	-8.899128	-8.127833	-8.896418	-19.127656	-19.811555	13.866541	13.097956	13.869252	13.100667	12.867599	12.183700	
2	-8.129640	-8.898225	-8.118799	-8.887384	-19.115009	-19.798908	13.857508	13.088922	13.868348	13.099763	12.865792	12.181893	
3	-8.128135	-8.896720	-8.103749	-8.872335	-19.093939	-19.777838	13.842458	13.073873	13.866843	13.098258	12.862782	12.178883	
4	-8.126029	-8.894614	-8.082693	-8.851278	-19.064459	-19.748358	13.821401	13.052816	13.864738	13.096153	12.858570	12.174672	
5	-8.123324	-8.891909	-8.055641	-8.824226	-19.026586	-19.710485	13.794350	13.025764	13.862033	13.093447	12.853160	12.169261	
6	-8.120021	-8.888606	-8.022611	-8.791197	-18.980344	-19.664243	13.761320	12.992735	13.858730	13.090144	12.846554	12.162655	
7	-8.116122	-8.884708	-7.983624	-8.752209	-18.925760	-19.609659	13.722332	12.953747	13.854831	13.086246	12.838757	12.154858	
8	-8.111630	-8.880215	-7.938701	-8.707286	-18.862867	-19.546766	13.677409	12.908824	13.850339	13.081753	12.829772	12.145873	
9	-8.106547	-8.875132	-7.887870	-8.656455	-18.791703	-19.475602	13.626579	12.857994	13.845255	13.076670	12.819606	12.135707	
10	-8.100876	-8.869461	-7.831163	-8.599748	-18.712311	-19.396210	13.569871	12.801286	13.839585	13.071000	12.808264	12.124365	
11	-8.094621	-8.863206	-7.768612	-8.537197	-18.624738	-19.308637	13.507320	12.738735	13.833330	13.064744	12.795754	12.111855	
12	-8.087786	-8.856371	-7.700256	-8.468841	-18.529038	-19.212937	13.438964	12.670379	13.826494	13.057909	12.782082	12.098184	
13	-8.080374	-8.848959	-7.626136	-8.394721	-18.425268	-19.109167	13.364844	12.596259	13.819082	13.050497	12.767258	12.083359	
14	-8.072390	-8.840975	-7.546296	-8.314881	-18.313491	-18.997390	13.285005	12.516420	13.811098	13.042513	12.751290	12.067391	
15	-8.063838	-8.832424	-7.460785	-8.229371	-18.193773	-18.877672	13.199494	12.430909	13.802547	13.033962	12.734188	12.050289	
16	-8.054725	-8.823311	-7.369655	-8.138240	-18.066188	-18.750087	13.108363	12.339778	13.793434	13.024849	12.715961	12.032063	
17	-8.045056	-8.813641	-7.272959	-8.041544	-17.930811	-18.614710	13.011667	12.243082	13.783764	13.015179	12.696622	12.012723	
18	-8.034835	-8.803421	-7.170756	-7.939342	-17.787725	-18.471624	12.909465	12.140880	13.773544	13.004959	12.676181	11.992282	
