# n = 1.9 U  = 17.0 J = 4.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       22.059400        1.900024        0.187988       32.654009
       2       22.039500        1.900024        0.076172       33.037910
       3       22.013500        1.900024        0.031250       33.080064
       4       22.016600        1.900024        0.013428       33.093016
       5       22.021010        1.900269        0.005981       33.098576
       6       22.023210        1.900024        0.001953       33.099467
       7       22.025310        1.900024        0.000488       33.093782
       8       22.021710        1.900024        0.000000       33.093492
       9       22.019710        1.900024        0.000000       33.093492
      10       22.019710        1.900024        0.000000       33.093492
