#    itr              mu            ntot            mtot            etot
       1      -21.000000        2.980408        2.980408      -96.996698
       2       -0.330000        0.999084       -0.999084       -5.193368
       3       -4.399000        0.999878        0.741455       -8.599563
       4       -3.956000        0.999023       -0.666138       -7.979251
       5       -4.010000        0.999023        0.613403       -7.827042
       6       -4.032000        0.999268       -0.573120       -7.729099
       7       -4.061000        0.999268        0.542358       -7.657102
       8       -4.071000        0.999268       -0.517944       -7.605187
       9       -4.080000        0.999512        0.499146       -7.567086
      10       -4.089000        0.999023       -0.482056       -7.534663
      11       -4.094000        0.999268        0.471069       -7.512142
      12       -4.101000        0.999268       -0.462280       -7.494932
      13       -4.104000        0.999268        0.454468       -7.482109
      14       -4.111000        0.999268       -0.449097       -7.471027
      15       -4.108000        0.999268        0.445190       -7.463312
      16       -4.109000        0.999756       -0.441772       -7.459875
      17       -4.113000        0.999268        0.439331       -7.450925
      18       -4.115000        0.999023       -0.438599       -7.448782
      19       -4.115000        0.999023        0.437622       -7.448888
      20       -4.116000        1.000244       -0.435425       -7.452481
      21       -4.117000        0.999756        0.434937       -7.441911
      22       -4.121000        0.999756       -0.434937       -7.443462
      23       -4.121000        0.999756        0.434937       -7.443462
