#    itr              mu            ntot            mtot            etot
       1       28.162000        3.799866        2.200134        6.865869
       2       13.513000        3.799072       -0.999146       16.529013
       3       14.107000        3.799316        0.479858       18.091411
       4       14.337000        3.799927       -0.223145       18.424511
       5       14.381000        3.799438        0.104004       18.498808
       6       14.386000        3.799438       -0.048340       18.510466
       7       14.396000        3.799438        0.021484       18.513991
       8       14.392000        3.799683       -0.009521       18.518278
       9       14.397000        3.799438        0.002930       18.517182
      10       14.400000        3.799438       -0.000977       18.514939
      11       14.403000        3.799438        0.000977       18.514902
      12       14.403000        3.799438       -0.000977       18.514902
