#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	14.183777	14.185608	14.183777	14.185608	2.604614	2.605347	
1	14.184078	14.185909	14.186789	14.188620	2.608831	2.609563	
2	14.184981	14.186812	14.195822	14.197653	2.621478	2.622210	
3	14.186486	14.188317	14.210872	14.212703	2.642548	2.643280	
4	14.188592	14.190423	14.231930	14.233761	2.672028	2.672761	
5	14.191297	14.193128	14.258982	14.260813	2.709901	2.710633	
6	14.194600	14.196431	14.292012	14.293843	2.756143	2.756876	
7	14.198499	14.200330	14.331000	14.332831	2.810727	2.811460	
8	14.202992	14.204823	14.375924	14.377755	2.873620	2.874353	
9	14.208075	14.209906	14.426756	14.428587	2.944784	2.945517	
10	14.213746	14.215577	14.483464	14.485295	3.024177	3.024909	
11	14.220001	14.221832	14.546016	14.547847	3.111749	3.112482	
12	14.226837	14.228668	14.614373	14.616205	3.207450	3.208182	
13	14.234249	14.236080	14.688495	14.690326	3.311220	3.311952	
14	14.242233	14.244064	14.768336	14.770167	3.422997	3.423730	
15	14.250784	14.252615	14.853849	14.855680	3.542715	3.543447	
16	14.259897	14.261728	14.944982	14.946813	3.670301	3.671033	
17	14.269567	14.271398	15.041679	15.043510	3.805678	3.806410	
18	14.279788	14.281619	15.143884	15.145715	3.948764	3.949497	
19	14.290553	14.292384	15.251534	15.253365	4.099474	4.100206	
20	14.301856	14.303687	15.364564	15.366395	4.257717	4.258449	
21	14.313690	14.315521	15.482907	15.484738	4.423396	4.424129	
22	14.326048	14.327879	15.606491	15.608322	4.596414	4.597146	
23	14.338923	14.340754	15.735241	15.737072	4.776664	4.777397	
24	14.352307	14.354138	15.869081	15.870912	4.964040	4.964772	
25	14.366192	14.368023	16.007929	16.009760	5.158427	5.159159	
26	14.380569	14.382400	16.151702	16.153533	5.359709	5.360441	
27	14.395430	14.397261	16.300313	16.302144	5.567764	5.568497	
28	14.410766	14.412597	16.453672	16.455503	5.782468	5.783200	
29	14.426568	14.428399	16.611688	16.613519	6.003690	6.004423	
30	14.442826	14.444657	16.774266	16.776097	6.231299	6.232031	
31	14.459530	14.461361	16.941306	16.943137	6.465155	6.465888	
32	14.476670	14.478501	17.112709	17.114540	6.705119	6.705852	
33	14.494236	14.496067	17.288371	17.290202	6.951047	6.951779	
34	14.512218	14.514049	17.468187	17.470018	7.202789	7.203521	
35	14.530604	14.532435	17.652048	17.653879	7.460194	7.460927	
36	14.549384	14.551215	17.839844	17.841675	7.723108	7.723841	
37	14.568545	14.570376	18.031461	18.033292	7.991372	7.992104	
38	14.588078	14.589909	18.226784	18.228615	8.264824	8.265556	
