#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-1.986542	-1.986542	-1.986542	-1.986542	-13.019775	-13.019775	
1	-1.986241	-1.986241	-1.983530	-1.983530	-13.015559	-13.015559	
2	-1.985337	-1.985337	-1.974496	-1.974496	-13.002912	-13.002912	
3	-1.983832	-1.983832	-1.959446	-1.959446	-12.981842	-12.981842	
4	-1.981726	-1.981726	-1.938389	-1.938389	-12.952362	-12.952362	
5	-1.979021	-1.979021	-1.911337	-1.911337	-12.914489	-12.914489	
6	-1.975718	-1.975718	-1.878307	-1.878307	-12.868247	-12.868247	
7	-1.971819	-1.971819	-1.839318	-1.839318	-12.813662	-12.813662	
8	-1.967327	-1.967327	-1.794395	-1.794395	-12.750769	-12.750769	
9	-1.962244	-1.962244	-1.743563	-1.743563	-12.679605	-12.679605	
10	-1.956573	-1.956573	-1.686854	-1.686854	-12.600213	-12.600213	
11	-1.950318	-1.950318	-1.624302	-1.624302	-12.512640	-12.512640	
12	-1.943482	-1.943482	-1.555945	-1.555945	-12.416940	-12.416940	
13	-1.936070	-1.936070	-1.481824	-1.481824	-12.313170	-12.313170	
14	-1.928086	-1.928086	-1.401982	-1.401982	-12.201392	-12.201392	
15	-1.919535	-1.919535	-1.316470	-1.316470	-12.081675	-12.081675	
16	-1.910421	-1.910421	-1.225337	-1.225337	-11.954089	-11.954089	
17	-1.900752	-1.900752	-1.128639	-1.128639	-11.818712	-11.818712	
18	-1.890531	-1.890531	-1.026435	-1.026435	-11.675625	-11.675625	
19	-1.879766	-1.879766	-0.918785	-0.918785	-11.524916	-11.524916	
20	-1.868463	-1.868463	-0.805754	-0.805754	-11.366673	-11.366673	
21	-1.856629	-1.856629	-0.687412	-0.687412	-11.200993	-11.200993	
22	-1.844270	-1.844270	-0.563828	-0.563828	-11.027976	-11.027976	
23	-1.831395	-1.831395	-0.435077	-0.435077	-10.847725	-10.847725	
24	-1.818011	-1.818011	-0.301238	-0.301238	-10.660350	-10.660350	
25	-1.804127	-1.804127	-0.162390	-0.162390	-10.465963	-10.465963	
26	-1.789749	-1.789749	-0.018617	-0.018617	-10.264681	-10.264681	
27	-1.774888	-1.774888	0.129994	0.129994	-10.056625	-10.056625	
28	-1.759552	-1.759552	0.283354	0.283354	-9.841922	-9.841922	
