# n = 5.3 U  = 8.0 J = 2.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       45.297325        5.300232        0.349884      179.087998
       2       44.370425        5.300049        0.164978      180.263080
       3       44.362125        5.300049        0.083923      180.359447
       4       44.366459        5.300293        0.046692      180.389661
       5       44.356659        5.300049        0.026550      180.393129
       6       44.349459        5.299927        0.014893      180.380699
       7       44.344459        5.299927        0.008301      180.376705
       8       44.342859        5.299927        0.005371      180.376989
       9       44.345110        5.300171        0.003540      180.388017
      10       44.345766        5.300171        0.001587      180.396543
      11       44.347466        5.299927        0.000732      180.385628
      12       44.345766        5.299927        0.000244      180.376921
      13       44.347466        5.299927        0.000244      180.377021
      14       44.347566        5.299927        0.000244      180.376922
