#    itr              mu            ntot            mtot            etot
       1       33.162000        4.099121        0.087830       96.024469
       2       33.188000        4.099365        0.037415       96.063927
       3       33.193000        4.099121        0.017761       96.069039
       4       33.195000        4.100220        0.008545       96.100294
       5       33.202000        4.099243        0.003906       96.098222
       6       33.197000        4.099243        0.002441       96.071686
       7       33.195000        4.099243        0.001465       96.071729
       8       33.197000        4.099731        0.000732       96.087892
       9       33.200000        4.099243        0.000000       96.085062
      10       33.195000        4.099243        0.000000       96.071710
      11       33.195000        4.099243        0.000000       96.071710
