# n = 5.1 U  = 14.0 J = 3.500 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       70.090000        5.099304        0.450348      291.710429
       2       67.921000        5.099609        0.323792      294.181695
       3       68.001000        5.099854        0.244080      294.487753
       4       68.022000        5.099854        0.189148      294.616950
       5       68.043000        5.099121        0.151428      294.637016
       6       68.054000        5.099121        0.122131      294.628665
       7       68.068000        5.099365        0.101013      294.668733
       8       68.080000        5.099121        0.085510      294.680825
       9       68.086000        5.099121        0.071106      294.675141
      10       68.099000        5.099487        0.058594      294.707053
      11       68.113000        5.099243        0.047974      294.717137
      12       68.118000        5.099243        0.038452      294.706968
      13       68.123000        5.099487        0.031006      294.725246
      14       68.124000        5.099487        0.026611      294.741270
      15       68.127000        5.099243        0.022583      294.725659
      16       68.124000        5.099487        0.019043      294.728123
      17       68.124000        5.099976        0.015869      294.777110
      18       68.132000        5.099487        0.013184      294.773159
      19       68.131000        5.099487        0.010010      294.744359
      20       68.131000        5.099976        0.007813      294.777301
      21       68.137000        5.100952        0.005859      294.872948
      22       68.148000        5.099243        0.003296      294.814721
      23       68.124000        5.099731        0.002563      294.746400
      24       68.131000        5.099976        0.001465      294.791866
      25       68.132000        5.099487        0.000732      294.773362
      26       68.126000        5.099487        0.000244      294.744374
      27       68.125000        5.099976        0.000000      294.777639
      28       68.130000        5.099976        0.000000      294.806634
      29       68.130000        5.099976        0.000000      294.806634
