#    itr              mu            ntot            mtot            etot
       1      -15.074000        1.599182        1.599182      -37.499571
       2       -1.178000        1.599243       -0.719238      -10.044629
       3       -1.746000        1.599243        0.302734       -9.138625
       4       -1.821000        1.599243       -0.127930       -8.954762
       5       -1.829000        1.599243        0.053711       -8.922590
       6       -1.840000        1.599731       -0.022461       -8.917482
       7       -1.841000        1.599731        0.011719       -8.914083
       8       -1.839000        1.599243       -0.004395       -8.913203
       9       -1.845000        1.599487        0.002197       -8.915802
      10       -1.848000        1.599487       -0.001221       -8.914649
      11       -1.850000        1.599243        0.000977       -8.914196
      12       -1.851000        1.599243        0.000000       -8.915342
      13       -1.852000        1.599243        0.000000       -8.915342
      14       -1.852000        1.599243        0.000000       -8.915342
