#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	5.658032	-10.384388	5.658032	-10.384387	-5.784212	-21.112703	27.805225	11.762805	27.805225	11.762805	26.279085	10.950594	
1	5.658331	-10.384088	5.661024	-10.381396	-5.780000	-21.108491	27.802233	11.759814	27.804925	11.762506	26.278487	10.949996	
2	5.659228	-10.383191	5.669998	-10.372422	-5.767367	-21.095858	27.793260	11.750840	27.804028	11.761609	26.276695	10.948204	
3	5.660723	-10.381696	5.684947	-10.357473	-5.746321	-21.074812	27.778310	11.735891	27.802533	11.760114	26.273709	10.945217	
4	5.662815	-10.379604	5.705864	-10.336556	-5.716874	-21.045365	27.757394	11.714974	27.800441	11.758022	26.269531	10.941039	
5	5.665502	-10.376917	5.732734	-10.309686	-5.679045	-21.007536	27.730524	11.688104	27.797754	11.755335	26.264163	10.935672	
6	5.668783	-10.373636	5.765541	-10.276879	-5.632855	-20.961346	27.697717	11.655297	27.794473	11.752054	26.257610	10.929119	
7	5.672656	-10.369763	5.804264	-10.238156	-5.578333	-20.906824	27.658993	11.616574	27.790600	11.748181	26.249874	10.921383	
8	5.677118	-10.365301	5.848880	-10.193540	-5.515512	-20.844003	27.614378	11.571958	27.786138	11.743719	26.240962	10.912471	
9	5.682168	-10.360251	5.899360	-10.143060	-5.444430	-20.772921	27.563897	11.521478	27.781089	11.738669	26.230878	10.902386	
10	5.687801	-10.354618	5.955673	-10.086747	-5.365130	-20.693621	27.507585	11.465165	27.775456	11.733036	26.219628	10.891137	
11	5.694014	-10.348405	6.017783	-10.024637	-5.277659	-20.606151	27.445475	11.403055	27.769242	11.726823	26.207220	10.878728	
12	5.700804	-10.341615	6.085652	-9.956768	-5.182071	-20.510563	27.377606	11.335186	27.762452	11.720033	26.193661	10.865169	
13	5.708166	-10.334253	6.159236	-9.883183	-5.078424	-20.406915	27.304021	11.261601	27.755090	11.712671	26.178959	10.850468	
14	5.716097	-10.326322	6.238491	-9.803929	-4.966780	-20.295271	27.224767	11.182347	27.747159	11.704740	26.163124	10.834633	
15	5.724591	-10.317828	6.323365	-9.719055	-4.847206	-20.175697	27.139892	11.097473	27.738665	11.696246	26.146165	10.817674	
16	5.733643	-10.308776	6.413806	-9.628614	-4.719775	-20.048266	27.049452	11.007032	27.729614	11.687194	26.128094	10.799602	
17	5.743247	-10.299172	6.509756	-9.532664	-4.584564	-19.913055	26.953501	10.911082	27.720009	11.677590	26.108920	10.780429	
18	5.753399	-10.289020	6.611155	-9.431265	-4.441654	-19.770146	26.852103	10.809683	27.709858	11.667438	26.088656	10.760165	
19	5.764091	-10.278328	6.717939	-9.324481	-4.291133	-19.619624	26.745319	10.702899	27.699165	11.656746	26.067315	10.738823	
20	5.775317	-10.267102	6.830039	-9.212381	-4.133091	-19.461582	26.633218	10.590799	27.687939	11.645520	26.044909	10.716418	
21	5.787071	-10.255348	6.947385	-9.095034	-3.967623	-19.296115	26.515872	10.473452	27.676185	11.633766	26.021453	10.692961	
22	5.799345	-10.243074	7.069903	-8.972517	-3.794831	-19.123322	26.393355	10.350935	27.663911	11.621492	25.996961	10.668469	
23	5.812132	-10.230287	7.197513	-8.844907	-3.614817	-18.943309	26.265745	10.223325	27.651124	11.608705	25.971448	10.642956	
