#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-7.996460	-7.994019	-7.996460	-7.994019	-17.998535	-17.988770	
1	-7.996159	-7.993717	-7.993448	-7.991007	-17.994319	-17.984553	
2	-7.995255	-7.992814	-7.984415	-7.981973	-17.981672	-17.971906	
3	-7.993750	-7.991309	-7.969365	-7.966923	-17.960602	-17.950836	
4	-7.991645	-7.989203	-7.948307	-7.945866	-17.931121	-17.921356	
5	-7.988939	-7.986498	-7.921255	-7.918814	-17.893249	-17.883483	
6	-7.985636	-7.983195	-7.888225	-7.885784	-17.847006	-17.837241	
7	-7.981738	-7.979296	-7.849236	-7.846795	-17.792422	-17.782657	
8	-7.977245	-7.974804	-7.804313	-7.801871	-17.729529	-17.719763	
9	-7.972162	-7.969721	-7.753481	-7.751040	-17.658365	-17.648599	
10	-7.966491	-7.964050	-7.696772	-7.694331	-17.578973	-17.569207	
11	-7.960236	-7.957795	-7.634221	-7.631779	-17.491400	-17.481634	
12	-7.953400	-7.950959	-7.565863	-7.563422	-17.395700	-17.385934	
13	-7.945988	-7.943547	-7.491742	-7.489300	-17.291930	-17.282164	
14	-7.938004	-7.935563	-7.411901	-7.409459	-17.180152	-17.170386	
15	-7.929453	-7.927011	-7.326388	-7.323947	-17.060434	-17.050669	
16	-7.920339	-7.917898	-7.235255	-7.232814	-16.932849	-16.923083	
17	-7.910670	-7.908228	-7.138558	-7.136116	-16.797472	-16.787706	
18	-7.900449	-7.898008	-7.036353	-7.033911	-16.654385	-16.644620	
19	-7.889684	-7.887243	-6.928703	-6.926262	-16.503675	-16.493910	
20	-7.878381	-7.875940	-6.815673	-6.813231	-16.345433	-16.335667	
21	-7.866547	-7.864106	-6.697330	-6.694888	-16.179753	-16.169987	
22	-7.854189	-7.851747	-6.573746	-6.571305	-16.006736	-15.996970	
23	-7.841314	-7.838872	-6.444996	-6.442554	-15.826485	-15.816719	
24	-7.827930	-7.825488	-6.311156	-6.308715	-15.639110	-15.629344	
25	-7.814045	-7.811603	-6.172308	-6.169867	-15.444723	-15.434957	
26	-7.799667	-7.797226	-6.028535	-6.026094	-15.243441	-15.233675	
27	-7.784806	-7.782365	-5.879924	-5.877483	-15.035385	-15.025620	
28	-7.769470	-7.767029	-5.726564	-5.724123	-14.820682	-14.810916	
29	-7.753669	-7.751227	-5.568548	-5.566107	-14.599459	-14.589693	
30	-7.737411	-7.734970	-5.405971	-5.403530	-14.371851	-14.362085	
31	-7.720707	-7.718266	-5.238931	-5.236489	-14.137994	-14.128229	
32	-7.703567	-7.701125	-5.067528	-5.065086	-13.898030	-13.888264	
33	-7.686001	-7.683559	-4.891865	-4.889424	-13.652103	-13.642337	
34	-7.668019	-7.665578	-4.712050	-4.709608	-13.400361	-13.390595	
35	-7.649633	-7.647191	-4.528188	-4.525747	-13.142955	-13.133189	
36	-7.630853	-7.628412	-4.340393	-4.337951	-12.880041	-12.870276	
37	-7.611692	-7.609250	-4.148776	-4.146334	-12.611777	-12.602012	
38	-7.592159	-7.589718	-3.953453	-3.951012	-12.338325	-12.328560	
39	-7.572268	-7.569827	-3.754542	-3.752100	-12.059850	-12.050084	
40	-7.552030	-7.549589	-3.552162	-3.549721	-11.776518	-11.766753	
41	-7.531458	-7.529016	-3.346436	-3.343995	-11.488502	-11.478736	
42	-7.510563	-7.508121	-3.137487	-3.135046	-11.195974	-11.186208	
43	-7.489358	-7.486917	-2.925442	-2.923000	-10.899110	-10.889344	
44	-7.467857	-7.465415	-2.710427	-2.707986	-10.598089	-10.588324	
45	-7.446071	-7.443630	-2.492573	-2.490132	-10.293094	-10.283328	
