#    itr              mu            ntot            mtot            etot
       1       15.093750        3.200165        1.397720      -14.047152
       2        7.741928        3.200653       -0.617175       -2.083022
       3        8.677599        3.200134        0.256317        0.865406
       4        8.907214        3.200226       -0.107564        1.452159
       5        8.941947        3.199371        0.045427        1.550675
       6        8.934691        3.199554       -0.018600        1.563987
       7        8.938150        3.199188        0.007156        1.564754
       8        8.945923        3.199707       -0.002625        1.567250
       9        8.954683        3.200531        0.001083        1.578648
      10        8.964555        3.200745       -0.001007        1.586337
