#    itr              mu            ntot            mtot            etot
       1       -6.634277        2.500397        1.244902      -42.387101
       2        7.682737        2.499451       -1.083628       -5.531970
       3        7.893331        2.499481        0.875259       -3.152791
       4        7.714606        2.499298       -0.638822       -0.737630
       5        7.717863        2.499664        0.439285        1.236612
       6        7.780650        2.500763       -0.290821        2.394977
       7        7.840126        2.500214        0.188278        2.968169
       8        7.815379        2.499756       -0.127522        3.217175
       9        7.840348        2.499390        0.083130        3.312265
      10        7.828992        2.499878       -0.054352        3.361814
      11        7.842670        2.499084        0.035370        3.380781
      12        7.818285        2.499084       -0.023163        3.382132
      13        7.830375        2.499084        0.015137        3.386065
      14        7.850929        2.499359       -0.008438        3.389889
      15        7.867863        2.500000        0.005768        3.397799
      16        7.860484        2.499939       -0.004211        3.404881
      17        7.852039        2.499268        0.003632        3.397672
