# n = 2.1 U  = 18.0 J = 4.500 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       27.733600        2.099976        0.211792       46.661659
       2       27.735500        2.099976        0.086792       47.168850
       3       27.703500        2.099976        0.036499       47.223081
       4       27.708700        2.099976        0.015503       47.240111
       5       27.728156        2.100220        0.006592       47.248164
       6       27.716156        2.099976        0.003296       47.250593
       7       27.714641        2.100220        0.000977       47.249143
       8       27.716879        2.100220        0.000488       47.257800
       9       27.717703        2.100220        0.000488       47.257445
      10       27.717703        2.100220        0.000488       47.257445
