#    itr              mu            ntot            mtot            etot
       1       58.048000        4.399170        0.256897      211.363148
       2       58.090000        4.399170        0.166321      211.545941
       3       58.107000        4.399414        0.113953      211.651848
       4       58.060000        4.399048        0.078491      211.681411
       5       58.055000        4.399048        0.053833      211.683628
       6       58.048000        4.399048        0.036011      211.692752
       7       58.057000        4.399780        0.025391      211.740823
       8       58.059000        4.399292        0.018311      211.751779
       9       58.046000        4.399292        0.013184      211.728026
      10       58.050000        4.400024        0.009399      211.770831
      11       58.062000        4.399292        0.006104      211.766246
      12       58.054000        4.400269        0.004150      211.785306
      13       58.061000        4.399048        0.002075      211.764807
      14       58.044000        4.399292        0.000977      211.716049
      15       58.043000        4.399292        0.000977      211.728703
      16       58.043000        4.399292        0.000977      211.728703
