#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	2.542995	-5.801922	2.542995	-5.801922	-8.262856	-17.005913	
1	2.543297	-5.801621	2.546007	-5.798910	-8.258639	-17.001696	
2	2.544200	-5.800717	2.555041	-5.789876	-8.245992	-16.989049	
3	2.545705	-5.799212	2.570091	-5.774826	-8.224922	-16.967979	
4	2.547811	-5.797107	2.591148	-5.753769	-8.195442	-16.938499	
5	2.550516	-5.794401	2.618200	-5.726717	-8.157569	-16.900626	
6	2.553819	-5.791098	2.651230	-5.693687	-8.111327	-16.854384	
7	2.557718	-5.787199	2.690219	-5.654698	-8.056743	-16.799800	
8	2.562210	-5.782707	2.735143	-5.609775	-7.993849	-16.736907	
9	2.567293	-5.777624	2.785974	-5.558943	-7.922685	-16.665743	
10	2.572964	-5.771953	2.842683	-5.502234	-7.843293	-16.586350	
11	2.579219	-5.765698	2.905235	-5.439683	-7.755720	-16.498778	
12	2.586055	-5.758862	2.973592	-5.371325	-7.660020	-16.403077	
13	2.593467	-5.751450	3.047714	-5.297204	-7.556250	-16.299307	
14	2.601451	-5.743466	3.127555	-5.217362	-7.444472	-16.187530	
15	2.610003	-5.734915	3.213067	-5.131850	-7.324755	-16.067812	
16	2.619116	-5.725801	3.304200	-5.040717	-7.197169	-15.940226	
17	2.628786	-5.716132	3.400898	-4.944019	-7.061792	-15.804849	
18	2.639006	-5.705911	3.503103	-4.841815	-6.918706	-15.661763	
19	2.649771	-5.695146	3.610752	-4.734165	-6.767996	-15.511053	
20	2.661074	-5.683843	3.723783	-4.621134	-6.609753	-15.352810	
21	2.672908	-5.672009	3.842126	-4.502792	-6.444073	-15.187131	
22	2.685267	-5.659650	3.965709	-4.379208	-6.271056	-15.014113	
23	2.698142	-5.646775	4.094460	-4.250457	-6.090805	-14.833863	
24	2.711526	-5.633391	4.228299	-4.116618	-5.903430	-14.646487	
25	2.725411	-5.619507	4.367147	-3.977770	-5.709043	-14.452100	
26	2.739788	-5.605129	4.510920	-3.833997	-5.507761	-14.250818	
27	2.754649	-5.590268	4.659531	-3.685386	-5.299706	-14.042763	
28	2.769985	-5.574932	4.812891	-3.532026	-5.085002	-13.828059	
29	2.785787	-5.559131	4.970907	-3.374010	-4.863779	-13.606837	
30	2.802044	-5.542873	5.133484	-3.211433	-4.636171	-13.379229	
31	2.818748	-5.526169	5.300525	-3.044393	-4.402315	-13.145372	
32	2.835889	-5.509029	5.471928	-2.872990	-4.162350	-12.905408	
33	2.853455	-5.491462	5.647590	-2.697327	-3.916423	-12.659480	
34	2.871436	-5.473481	5.827406	-2.517511	-3.664681	-12.407738	
35	2.889823	-5.455095	6.011267	-2.333650	-3.407275	-12.150333	
36	2.908602	-5.436315	6.199063	-2.145855	-3.144362	-11.887419	
37	2.927764	-5.417153	6.390680	-1.954238	-2.876098	-11.619155	
38	2.947296	-5.397621	6.586002	-1.758915	-2.602646	-11.345703	
39	2.967187	-5.377730	6.784914	-1.560004	-2.324170	-11.067227	
40	2.987425	-5.357492	6.987293	-1.357624	-2.040839	-10.783896	
41	3.007998	-5.336919	7.193019	-1.151898	-1.752822	-10.495879	
42	3.028893	-5.316025	7.401968	-0.942949	-1.460294	-10.203351	
43	3.050097	-5.294820	7.614014	-0.730904	-1.163430	-9.906487	
44	3.071599	-5.273319	7.829028	-0.515889	-0.862410	-9.605467	
45	3.093384	-5.251533	8.046882	-0.298035	-0.557414	-9.300471	
46	3.115440	-5.229477	8.267445	-0.077473	-0.248627	-8.991684	
47	3.137754	-5.207163	8.490582	0.145665	0.063766	-8.679291	
48	3.160312	-5.184605	8.716161	0.371244	0.379576	-8.363481	
49	3.183100	-5.161817	8.944045	0.599128	0.698614	-8.044443	
50	3.206106	-5.138812	9.174097	0.829180	1.020687	-7.722371	
51	3.229314	-5.115604	9.406178	1.061261	1.345600	-7.397457	
52	3.252711	-5.092207	9.640149	1.295231	1.673159	-7.069898	
53	3.276283	-5.068635	9.875868	1.530951	2.003166	-6.739891	
54	3.300015	-5.044902	10.113194	1.768276	2.335422	-6.407635	
55	3.323894	-5.021023	10.351983	2.007066	2.669727	-6.073330	
56	3.347905	-4.997012	10.592092	2.247175	3.005880	-5.737177	
57	3.372034	-4.972884	10.833377	2.488459	3.343678	-5.399379	
58	3.396265	-4.948652	11.075691	2.730773	3.682918	-5.060139	
59	3.420585	-4.924333	11.318889	2.973971	4.023395	-4.719662	
60	3.444978	-4.899939	11.562824	3.217907	4.364905	-4.378153	
61	3.469431	-4.875486	11.807350	3.462433	4.707241	-4.035817	
62	3.493928	-4.850990	12.052319	3.707401	5.050197	-3.692860	
63	3.518454	-4.826463	12.297583	3.952666	5.393567	-3.349490	
64	3.542995	-4.801922	12.542995	4.198078	5.737144	-3.005913	
65	3.567537	-4.777381	12.788408	4.443490	6.080722	-2.662336	
66	3.592063	-4.752854	13.033672	4.688755	6.424092	-2.318965	
67	3.616560	-4.728357	13.278641	4.933724	6.767048	-1.976009	
68	3.641013	-4.703905	13.523167	5.178250	7.109384	-1.633673	
69	3.665406	-4.679511	13.767102	5.422185	7.450894	-1.292163	
70	3.689726	-4.655191	14.010300	5.665383	7.791371	-0.951686	
71	3.713957	-4.630960	14.252614	5.907697	8.130611	-0.612446	
72	3.738086	-4.606832	14.493899	6.148981	8.468409	-0.274648	
73	3.762097	-4.582821	14.734008	6.389091	8.804562	0.061505	
74	3.785976	-4.558942	14.972797	6.627880	9.138867	0.395810	
75	3.809708	-4.535209	15.210123	6.865206	9.471123	0.728066	
76	3.833280	-4.511637	15.445842	7.100925	9.801130	1.058073	
77	3.856677	-4.488240	15.679813	7.334896	10.128689	1.385632	
78	3.879885	-4.465032	15.911894	7.566977	10.453602	1.710545	
79	3.902890	-4.442027	16.141946	7.797029	10.775675	2.032618	
80	3.925679	-4.419238	16.369830	8.024912	11.094713	2.351655	
81	3.948237	-4.396681	16.595409	8.250491	11.410523	2.667466	
82	3.970551	-4.374367	16.818546	8.473629	11.722916	2.979859	
83	3.992607	-4.352311	17.039109	8.694191	12.031703	3.288646	
84	4.014392	-4.330525	17.256963	8.912046	12.336699	3.593642	
85	4.035894	-4.309024	17.471977	9.127060	12.637719	3.894662	
86	4.057098	-4.287819	17.684023	9.339106	12.934583	4.191526	
87	4.077993	-4.266924	17.892972	9.548054	13.227111	4.484054	
88	4.098566	-4.246352	18.098698	9.753780	13.515128	4.772070	
89	4.118804	-4.226114	18.301077	9.956160	13.798459	5.055402	
90	4.138695	-4.206223	18.499988	10.155071	14.076935	5.333877	
91	4.158227	-4.186690	18.695311	10.350394	14.350387	5.607329	
92	4.177389	-4.167529	18.886928	10.542011	14.618650	5.875593	
93	4.196168	-4.148749	19.074724	10.729807	14.881564	6.138507	
94	4.214554	-4.130363	19.258585	10.913668	15.138970	6.395913	
95	4.232536	-4.112381	19.438401	11.093484	15.390712	6.647655	
96	4.250102	-4.094815	19.614063	11.269146	15.636639	6.893582	
97	4.267243	-4.077675	19.785466	11.440549	15.876604	7.133546	
98	4.283947	-4.060971	19.952507	11.607589	16.110460	7.367403	
99	4.300204	-4.044713	20.115084	11.770167	16.338068	7.595011	
100	4.316006	-4.028911	20.273100	11.928183	16.559291	7.816234	
101	4.331342	-4.013575	20.426460	12.081542	16.773994	8.030937	
102	4.346203	-3.998714	20.575071	12.230153	16.982050	8.238993	
103	4.360580	-3.984337	20.718844	12.373926	17.183332	8.440275	
104	4.374465	-3.970452	20.857692	12.512774	17.377719	8.634662	
105	4.387849	-3.957068	20.991531	12.646614	17.565094	8.822037	
106	4.400724	-3.944193	21.120282	12.775364	17.745345	9.002288	
107	4.413082	-3.931835	21.243865	12.898948	17.918362	9.175305	
108	4.424917	-3.920001	21.362208	13.017291	18.084042	9.340985	
109	4.436220	-3.908698	21.475238	13.130321	18.242285	9.499227	
110	4.446985	-3.897933	21.582888	13.237971	18.392995	9.649937	
111	4.457205	-3.887712	21.685093	13.340176	18.536081	9.793024	
112	4.466875	-3.878042	21.781791	13.436873	18.671458	9.928401	
113	4.475988	-3.868929	21.872923	13.528006	18.799044	10.055986	
114	4.484540	-3.860378	21.958436	13.613519	18.918761	10.175704	
115	4.492524	-3.852394	22.038277	13.693360	19.030539	10.287482	
116	4.499936	-3.844982	22.112399	13.767482	19.134309	10.391252	
117	4.506772	-3.838146	22.180756	13.835839	19.230009	10.486952	
118	4.513027	-3.831891	22.243308	13.898391	19.317582	10.574525	
119	4.518698	-3.826220	22.300017	13.955099	19.396974	10.653917	
120	4.523781	-3.821137	22.350848	14.005931	19.468138	10.725081	
121	4.528273	-3.816644	22.395772	14.050855	19.531031	10.787974	
122	4.532172	-3.812745	22.434761	14.089843	19.585616	10.842558	
123	4.535475	-3.809442	22.467791	14.122874	19.631858	10.888801	
124	4.538180	-3.806737	22.494843	14.149925	19.669731	10.926673	
125	4.540286	-3.804631	22.515900	14.170983	19.699211	10.956154	
126	4.541791	-3.803126	22.530950	14.186033	19.720281	10.977224	
127	4.542694	-3.802223	22.539984	14.195066	19.732928	10.989871	
128	4.542995	-3.801922	22.542995	14.198078	19.737144	10.994087	
129	4.546007	-3.798910	22.543297	14.198379	19.737747	10.994690	
130	4.555041	-3.789876	22.544200	14.199283	19.739554	10.996496	
131	4.570091	-3.774826	22.545705	14.200788	19.742564	10.999506	
132	4.591148	-3.753769	22.547811	14.202893	19.746775	11.003718	
133	4.618200	-3.726717	22.550516	14.205599	19.752185	11.009128	
134	4.651230	-3.693687	22.553819	14.208902	19.758791	11.015734	
135	4.690219	-3.654698	22.557718	14.212801	19.766589	11.023532	
136	4.735143	-3.609775	22.562210	14.217293	19.775574	11.032517	
137	4.785974	-3.558943	22.567293	14.222376	19.785740	11.042683	
138	4.842683	-3.502234	22.572964	14.228047	19.797082	11.054025	
139	4.905235	-3.439683	22.579219	14.234302	19.809592	11.066535	
140	4.973592	-3.371325	22.586055	14.241138	19.823264	11.080207	
141	5.047714	-3.297204	22.593467	14.248550	19.838088	11.095031	
142	5.127555	-3.217362	22.601451	14.256534	19.854056	11.110999	
143	5.213067	-3.131850	22.610003	14.265085	19.871159	11.128102	
144	5.304200	-3.040717	22.619116	14.274199	19.889385	11.146328	
145	5.400898	-2.944019	22.628786	14.283868	19.908725	11.165668	
146	5.503103	-2.841815	22.639006	14.294089	19.929166	11.186109	
147	5.610752	-2.734165	22.649771	14.304854	19.950696	11.207639	
148	5.723783	-2.621134	22.661074	14.316157	19.973302	11.230245	
149	5.842126	-2.502792	22.672908	14.327991	19.996970	11.253913	
150	5.965709	-2.379208	22.685267	14.340350	20.021687	11.278630	
151	6.094460	-2.250457	22.698142	14.353225	20.047437	11.304380	
152	6.228299	-2.116618	22.711526	14.366609	20.074205	11.331148	
153	6.367147	-1.977770	22.725411	14.380493	20.101975	11.358918	
154	6.510920	-1.833997	22.739788	14.394871	20.130729	11.387672	
155	6.659531	-1.685386	22.754649	14.409732	20.160452	11.417394	
156	6.812891	-1.532026	22.769985	14.425068	20.191124	11.448066	
157	6.970907	-1.374010	22.785787	14.440869	20.222727	11.479670	
158	7.133484	-1.211433	22.802044	14.457127	20.255242	11.512185	
159	7.300525	-1.044393	22.818748	14.473831	20.288650	11.545593	
160	7.471928	-0.872990	22.835889	14.490971	20.322931	11.579874	
161	7.647590	-0.697327	22.853455	14.508538	20.358063	11.615006	
162	7.827406	-0.517511	22.871436	14.526519	20.394027	11.650969	
163	8.011267	-0.333650	22.889823	14.544905	20.430799	11.687742	
164	8.199063	-0.145855	22.908602	14.563685	20.468358	11.725301	
165	8.390680	0.045762	22.927764	14.582847	20.506681	11.763624	
166	8.586002	0.241085	22.947296	14.602379	20.545746	11.802689	
167	8.784914	0.439996	22.967187	14.622270	20.585528	11.842471	
168	8.987293	0.642376	22.987425	14.642508	20.626004	11.882947	
169	9.193019	0.848102	23.007998	14.663081	20.667149	11.924092	
170	9.401968	1.057051	23.028893	14.683975	20.708939	11.965882	
171	9.614014	1.269096	23.050097	14.705180	20.751348	12.008291	
172	9.829028	1.484111	23.071599	14.726681	20.794351	12.051294	
173	10.046882	1.701965	23.093384	14.748467	20.837922	12.094865	
174	10.267445	1.922527	23.115440	14.770523	20.882034	12.138977	
175	10.490582	2.145665	23.137754	14.792837	20.926662	12.183605	
176	10.716161	2.371244	23.160312	14.815395	20.971778	12.228720	
177	10.944045	2.599128	23.183100	14.838183	21.017354	12.274297	
178	11.174097	2.829180	23.206106	14.861188	21.063365	12.320308	
179	11.406178	3.061261	23.229314	14.884396	21.109781	12.366724	
180	11.640149	3.295231	23.252711	14.907793	21.156575	12.413518	
181	11.875868	3.530951	23.276283	14.931365	21.203719	12.460662	
182	12.113194	3.768276	23.300015	14.955098	21.251184	12.508127	
183	12.351983	4.007066	23.323894	14.978977	21.298942	12.555885	
184	12.592092	4.247175	23.347905	15.002988	21.346964	12.603907	
185	12.833377	4.488459	23.372034	15.027116	21.395221	12.652163	
186	13.075691	4.730773	23.396265	15.051348	21.443684	12.700626	
187	13.318889	4.973971	23.420585	15.075667	21.492323	12.749266	
188	13.562824	5.217907	23.444978	15.100061	21.541110	12.798053	
189	13.807350	5.462433	23.469431	15.124514	21.590015	12.846958	
190	14.052319	5.707401	23.493928	15.149010	21.639009	12.895952	
191	14.297583	5.952666	23.518454	15.173537	21.688062	12.945005	
