#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-10.549011	-10.553406	-10.549011	-10.553406	-21.398682	-21.404541	11.450989	11.446594	11.450989	11.446594	10.601318	10.595459	
1	-10.548710	-10.553105	-10.545999	-10.550394	-21.394465	-21.400324	11.447977	11.443582	11.450688	11.446293	10.600716	10.594857	
2	-10.547807	-10.552201	-10.536966	-10.541360	-21.381818	-21.387677	11.438943	11.434549	11.449784	11.445390	10.598909	10.593050	
3	-10.546302	-10.550696	-10.521916	-10.526310	-21.360748	-21.366607	11.423893	11.419499	11.448279	11.443885	10.595899	10.590040	
4	-10.544196	-10.548590	-10.500858	-10.505253	-21.331268	-21.337127	11.402836	11.398442	11.446173	11.441779	10.591688	10.585828	
5	-10.541491	-10.545885	-10.473807	-10.478201	-21.293395	-21.299255	11.375784	11.371390	11.443468	11.439074	10.586277	10.580418	
6	-10.538188	-10.542582	-10.440776	-10.445171	-21.247153	-21.253012	11.342754	11.338359	11.440165	11.435771	10.579671	10.573812	
7	-10.534289	-10.538683	-10.401788	-10.406182	-21.192569	-21.198428	11.303765	11.299371	11.436266	11.431872	10.571874	10.566014	
8	-10.529797	-10.534191	-10.356864	-10.361259	-21.129676	-21.135535	11.258842	11.254447	11.431774	11.427380	10.562889	10.557030	
9	-10.524713	-10.529108	-10.306033	-10.310427	-21.058511	-21.064371	11.208010	11.203616	11.426691	11.422296	10.552723	10.546863	
10	-10.519042	-10.523437	-10.249324	-10.253718	-20.979119	-20.984979	11.151301	11.146907	11.421020	11.416625	10.541381	10.535522	
11	-10.512787	-10.517182	-10.186772	-10.191166	-20.891547	-20.897406	11.088749	11.084355	11.414765	11.410370	10.528871	10.523011	
12	-10.505952	-10.510346	-10.118415	-10.122809	-20.795846	-20.801706	11.020392	11.015998	11.407929	11.403535	10.515199	10.509340	
13	-10.498539	-10.502934	-10.044293	-10.048688	-20.692076	-20.697936	10.946271	10.941876	11.400517	11.396122	10.500375	10.494515	
14	-10.490555	-10.494950	-9.964452	-9.968846	-20.580299	-20.586158	10.866429	10.862035	11.392533	11.388138	10.484407	10.478547	
15	-10.482004	-10.486399	-9.878939	-9.883334	-20.460581	-20.466440	10.780917	10.776522	11.383982	11.379587	10.467304	10.461445	
16	-10.472891	-10.477285	-9.787807	-9.792201	-20.332995	-20.338854	10.689784	10.685390	11.374868	11.370474	10.449077	10.443218	
