#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-9.357201	-9.362007	-9.357201	-9.362007	-20.281631	-20.286972	
1	-9.356899	-9.361706	-9.354189	-9.358995	-20.277415	-20.282756	
2	-9.355996	-9.360803	-9.345155	-9.349962	-20.264768	-20.270108	
3	-9.354491	-9.359298	-9.330105	-9.334912	-20.243698	-20.249038	
4	-9.352385	-9.357192	-9.309048	-9.313854	-20.214218	-20.219558	
5	-9.349680	-9.354487	-9.281996	-9.286802	-20.176345	-20.181686	
6	-9.346377	-9.351184	-9.248966	-9.253772	-20.130103	-20.135443	
7	-9.342478	-9.347285	-9.209977	-9.214784	-20.075518	-20.080859	
8	-9.337986	-9.342792	-9.165053	-9.169860	-20.012625	-20.017966	
9	-9.332903	-9.337709	-9.114222	-9.119028	-19.941461	-19.946802	
10	-9.327232	-9.332038	-9.057513	-9.062320	-19.862069	-19.867410	
11	-9.320977	-9.325783	-8.994961	-8.999768	-19.774496	-19.779837	
12	-9.314141	-9.318947	-8.926604	-8.931410	-19.678796	-19.684137	
13	-9.306729	-9.311535	-8.852482	-8.857289	-19.575026	-19.580367	
14	-9.298745	-9.303551	-8.772641	-8.777448	-19.463248	-19.468589	
15	-9.290193	-9.295000	-8.687129	-8.691935	-19.343531	-19.348871	
16	-9.281080	-9.285887	-8.595996	-8.600802	-19.215945	-19.221286	
17	-9.271410	-9.276217	-8.499298	-8.504105	-19.080568	-19.085909	
18	-9.261190	-9.265996	-8.397094	-8.401900	-18.937482	-18.942822	
19	-9.250425	-9.255231	-8.289444	-8.294250	-18.786772	-18.792112	
20	-9.239122	-9.243928	-8.176413	-8.181220	-18.628529	-18.633870	
21	-9.227288	-9.232094	-8.058071	-8.062877	-18.462849	-18.468190	
22	-9.214929	-9.219736	-7.934487	-7.939293	-18.289832	-18.295173	
23	-9.202054	-9.206861	-7.805736	-7.810543	-18.109581	-18.114922	
24	-9.188670	-9.193477	-7.671897	-7.676703	-17.922206	-17.927547	
25	-9.174785	-9.179592	-7.533049	-7.537855	-17.727819	-17.733159	
26	-9.160408	-9.165215	-7.389276	-7.394082	-17.526537	-17.531877	
27	-9.145547	-9.150354	-7.240665	-7.245471	-17.318481	-17.323822	
28	-9.130211	-9.135018	-7.087305	-7.092112	-17.103778	-17.109118	
29	-9.114409	-9.119216	-6.929289	-6.934096	-16.882555	-16.887896	
30	-9.098152	-9.102958	-6.766712	-6.771518	-16.654947	-16.660288	
31	-9.081448	-9.086254	-6.599671	-6.604478	-16.421091	-16.426431	
32	-9.064307	-9.069114	-6.428268	-6.433075	-16.181126	-16.186467	
33	-9.046741	-9.051548	-6.252606	-6.257413	-15.935199	-15.940540	
34	-9.028760	-9.033566	-6.072790	-6.077597	-15.683457	-15.688797	
35	-9.010373	-9.015180	-5.888929	-5.893736	-15.426051	-15.431392	
36	-8.991594	-8.996400	-5.701133	-5.705940	-15.163137	-15.168478	
37	-8.972432	-8.977239	-5.509517	-5.514323	-14.894874	-14.900214	
38	-8.952900	-8.957706	-5.314194	-5.319000	-14.621422	-14.626762	
39	-8.933009	-8.937815	-5.115283	-5.120089	-14.342946	-14.348287	
40	-8.912771	-8.917577	-4.912903	-4.917709	-14.059615	-14.064955	
41	-8.892198	-8.897005	-4.707177	-4.711983	-13.771598	-13.776939	
42	-8.871303	-8.876110	-4.498228	-4.503035	-13.479070	-13.484410	
43	-8.850099	-8.854905	-4.286183	-4.290989	-13.182206	-13.187547	
44	-8.828597	-8.833404	-4.071168	-4.075975	-12.881186	-12.886526	
45	-8.806812	-8.811618	-3.853314	-3.858120	-12.576190	-12.581531	
46	-8.784756	-8.789562	-3.632752	-3.637558	-12.267403	-12.272743	
47	-8.762442	-8.767248	-3.409614	-3.414420	-11.955010	-11.960350	
48	-8.739884	-8.744691	-3.184035	-3.188841	-11.639200	-11.644540	
49	-8.717096	-8.721902	-2.956151	-2.960958	-11.320162	-11.325503	
50	-8.694090	-8.698897	-2.726099	-2.730906	-10.998089	-11.003430	
51	-8.670882	-8.675689	-2.494018	-2.498825	-10.673176	-10.678516	
52	-8.647485	-8.652292	-2.260047	-2.264854	-10.345617	-10.350958	
53	-8.623913	-8.628720	-2.024328	-2.029135	-10.015610	-10.020951	
54	-8.600181	-8.604987	-1.787002	-1.791809	-9.683354	-9.688695	
55	-8.576302	-8.581108	-1.548213	-1.553020	-9.349049	-9.354389	
56	-8.552291	-8.557097	-1.308104	-1.312910	-9.012896	-9.018237	
57	-8.528163	-8.532969	-1.066820	-1.071626	-8.675098	-8.680438	
58	-8.503931	-8.508738	-0.824505	-0.829312	-8.335858	-8.341199	
59	-8.479611	-8.484418	-0.581307	-0.586114	-7.995381	-8.000721	
60	-8.455218	-8.460024	-0.337372	-0.342179	-7.653871	-7.659212	
61	-8.430765	-8.435572	-0.092846	-0.097653	-7.311535	-7.316876	
62	-8.406268	-8.411075	0.152123	0.147316	-6.968579	-6.973919	
63	-8.381742	-8.386548	0.397387	0.392581	-6.625209	-6.630549	
64	-8.357201	-8.362007	0.642799	0.637993	-6.281631	-6.286972	
65	-8.332659	-8.337466	0.888212	0.883405	-5.938054	-5.943395	
66	-8.308133	-8.312939	1.133476	1.128670	-5.594684	-5.600025	
67	-8.283636	-8.288443	1.378445	1.373638	-5.251728	-5.257068	
68	-8.259183	-8.263990	1.622971	1.618164	-4.909392	-4.914732	
69	-8.234790	-8.239596	1.866906	1.862100	-4.567882	-4.573223	
70	-8.210470	-8.215277	2.110104	2.105298	-4.227405	-4.232745	
71	-8.186239	-8.191045	2.352418	2.347612	-3.888165	-3.893506	
72	-8.162110	-8.166917	2.593703	2.588896	-3.550367	-3.555708	
73	-8.138099	-8.142906	2.833812	2.829005	-3.214214	-3.219555	
74	-8.114220	-8.119027	3.072601	3.067795	-2.879909	-2.885250	
75	-8.090488	-8.095294	3.309927	3.305120	-2.547653	-2.552993	
76	-8.066916	-8.071722	3.545646	3.540840	-2.217646	-2.222987	
77	-8.043519	-8.048325	3.779617	3.774810	-1.890087	-1.895428	
78	-8.020311	-8.025117	4.011698	4.006891	-1.565174	-1.570514	
79	-7.997306	-8.002112	4.241750	4.236943	-1.243101	-1.248442	
80	-7.974517	-7.979324	4.469634	4.464827	-0.924063	-0.929404	
81	-7.951959	-7.956766	4.695213	4.690406	-0.608253	-0.613594	
82	-7.929646	-7.934452	4.918350	4.913544	-0.295860	-0.301201	
83	-7.907589	-7.912396	5.138913	5.134106	0.012927	0.007587	
84	-7.885804	-7.890610	5.356767	5.351960	0.317923	0.312582	
85	-7.864302	-7.869109	5.571781	5.566975	0.618943	0.613603	
86	-7.843098	-7.847904	5.783827	5.779020	0.915807	0.910466	
87	-7.822203	-7.827010	5.992776	5.987969	1.208335	1.202995	
88	-7.801630	-7.806437	6.198502	6.193695	1.496352	1.491011	
89	-7.781392	-7.786199	6.400881	6.396075	1.779683	1.774343	
90	-7.761501	-7.766308	6.599792	6.594986	2.058159	2.052818	
91	-7.741969	-7.746776	6.795115	6.790309	2.331611	2.326270	
92	-7.722807	-7.727614	6.986732	6.981926	2.599875	2.594534	
93	-7.704028	-7.708834	7.174528	7.169721	2.862788	2.857448	
94	-7.685642	-7.690448	7.358389	7.353582	3.120194	3.114853	
95	-7.667660	-7.672467	7.538205	7.533398	3.371936	3.366596	
96	-7.650094	-7.654900	7.713867	7.709061	3.617863	3.612523	
97	-7.632954	-7.637760	7.885270	7.880464	3.857828	3.852487	
98	-7.616249	-7.621056	8.052311	8.047504	4.091684	4.086344	
99	-7.599992	-7.604798	8.214888	8.210081	4.319292	4.313952	
100	-7.584190	-7.588997	8.372904	8.368097	4.540515	4.535174	
101	-7.568854	-7.573661	8.526264	8.521457	4.755219	4.749878	
102	-7.553993	-7.558800	8.674875	8.670068	4.963274	4.957933	
103	-7.539616	-7.544422	8.818648	8.813841	5.164556	5.159215	
104	-7.525731	-7.530538	8.957496	8.952689	5.358943	5.353603	
105	-7.512347	-7.517154	9.091335	9.086529	5.546318	5.540978	
106	-7.499472	-7.504279	9.220085	9.215279	5.726569	5.721228	
107	-7.487114	-7.491920	9.343669	9.338863	5.899586	5.894246	
108	-7.475279	-7.480086	9.462012	9.457206	6.065266	6.059926	
109	-7.463976	-7.468783	9.575042	9.570236	6.223509	6.218168	
110	-7.453211	-7.458018	9.682692	9.677886	6.374219	6.368878	
111	-7.442991	-7.447797	9.784897	9.780090	6.517305	6.511965	
112	-7.433321	-7.438128	9.881595	9.876788	6.652682	6.647341	
113	-7.424208	-7.429014	9.972727	9.967921	6.780268	6.774927	
114	-7.415657	-7.420463	10.058240	10.053434	6.899985	6.894645	
115	-7.407672	-7.412479	10.138081	10.133275	7.011763	7.006422	
116	-7.400260	-7.405067	10.212203	10.207396	7.115533	7.110193	
117	-7.393425	-7.398231	10.280560	10.275754	7.211233	7.205893	
118	-7.387169	-7.391976	10.343112	10.338305	7.298806	7.293465	
119	-7.381498	-7.386305	10.399821	10.395014	7.378198	7.372858	
120	-7.376415	-7.381222	10.450652	10.445846	7.449362	7.444022	
121	-7.371923	-7.376729	10.495576	10.490769	7.512256	7.506915	
122	-7.368024	-7.372831	10.534564	10.529758	7.566840	7.561499	
123	-7.364721	-7.369528	10.567595	10.562788	7.613082	7.607741	
124	-7.362016	-7.366822	10.594647	10.589840	7.650955	7.645614	
125	-7.359910	-7.364717	10.615704	10.610897	7.680435	7.675094	
126	-7.358405	-7.363212	10.630754	10.625947	7.701505	7.696164	
127	-7.357502	-7.362308	10.639788	10.634981	7.714152	7.708811	
128	-7.357201	-7.362007	10.642799	10.637993	7.718369	7.713028	
129	-7.354189	-7.358995	10.643101	10.638294	7.718971	7.713630	
130	-7.345155	-7.349962	10.644004	10.639197	7.720778	7.715437	
131	-7.330105	-7.334912	10.645509	10.640702	7.723788	7.718447	
132	-7.309048	-7.313854	10.647615	10.642808	7.727999	7.722659	
133	-7.281996	-7.286802	10.650320	10.645513	7.733409	7.728069	
134	-7.248966	-7.253772	10.653623	10.648816	7.740016	7.734675	
135	-7.209977	-7.214784	10.657522	10.652715	7.747813	7.742473	
136	-7.165053	-7.169860	10.662014	10.657208	7.756798	7.751457	
137	-7.114222	-7.119028	10.667097	10.662291	7.766964	7.761624	
138	-7.057513	-7.062320	10.672768	10.667962	7.778306	7.772965	
139	-6.994961	-6.999768	10.679023	10.674217	7.790816	7.785476	
140	-6.926604	-6.931410	10.685859	10.681053	7.804488	7.799147	
141	-6.852482	-6.857289	10.693271	10.688465	7.819312	7.813972	
142	-6.772641	-6.777448	10.701255	10.696449	7.835280	7.829940	
143	-6.687129	-6.691935	10.709807	10.705000	7.852383	7.847042	
144	-6.595996	-6.600802	10.718920	10.714113	7.870609	7.865269	
145	-6.499298	-6.504105	10.728590	10.723783	7.889949	7.884608	
146	-6.397094	-6.401900	10.738810	10.734004	7.910390	7.905049	
147	-6.289444	-6.294250	10.749575	10.744769	7.931920	7.926579	
148	-6.176413	-6.181220	10.760878	10.756072	7.954526	7.949185	
149	-6.058071	-6.062877	10.772712	10.767906	7.978195	7.972854	
150	-5.934487	-5.939293	10.785071	10.780264	8.002911	7.997571	
151	-5.805736	-5.810543	10.797946	10.793139	8.028661	8.023321	
152	-5.671897	-5.676703	10.811330	10.806523	8.055429	8.050089	
153	-5.533049	-5.537855	10.825215	10.820408	8.083199	8.077858	
154	-5.389276	-5.394082	10.839592	10.834785	8.111953	8.106613	
155	-5.240665	-5.245471	10.854453	10.849646	8.141676	8.136335	
156	-5.087305	-5.092112	10.869789	10.864982	8.172348	8.167007	
157	-4.929289	-4.934096	10.885591	10.880784	8.203951	8.198610	
158	-4.766712	-4.771518	10.901848	10.897042	8.236466	8.231126	
159	-4.599671	-4.604478	10.918552	10.913746	8.269874	8.264534	
160	-4.428268	-4.433075	10.935693	10.930886	8.304155	8.298814	
161	-4.252606	-4.257413	10.953259	10.948452	8.339287	8.333947	
162	-4.072790	-4.077597	10.971240	10.966434	8.375251	8.369910	
163	-3.888929	-3.893736	10.989627	10.984820	8.412023	8.406682	
164	-3.701133	-3.705940	11.008406	11.003600	8.449582	8.444241	
165	-3.509517	-3.514323	11.027568	11.022761	8.487905	8.482565	
166	-3.314194	-3.319000	11.047100	11.042294	8.526970	8.521629	
167	-3.115283	-3.120089	11.066991	11.062185	8.566752	8.561412	
168	-2.912903	-2.917709	11.087229	11.082423	8.607228	8.601887	
169	-2.707177	-2.711983	11.107802	11.102995	8.648373	8.643033	
170	-2.498228	-2.503035	11.128697	11.123890	8.690163	8.684822	
171	-2.286183	-2.290989	11.149901	11.145095	8.732572	8.727232	
172	-2.071168	-2.075975	11.171403	11.166596	8.775575	8.770234	
173	-1.853314	-1.858120	11.193188	11.188382	8.819146	8.813805	
174	-1.632752	-1.637558	11.215244	11.210438	8.863258	8.857918	
175	-1.409614	-1.414420	11.237558	11.232752	8.907886	8.902545	
176	-1.184035	-1.188841	11.260116	11.255309	8.953002	8.947661	
177	-0.956151	-0.960958	11.282904	11.278098	8.998578	8.993238	
178	-0.726099	-0.730906	11.305910	11.301103	9.044589	9.039248	
179	-0.494018	-0.498825	11.329118	11.324311	9.091005	9.085664	
180	-0.260047	-0.264854	11.352515	11.347708	9.137799	9.132459	
181	-0.024328	-0.029135	11.376087	11.371280	9.184943	9.179602	
182	0.212998	0.208191	11.399819	11.395013	9.232408	9.227068	
183	0.451787	0.446980	11.423698	11.418892	9.280166	9.274825	
184	0.691896	0.687090	11.447709	11.442903	9.328188	9.322847	
185	0.933180	0.928374	11.471837	11.467031	9.376445	9.371104	
186	1.175495	1.170688	11.496069	11.491262	9.424908	9.419567	
187	1.418693	1.413886	11.520389	11.515582	9.473547	9.468207	
188	1.662628	1.657821	11.544782	11.539976	9.522334	9.516994	
189	1.907154	1.902347	11.569235	11.564428	9.571239	9.565899	
190	2.152123	2.147316	11.593732	11.588925	9.620233	9.614893	
191	2.397387	2.392581	11.618258	11.613452	9.669286	9.663945	
192	2.642799	2.637993	11.642799	11.637993	9.718369	9.713028	
193	2.888212	2.883405	11.667341	11.662534	9.767451	9.762110	
194	3.133476	3.128670	11.691867	11.687061	9.816504	9.811163	
195	3.378445	3.373638	11.716364	11.711557	9.865498	9.860157	
196	3.622971	3.618164	11.740817	11.736010	9.914403	9.909062	
197	3.866906	3.862100	11.765210	11.760404	9.963190	9.957849	
198	4.110104	4.105298	11.789530	11.784723	10.011829	10.006489	
199	4.352418	4.347612	11.813761	11.808955	10.060292	10.054952	
200	4.593703	4.588896	11.837890	11.833083	10.108549	10.103209	
201	4.833812	4.829005	11.861901	11.857094	10.156571	10.151230	
202	5.072601	5.067795	11.885780	11.880973	10.204329	10.198988	
203	5.309927	5.305120	11.909512	11.904706	10.251794	10.246453	
204	5.545646	5.540840	11.933084	11.928278	10.298938	10.293597	
205	5.779617	5.774810	11.956481	11.951675	10.345732	10.340391	
206	6.011698	6.006891	11.979689	11.974883	10.392148	10.386808	
207	6.241750	6.236943	12.002694	11.997888	10.438159	10.432818	
208	6.469634	6.464827	12.025483	12.020676	10.483735	10.478395	
209	6.695213	6.690406	12.048041	12.043234	10.528851	10.523511	
210	6.918350	6.913544	12.070354	12.065548	10.573479	10.568138	
211	7.138913	7.134106	12.092411	12.087604	10.617591	10.612251	
212	7.356767	7.351960	12.114196	12.109390	10.661162	10.655821	
213	7.571781	7.566975	12.135698	12.130891	10.704165	10.698824	
214	7.783827	7.779020	12.156902	12.152096	10.746574	10.741233	
215	7.992776	7.987969	12.177797	12.172990	10.788364	10.783023	
216	8.198502	8.193695	12.198370	12.193563	10.829509	10.824168	
217	8.400881	8.396075	12.218608	12.213801	10.869985	10.864644	
218	8.599792	8.594986	12.238499	12.233692	10.909767	10.904427	
219	8.795115	8.790309	12.258031	12.253224	10.948832	10.943491	
