#    itr              mu            ntot            mtot            etot
       1      -10.028320        2.099060        1.048422      -41.302816
       2        4.060231        2.100800       -0.733406       -9.139699
       3        3.562300        2.099152        0.460220       -6.566920
       4        3.247916        2.100586       -0.283630       -5.163941
       5        3.205036        2.099243        0.169678       -4.600976
       6        3.186967        2.099182       -0.100067       -4.396451
       7        3.160850        2.099365        0.059143       -4.317768
       8        3.173749        2.099243       -0.034180       -4.290001
       9        3.165097        2.100220        0.020264       -4.278199
      10        3.171529        2.100708       -0.012207       -4.266252
      11        3.180951        2.100220        0.007568       -4.263652
      12        3.177713        2.099640       -0.004715       -4.268340
      13        3.181503        2.100708        0.003418       -4.269262
      14        3.187039        2.100464       -0.002563       -4.262437
      15        3.178041        2.099243        0.002197       -4.267928
