#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-0.022919	-0.007355	-0.022919	-0.007355	-10.973572	-10.967346	
1	-0.022618	-0.007054	-0.019907	-0.004343	-10.969355	-10.963130	
2	-0.021714	-0.006150	-0.010873	0.004691	-10.956708	-10.950483	
3	-0.020209	-0.004645	0.004177	0.019741	-10.935638	-10.929413	
4	-0.018103	-0.002539	0.025234	0.040798	-10.906158	-10.899932	
5	-0.015398	0.000166	0.052286	0.067850	-10.868285	-10.862060	
6	-0.012095	0.003469	0.085316	0.100880	-10.822043	-10.815817	
7	-0.008196	0.007368	0.124305	0.139869	-10.767459	-10.761233	
8	-0.003704	0.011860	0.169228	0.184792	-10.704566	-10.698340	
9	0.001379	0.016943	0.220060	0.235624	-10.633402	-10.627176	
10	0.007050	0.022614	0.276769	0.292333	-10.554009	-10.547784	
11	0.013305	0.028869	0.339321	0.354885	-10.466437	-10.460211	
12	0.020141	0.035705	0.407678	0.423242	-10.370736	-10.364511	
13	0.027553	0.043117	0.481799	0.497363	-10.266966	-10.260741	
14	0.035537	0.051101	0.561641	0.577205	-10.155189	-10.148963	
15	0.044088	0.059652	0.647153	0.662717	-10.035471	-10.029245	
16	0.053202	0.068766	0.738286	0.753850	-9.907885	-9.901660	
17	0.062872	0.078436	0.834984	0.850548	-9.772508	-9.766283	
18	0.073092	0.088656	0.937188	0.952752	-9.629422	-9.623196	
19	0.083857	0.099421	1.044838	1.060402	-9.478712	-9.472486	
20	0.095160	0.110724	1.157869	1.173433	-9.320469	-9.314244	
21	0.106994	0.122558	1.276211	1.291775	-9.154790	-9.148564	
22	0.119353	0.134917	1.399795	1.415359	-8.981772	-8.975547	
23	0.132228	0.147792	1.528546	1.544110	-8.801522	-8.795296	
24	0.145612	0.161176	1.662385	1.677949	-8.614146	-8.607921	
25	0.159496	0.175060	1.801233	1.816797	-8.419759	-8.413534	
26	0.173874	0.189438	1.945006	1.960570	-8.218477	-8.212252	
27	0.188735	0.204299	2.093617	2.109181	-8.010422	-8.004196	
28	0.204071	0.219635	2.246977	2.262541	-7.795718	-7.789493	
29	0.219872	0.235436	2.404993	2.420557	-7.574496	-7.568270	
30	0.236130	0.251694	2.567570	2.583134	-7.346888	-7.340662	
31	0.252834	0.268398	2.734610	2.750174	-7.113031	-7.106805	
32	0.269975	0.285538	2.906013	2.921577	-6.873067	-6.866841	
33	0.287541	0.303105	3.081676	3.097240	-6.627139	-6.620914	
34	0.305522	0.321086	3.261492	3.277056	-6.375397	-6.369172	
35	0.323908	0.339472	3.445353	3.460917	-6.117992	-6.111766	
36	0.342688	0.358252	3.633148	3.648712	-5.855078	-5.848852	
37	0.361850	0.377414	3.824765	3.840329	-5.586814	-5.580588	
38	0.381382	0.396946	4.020088	4.035652	-5.313362	-5.307136	
39	0.401273	0.416837	4.218999	4.234563	-5.034886	-5.028661	
40	0.421511	0.437075	4.421379	4.436943	-4.751555	-4.745329	
41	0.442084	0.457648	4.627105	4.642669	-4.463538	-4.457313	
42	0.462979	0.478543	4.836054	4.851618	-4.171010	-4.164785	
43	0.484183	0.499747	5.048099	5.063663	-3.874146	-3.867921	
44	0.505685	0.521249	5.263114	5.278678	-3.573126	-3.566901	
45	0.527470	0.543034	5.480968	5.496532	-3.268130	-3.261905	
46	0.549526	0.565090	5.701530	5.717094	-2.959343	-2.953117	
47	0.571840	0.587404	5.924668	5.940232	-2.646950	-2.640725	
48	0.594398	0.609962	6.150247	6.165811	-2.331140	-2.324914	
49	0.617186	0.632750	6.378131	6.393695	-2.012102	-2.005877	
50	0.640191	0.655755	6.608183	6.623747	-1.690030	-1.683804	
51	0.663400	0.678964	6.840264	6.855828	-1.365116	-1.358891	
52	0.686797	0.702361	7.074235	7.089798	-1.037557	-1.031332	
53	0.710369	0.725933	7.309954	7.325518	-0.707550	-0.701325	
54	0.734101	0.749665	7.547279	7.562843	-0.375294	-0.369069	
55	0.757980	0.773544	7.786069	7.801633	-0.040989	-0.034764	
56	0.781991	0.797555	8.026178	8.041742	0.295164	0.301389	
57	0.806119	0.821683	8.267462	8.283026	0.632962	0.639187	
58	0.830351	0.845915	8.509777	8.525341	0.972202	0.978427	
59	0.854671	0.870235	8.752975	8.768539	1.312679	1.318904	
60	0.879064	0.894628	8.996910	9.012474	1.654188	1.660414	
61	0.903517	0.919081	9.241436	9.257000	1.996524	2.002750	
62	0.928014	0.943578	9.486405	9.501969	2.339481	2.345706	
63	0.952540	0.968104	9.731669	9.747233	2.682851	2.689077	
64	0.977081	0.992645	9.977081	9.992645	3.026428	3.032654	
65	1.001623	1.017186	10.222494	10.238058	3.370005	3.376231	
66	1.026149	1.041713	10.467758	10.483322	3.713376	3.719601	
67	1.050646	1.066210	10.712727	10.728291	4.056332	4.062558	
68	1.075098	1.090662	10.957253	10.972817	4.398668	4.404894	
69	1.099492	1.115056	11.201188	11.216752	4.740178	4.746403	
70	1.123812	1.139376	11.444386	11.459950	5.080655	5.086880	
71	1.148043	1.163607	11.686700	11.702264	5.419895	5.426120	
72	1.172172	1.187736	11.927985	11.943548	5.757693	5.763918	
73	1.196183	1.211747	12.168094	12.183658	6.093846	6.100071	
74	1.220061	1.235625	12.406883	12.422447	6.428151	6.434376	
75	1.243794	1.259358	12.644209	12.659773	6.760407	6.766632	
76	1.267366	1.282930	12.879928	12.895492	7.090414	7.096639	
77	1.290763	1.306327	13.113899	13.129463	7.417973	7.424198	
78	1.313971	1.329535	13.345980	13.361544	7.742886	7.749112	
79	1.336976	1.352540	13.576032	13.591596	8.064959	8.071184	
80	1.359765	1.375329	13.803916	13.819480	8.383996	8.390222	
81	1.382323	1.397887	14.029494	14.045058	8.699807	8.706032	
82	1.404636	1.420200	14.252632	14.268196	9.012200	9.018425	
83	1.426693	1.442257	14.473195	14.488759	9.320987	9.327212	
84	1.448478	1.464042	14.691049	14.706613	9.625983	9.632208	
85	1.469979	1.485543	14.906063	14.921627	9.927003	9.933228	
86	1.491184	1.506748	15.118109	15.133673	10.223867	10.230092	
87	1.512079	1.527643	15.327057	15.342621	10.516395	10.522620	
88	1.532652	1.548215	15.532784	15.548348	10.804411	10.810637	
89	1.552889	1.568453	15.735163	15.750727	11.087743	11.093968	
90	1.572781	1.588345	15.934074	15.949638	11.366218	11.372444	
91	1.592313	1.607877	16.129397	16.144961	11.639670	11.645896	
92	1.611475	1.627039	16.321014	16.336578	11.907934	11.914160	
93	1.630254	1.645818	16.508810	16.524374	12.170848	12.177074	
94	1.648640	1.664204	16.692671	16.708235	12.428254	12.434479	
95	1.666622	1.682186	16.872487	16.888051	12.679996	12.686221	
96	1.684188	1.699752	17.048149	17.063713	12.925923	12.932149	
97	1.701328	1.716892	17.219552	17.235116	13.165887	13.172113	
98	1.718032	1.733596	17.386593	17.402157	13.399744	13.405970	
99	1.734290	1.749854	17.549170	17.564734	13.627352	13.633578	
100	1.750092	1.765656	17.707186	17.722750	13.848575	13.854800	
101	1.765428	1.780992	17.860546	17.876110	14.063278	14.069504	
102	1.780289	1.795853	18.009157	18.024721	14.271334	14.277559	
103	1.794666	1.810230	18.152929	18.168493	14.472616	14.478841	
104	1.808551	1.824115	18.291777	18.307341	14.667003	14.673228	
105	1.821935	1.837499	18.425617	18.441181	14.854378	14.860604	
106	1.834810	1.850374	18.554367	18.569931	15.034629	15.040854	
107	1.847168	1.862732	18.677951	18.693515	15.207646	15.213872	
108	1.859003	1.874567	18.796294	18.811858	15.373326	15.379552	
109	1.870306	1.885870	18.909324	18.924888	15.531568	15.537794	
110	1.881071	1.896635	19.016974	19.032538	15.682278	15.688504	
