#    itr              mu            ntot            mtot            etot
       1       63.204000        4.499023        0.305115      239.146828
       2       63.279000        4.499512        0.212097      239.404768
       3       63.322000        4.499023        0.152771      239.531641
       4       63.284000        4.499390        0.107666      239.585938
       5       63.274000        4.499146        0.076538      239.630292
       6       63.269000        4.499878        0.053223      239.680278
       7       63.279000        4.499634        0.037476      239.716233
       8       63.266000        4.499146        0.026001      239.675776
       9       63.272000        4.499146        0.018188      239.650604
      10       63.267000        4.499390        0.012939      239.667315
      11       63.270000        4.499390        0.009521      239.681716
      12       63.267000        4.499146        0.006226      239.666161
      13       63.264000        4.499634        0.005005      239.683449
      14       63.270000        4.499634        0.004517      239.710919
      15       63.271000        4.499146        0.003784      239.680160
      16       63.266000        4.500122        0.002808      239.714311
      17       63.279000        4.499390        0.001953      239.723184
      18       63.264000        4.499390        0.001953      239.681777
      19       63.265000        4.499390        0.001953      239.681899
