#    itr              mu            ntot            mtot            etot
       1       50.658000        4.699341        0.163208      190.409925
       2       50.667000        4.699341        0.081909      190.484054
       3       50.677000        4.699341        0.040649      190.515893
       4       50.690000        4.699341        0.020142      190.522161
       5       50.681000        4.699341        0.010620      190.524690
       6       50.685000        4.699585        0.007080      190.536931
       7       50.684000        4.699097        0.005127      190.523243
       8       50.679000        4.699585        0.003418      190.526920
       9       50.679000        4.699341        0.002808      190.535565
      10       50.678000        4.699341        0.002319      190.525080
      11       50.678000        4.699829        0.002075      190.549833
      12       50.683000        4.700562        0.001709      190.608079
      13       50.689000        4.699585        0.001221      190.590266
      14       50.681000        4.699097        0.000977      190.523282
      15       50.677000        4.699097        0.000977      190.502293
      16       50.677000        4.699097        0.000977      190.502293
