#    itr              mu            ntot            mtot            etot
       1      -21.000000        3.000000        3.000000     -157.080000
       2       -2.251000        0.599182       -0.599182       -3.108269
       3       -7.639000        0.599487        0.407471       -6.364618
       4       -6.892000        0.599243       -0.365234       -5.989529
       5       -6.733000        0.599731        0.357422       -5.916524
       6       -6.696000        0.600708       -0.356445       -5.906886
       7       -6.686000        0.599243        0.354980       -5.891299
       8       -6.691000        0.599243       -0.354004       -5.894621
       9       -6.691000        0.599243        0.354004       -5.892843
      10       -6.691000        0.599243       -0.354004       -5.892843
