#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	0.770950	0.760910	0.770950	0.760910	-10.529083	-10.538910	
1	0.771251	0.761211	0.773962	0.763922	-10.524867	-10.534693	
2	0.772155	0.762115	0.782996	0.772955	-10.512220	-10.522046	
3	0.773660	0.763620	0.798046	0.788005	-10.491150	-10.500976	
4	0.775766	0.765725	0.819103	0.809063	-10.461669	-10.471496	
5	0.778471	0.768430	0.846155	0.836115	-10.423797	-10.433623	
6	0.781774	0.771734	0.879185	0.869145	-10.377554	-10.387381	
7	0.785673	0.775632	0.918174	0.908134	-10.322970	-10.332797	
8	0.790165	0.780125	0.963098	0.953057	-10.260077	-10.269904	
9	0.795248	0.785208	1.013929	1.003889	-10.188913	-10.198740	
10	0.800919	0.790879	1.070638	1.060598	-10.109521	-10.119347	
11	0.807174	0.797134	1.133190	1.123149	-10.021948	-10.031775	
12	0.814010	0.803970	1.201547	1.191507	-9.926248	-9.936075	
13	0.821422	0.811382	1.275669	1.265628	-9.822478	-9.832304	
14	0.829406	0.819366	1.355510	1.345469	-9.710700	-9.720527	
15	0.837958	0.827917	1.441022	1.430982	-9.590982	-9.600809	
16	0.847071	0.837031	1.532155	1.522115	-9.463397	-9.473223	
17	0.856741	0.846700	1.628853	1.618812	-9.328020	-9.337846	
18	0.866961	0.856921	1.731057	1.721017	-9.184933	-9.194760	
19	0.877726	0.867686	1.838707	1.828667	-9.034223	-9.044050	
20	0.889029	0.878989	1.951738	1.941697	-8.875981	-8.885808	
21	0.900863	0.890823	2.070080	2.060040	-8.710301	-8.720128	
22	0.913222	0.903181	2.193664	2.183624	-8.537284	-8.547110	
23	0.926097	0.916056	2.322415	2.312374	-8.357033	-8.366860	
24	0.939481	0.929440	2.456254	2.446214	-8.169658	-8.179484	
25	0.953366	0.943325	2.595102	2.585062	-7.975271	-7.985097	
26	0.967743	0.957703	2.738875	2.728835	-7.773989	-7.783815	
27	0.982604	0.972564	2.887486	2.877446	-7.565933	-7.575760	
28	0.997940	0.987900	3.040846	3.030806	-7.351230	-7.361056	
29	1.013741	1.003701	3.198862	3.188822	-7.130007	-7.139834	
30	1.029999	1.019959	3.361439	3.351399	-6.902399	-6.912226	
31	1.046703	1.036663	3.528479	3.518439	-6.668542	-6.678369	
32	1.063844	1.053803	3.699883	3.689842	-6.428578	-6.438405	
33	1.081410	1.071369	3.875545	3.865505	-6.182651	-6.192478	
34	1.099391	1.089351	4.055361	4.045320	-5.930909	-5.940735	
35	1.117777	1.107737	4.239222	4.229182	-5.673503	-5.683330	
36	1.136557	1.126517	4.427017	4.416977	-5.410589	-5.420416	
37	1.155719	1.145678	4.618634	4.608594	-5.142326	-5.152152	
38	1.175251	1.165211	4.813957	4.803917	-4.868874	-4.878700	
39	1.195142	1.185102	5.012868	5.002828	-4.590398	-4.600225	
40	1.215380	1.205340	5.215248	5.205208	-4.307067	-4.316893	
41	1.235953	1.225912	5.420974	5.410934	-4.019050	-4.028877	
42	1.256848	1.246807	5.629923	5.619883	-3.726522	-3.736348	
43	1.278052	1.268012	5.841968	5.831928	-3.429658	-3.439485	
44	1.299554	1.289513	6.056983	6.046943	-3.128638	-3.138464	
45	1.321339	1.311299	6.274837	6.264797	-2.823642	-2.833469	
46	1.343395	1.333355	6.495399	6.485359	-2.514855	-2.524681	
47	1.365709	1.355669	6.718537	6.708497	-2.202462	-2.212288	
48	1.388267	1.378227	6.944116	6.934076	-1.886651	-1.896478	
49	1.411055	1.401015	7.172000	7.161960	-1.567614	-1.577440	
50	1.434060	1.424020	7.402052	7.392012	-1.245541	-1.255368	
51	1.457269	1.447228	7.634133	7.624093	-0.920628	-0.930454	
52	1.480666	1.470625	7.868104	7.858063	-0.593069	-0.602895	
53	1.504238	1.494197	8.103823	8.093782	-0.263062	-0.272889	
54	1.527970	1.517930	8.341149	8.331108	0.069194	0.059368	
55	1.551849	1.541809	8.579938	8.569898	0.403499	0.393673	
56	1.575860	1.565820	8.820047	8.810007	0.739652	0.729826	
57	1.599988	1.589948	9.061331	9.051291	1.077450	1.067624	
58	1.624220	1.614180	9.303646	9.293605	1.416690	1.406863	
59	1.648540	1.638499	9.546844	9.536803	1.757167	1.747341	
60	1.672933	1.662893	9.790779	9.780739	2.098677	2.088850	
61	1.697386	1.687345	10.035305	10.025264	2.441013	2.431186	
62	1.721883	1.711842	10.280274	10.270233	2.783969	2.774143	
63	1.746409	1.736369	10.525538	10.515498	3.127340	3.117513	
64	1.770950	1.760910	10.770950	10.760910	3.470917	3.461090	
65	1.795492	1.785451	11.016363	11.006322	3.814494	3.804667	
66	1.820018	1.809978	11.261627	11.251587	4.157864	4.148038	
