# n = 5.4 U  = 8.0 J = 2.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       46.571000        5.399353        0.300323      187.174215
       2       45.268000        5.399414        0.144592      188.283621
       3       45.231000        5.399292        0.070923      188.355800
       4       45.214000        5.399048        0.033447      188.353049
       5       45.207000        5.399780        0.015991      188.381301
       6       45.214000        5.399292        0.008911      188.386536
       7       45.208000        5.399536        0.004150      188.380066
       8       45.207000        5.399048        0.001709      188.366776
       9       45.205000        5.399048        0.000244      188.349336
      10       45.203000        5.399048        0.000244      188.349243
      11       45.203000        5.399048        0.000244      188.349243
