#    itr              mu            ntot            mtot            etot
       1       -2.686523        2.400635        1.195534      -30.847249
       2        3.916931        2.400330       -0.565040       -8.843847
       3        3.896838        2.400604        0.245712       -6.204029
       4        3.886968        2.399994       -0.107407       -5.598953
       5        3.901917        2.399567        0.046371       -5.491140
       6        3.888116        2.400269       -0.020142       -5.469194
       7        3.892187        2.399353        0.008209       -5.464730
       8        3.903323        2.399811       -0.004013       -5.467693
       9        3.912682        2.400024        0.001465       -5.463942
      10        3.902538        2.399506       -0.001205       -5.464571
      11        3.900286        2.399384        0.001144       -5.466928
