#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	18.603251	-11.128385	18.603251	-11.128385	7.911010	-22.041840	41.041982	11.310346	41.041982	11.310346	40.237305	10.284455	
1	18.603546	-11.128090	18.606204	-11.125432	7.915202	-22.037648	41.039029	11.307393	41.041687	11.310051	40.236727	10.283877	
2	18.604432	-11.127204	18.615061	-11.116575	7.927777	-22.025074	41.030173	11.298537	41.040801	11.309165	40.234993	10.282143	
3	18.605907	-11.125729	18.629815	-11.101821	7.948725	-22.004126	41.015418	11.283782	41.039326	11.307690	40.232105	10.279255	
4	18.607972	-11.123664	18.650458	-11.081178	7.978034	-21.974816	40.994775	11.263139	41.037261	11.305625	40.228064	10.275214	
5	18.610624	-11.121012	18.676975	-11.054661	8.015687	-21.937163	40.968258	11.236622	41.034609	11.302973	40.222874	10.270023	
6	18.613863	-11.117773	18.709349	-11.022287	8.061660	-21.891190	40.935884	11.204248	41.031371	11.299735	40.216537	10.263687	
7	18.617685	-11.113951	18.747558	-10.984078	8.115926	-21.836925	40.897675	11.166039	41.027548	11.295912	40.209058	10.256208	
8	18.622089	-11.109547	18.791576	-10.940060	8.178450	-21.774400	40.853657	11.122021	41.023144	11.291508	40.200442	10.247592	
9	18.627073	-11.104563	18.841375	-10.890261	8.249195	-21.703656	40.803858	11.072222	41.018160	11.286524	40.190695	10.237845	
10	18.632632	-11.099004	18.896920	-10.834716	8.328116	-21.624734	40.748314	11.016677	41.012601	11.280965	40.179824	10.226974	
11	18.638764	-11.092872	18.958174	-10.773462	8.415167	-21.537683	40.687059	10.955423	41.006469	11.274833	40.167836	10.214985	
12	18.645465	-11.086171	19.025096	-10.706540	8.510293	-21.442557	40.620137	10.888501	40.999768	11.268132	40.154738	10.201888	
13	18.652731	-11.078905	19.097641	-10.633995	8.613436	-21.339414	40.547592	10.815956	40.992502	11.260866	40.140541	10.187691	
14	18.660558	-11.071078	19.175759	-10.555877	8.724533	-21.228317	40.469474	10.737838	40.984675	11.253039	40.125254	10.172403	
15	18.668940	-11.062696	19.259398	-10.472238	8.843516	-21.109335	40.385835	10.654199	40.976293	11.244657	40.108886	10.156036	
16	18.677873	-11.053763	19.348501	-10.383135	8.970311	-20.982540	40.296732	10.565096	40.967360	11.235724	40.091450	10.138600	
17	18.687351	-11.044285	19.443006	-10.288630	9.104841	-20.848010	40.202227	10.470591	40.957882	11.226246	40.072958	10.120107	
18	18.697368	-11.034268	19.542849	-10.188787	9.247023	-20.705828	40.102384	10.370748	40.947865	11.216229	40.053421	10.100571	
19	18.707919	-11.023717	19.647961	-10.083675	9.396769	-20.556081	39.997272	10.265636	40.937314	11.205678	40.032854	10.080004	
20	18.718997	-11.012639	19.758268	-9.973368	9.553989	-20.398861	39.886965	10.155329	40.926237	11.194600	40.011271	10.058421	
21	18.730594	-11.001042	19.873695	-9.857941	9.718585	-20.234265	39.771538	10.039902	40.914639	11.183003	39.988686	10.035836	
22	18.742705	-10.988931	19.994159	-9.737477	9.890456	-20.062394	39.651074	9.919438	40.902528	11.170892	39.965116	10.012266	
23	18.755322	-10.976314	20.119576	-9.612060	10.069496	-19.883354	39.525657	9.794021	40.889911	11.158275	39.940576	9.987726	
24	18.768436	-10.963200	20.249857	-9.481779	10.255596	-19.697255	39.395376	9.663740	40.876797	11.145161	39.915084	9.962234	
25	18.782041	-10.949595	20.384907	-9.346729	10.448640	-19.504211	39.260326	9.528690	40.863192	11.131556	39.888658	9.935808	
26	18.796128	-10.935508	20.524630	-9.207006	10.648509	-19.304341	39.120603	9.388967	40.849106	11.117469	39.861316	9.908465	
27	18.810687	-10.920949	20.668923	-9.062713	10.855082	-19.097769	38.976310	9.244674	40.834546	11.102910	39.833077	9.880226	
28	18.825712	-10.905924	20.817680	-8.913956	11.068229	-18.884621	38.827554	9.095918	40.819522	11.087886	39.803961	9.851110	
29	18.841191	-10.890445	20.970788	-8.760848	11.287821	-18.665030	38.674445	8.942809	40.804042	11.072406	39.773989	9.821138	
30	18.857116	-10.874520	21.128133	-8.603503	11.513720	-18.439130	38.517100	8.785464	40.788117	11.056481	39.743182	9.790332	
31	18.873478	-10.858158	21.289593	-8.442043	11.745788	-18.207062	38.355640	8.624004	40.771755	11.040119	39.711562	9.758712	
32	18.890265	-10.841371	21.455042	-8.276594	11.983882	-17.968969	38.190191	8.458555	40.754968	11.023332	39.679152	9.726302	
33	18.907469	-10.824167	21.624349	-8.107287	12.227853	-17.724997	38.020884	8.289248	40.737764	11.006128	39.645976	9.693125	
34	18.925078	-10.806558	21.797376	-7.934260	12.477552	-17.475299	37.847857	8.116221	40.720155	10.988519	39.612056	9.659206	
35	18.943083	-10.788553	21.973980	-7.757656	12.732823	-17.220028	37.671253	7.939617	40.702150	10.970514	39.577419	9.624568	
36	18.961471	-10.770165	22.154011	-7.577625	12.993508	-16.959343	37.491222	7.759586	40.683762	10.952126	39.542088	9.589238	
37	18.980232	-10.751404	22.337312	-7.394324	13.259445	-16.693405	37.307921	7.576285	40.665001	10.933365	39.506091	9.553241	
38	18.999354	-10.732282	22.523718	-7.207918	13.530469	-16.422381	37.121515	7.389879	40.645879	10.914243	39.469454	9.516604	
39	19.018826	-10.712810	22.713057	-7.018579	13.806412	-16.146438	36.932176	7.200540	40.626407	10.894771	39.432205	9.479354	
40	19.038636	-10.693000	22.905146	-6.826490	14.087102	-15.865748	36.740087	7.008451	40.606597	10.874961	39.394370	9.441520	
41	19.058772	-10.672864	23.099793	-6.631844	14.372364	-15.580486	36.545441	6.813805	40.586461	10.854825	39.355980	9.403130	
42	19.079222	-10.652414	23.296792	-6.434844	14.662019	-15.290831	36.348441	6.616805	40.566011	10.834375	39.317063	9.364213	
43	19.099973	-10.631663	23.495928	-6.235708	14.955888	-14.996962	36.149305	6.417669	40.545260	10.813624	39.277649	9.324799	
44	19.121013	-10.610623	23.696967	-6.034670	15.253785	-14.699065	35.948267	6.216631	40.524220	10.792584	39.237769	9.284919	
45	19.142329	-10.589307	23.899659	-5.831977	15.555525	-14.397325	35.745574	6.013938	40.502904	10.771268	39.197455	9.244604	
46	19.163908	-10.567728	24.103735	-5.627901	15.860917	-14.091933	35.541498	5.809862	40.481325	10.749689	39.156737	9.203887	
47	19.185737	-10.545899	24.308902	-5.422734	16.169770	-13.783080	35.336331	5.604695	40.459496	10.727860	39.115649	9.162799	
48	19.207802	-10.523834	24.514840	-5.216796	16.481890	-13.470961	35.130393	5.398757	40.437431	10.705795	39.074225	9.121374	
