# n = 1.0 U  = 24.0 J = 6.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       11.339000        0.999268        0.233093        7.905420
       2       11.276000        0.999512        0.233704        7.878326
       3       11.311000        0.999268        0.237976        7.856362
       4       11.309000        0.999268        0.242371        7.834254
       5       11.313000        0.999268        0.245789        7.818450
       6       11.312000        0.999023        0.247864        7.804058
       7       11.312000        0.999268        0.249939        7.794499
       8       11.320000        0.999268        0.251892        7.792120
       9       11.315000        0.999512        0.253723        7.788339
      10       11.319000        0.999023        0.255432        7.780920
      11       11.316000        0.999268        0.256531        7.767640
      12       11.325000        0.999268        0.257751        7.768404
      13       11.328000        0.999023        0.258362        7.761077
      14       11.323000        0.999023        0.258850        7.754564
      15       11.324000        1.000000        0.259827        7.763790
      16       11.340000        0.999268        0.260681        7.771235
      17       11.327000        0.999268        0.261169        7.753766
      18       11.328000        0.999756        0.261902        7.757450
      19       11.338000        0.999023        0.262512        7.757023
      20       11.326000        0.999023        0.262512        7.740780
      21       11.326000        0.999023        0.262512        7.740780
