#    itr              mu            ntot            mtot            etot
       1       -8.091000        2.299133        2.299133      -41.504824
       2        5.125000        2.299438       -1.011719       -4.626396
       3        4.987000        2.299194        0.416260       -2.489056
       4        4.963000        2.299194       -0.168701       -2.077878
       5        4.961000        2.299194        0.068604       -2.007965
       6        4.979000        2.299194       -0.029053       -1.996189
       7        4.974000        2.300171        0.010498       -1.989651
       8        4.974000        2.299438       -0.002930       -1.985253
       9        4.978000        2.299927        0.000488       -1.988362
      10        4.974000        2.299438        0.000000       -1.987117
      11        4.972000        2.299438        0.000000       -1.990893
      12        4.972000        2.299438       -0.000000       -1.990893
