#    itr              mu            ntot            mtot            etot
       1       37.108887        3.299957        1.348574      -16.728994
       2       12.813542        3.299927       -1.285881        9.489171
       3       12.765316        3.300079        1.207840       10.673672
       4       12.776398        3.299500       -1.085169       11.991882
       5       13.098943        3.300262        0.929459       13.899231
       6       13.463619        3.300049       -0.769167       15.885308
       7       13.826827        3.299622        0.628204       17.613354
       8       14.195314        3.300232       -0.512838       18.853395
       9       14.516134        3.300323        0.409744       19.688234
      10       14.684276        3.300232       -0.322807       20.282176
      11       14.880314        3.299316        0.257764       20.675913
      12       14.964714        3.299103       -0.204944       20.900393
      13       15.042070        3.300415        0.160571       21.072462
      14       15.077398        3.300171       -0.127374       21.185447
      15       15.108458        3.300781        0.099922       21.254621
      16       15.107347        3.300568       -0.078091       21.294954
      17       15.113047        3.299164        0.059057       21.299521
      18       15.119153        3.299561       -0.047663       21.302987
      19       15.132588        3.300201        0.038208       21.328139
      20       15.119385        3.299072       -0.030501       21.321379
      21       15.112154        3.299622        0.022813       21.319026
      22       15.125087        3.300690       -0.016830       21.343703
      23       15.145845        3.300812        0.012696       21.361903
      24       15.140475        3.300110       -0.009842       21.352311
      25       15.148536        3.300598        0.007645       21.352039
      26       15.143355        3.300171       -0.006973       21.351519
      27       15.137810        3.299042        0.006302       21.329614
