#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	12.264282	28.210694	12.264320	28.210808	1.152435	16.875153	
1	12.264622	28.211109	12.267294	28.213705	1.156652	16.879369	
2	12.265525	28.212012	12.276328	28.222739	1.169299	16.892016	
3	12.267030	28.213517	12.291378	28.237789	1.190369	16.913086	
4	12.269136	28.215623	12.312435	28.258846	1.219849	16.942566	
5	12.271841	28.218328	12.339487	28.285898	1.257722	16.980439	
6	12.275144	28.221631	12.372517	28.318928	1.303964	17.026681	
7	12.279043	28.225530	12.411506	28.357917	1.358548	17.081266	
8	12.283535	28.230022	12.456429	28.402841	1.421441	17.144159	
9	12.288618	28.235106	12.507261	28.453672	1.492605	17.215323	
10	12.294289	28.240776	12.563970	28.510381	1.571998	17.294715	
11	12.300544	28.247032	12.626522	28.572933	1.659570	17.382288	
12	12.307380	28.253867	12.694879	28.641290	1.755271	17.477988	
13	12.314792	28.261279	12.769000	28.715412	1.859041	17.581758	
14	12.322776	28.269264	12.848842	28.795253	1.970818	17.693536	
15	12.331328	28.277815	12.934354	28.880766	2.090536	17.813253	
16	12.340441	28.286928	13.025487	28.971898	2.218122	17.940839	
17	12.350111	28.296598	13.122185	29.068596	2.353499	18.076216	
18	12.360331	28.306818	13.224389	29.170801	2.496585	18.219302	
19	12.371096	28.317583	13.332039	29.278450	2.647295	18.370012	
20	12.382399	28.328886	13.445070	29.391481	2.805538	18.528255	
21	12.394233	28.340721	13.563412	29.509824	2.971217	18.693935	
22	12.406592	28.353079	13.686996	29.633407	3.144235	18.866952	
23	12.419467	28.365954	13.815747	29.762158	3.324485	19.047203	
24	12.432851	28.379338	13.949586	29.895997	3.511861	19.234578	
25	12.446736	28.393223	14.088434	30.034845	3.706248	19.428965	
26	12.461113	28.407600	14.232207	30.178618	3.907530	19.630247	
27	12.475974	28.422461	14.380818	30.327229	4.115585	19.838303	
28	12.491310	28.437797	14.534178	30.480589	4.330289	20.053006	
29	12.507111	28.453599	14.692194	30.638605	4.551511	20.274229	
30	12.523369	28.469857	14.854771	30.801182	4.779120	20.501837	
31	12.540073	28.486561	15.021811	30.968223	5.012976	20.735693	
32	12.557214	28.503701	15.193214	31.139626	5.252940	20.975658	
33	12.574780	28.521267	15.368877	31.315288	5.498868	21.221585	
34	12.592761	28.539249	15.548693	31.495104	5.750610	21.473327	
35	12.611147	28.557635	15.732554	31.678965	6.008016	21.730733	
36	12.629927	28.576414	15.920349	31.866761	6.270929	21.993647	
37	12.649089	28.595576	16.111966	32.058378	6.539193	22.261910	
38	12.668621	28.615108	16.307289	32.253700	6.812645	22.535362	
39	12.688512	28.634999	16.506200	32.452612	7.091121	22.813838	
40	12.708750	28.655237	16.708580	32.654991	7.374452	23.097169	
41	12.729323	28.675810	16.914306	32.860717	7.662469	23.385186	
42	12.750218	28.696705	17.123255	33.069666	7.954997	23.677714	
43	12.771422	28.717909	17.335300	33.281712	8.251861	23.974578	
44	12.792924	28.739411	17.550315	33.496726	8.552881	24.275598	
45	12.814709	28.761196	17.768169	33.714580	8.857877	24.580594	
