#    itr              mu            ntot            mtot            etot
       1      -18.395000        1.999084        1.999084      -55.546369
       2        5.774000        1.999268       -1.355835       -4.260362
       3        5.138000        1.999146        0.831055       -1.995559
       4        4.908000        1.999146       -0.487305       -0.882783
       5        4.814000        1.999878        0.281494       -0.449467
       6        4.796000        1.999390       -0.159424       -0.296924
       7        4.784000        1.999390        0.090576       -0.250978
       8        4.782000        1.999390       -0.052002       -0.234806
       9        4.778000        1.999146        0.029785       -0.230804
      10        4.779000        1.999634       -0.014648       -0.229495
      11        4.765000        1.999146        0.007812       -0.226315
      12        4.775000        1.999146       -0.002930       -0.230939
      13        4.783000        1.999146        0.001953       -0.230670
      14        4.786000        1.999634       -0.001465       -0.228386
      15        4.788000        1.999146        0.000977       -0.226325
      16        4.785000        1.999146       -0.000977       -0.230836
      17        4.785000        1.999146        0.000977       -0.230836
