#    itr              mu            ntot            mtot            etot
       1      -21.328125        1.200348        0.600174      -33.007686
       2       -3.924866        1.199097       -0.445190      -10.897025
       3       -4.140927        1.199463        0.348083      -10.194171
       4       -4.262351        1.200195       -0.283020       -9.831426
       5       -4.347606        1.199951        0.235291       -9.625882
       6       -4.418042        1.199707       -0.198792       -9.501052
       7       -4.481525        1.199463        0.169617       -9.420121
       8       -4.539388        1.199463       -0.146423       -9.365276
       9       -4.592715        1.199585        0.124146       -9.327923
      10       -4.636929        1.199646       -0.103180       -9.296894
      11       -4.668082        1.200317        0.087646       -9.276041
      12       -4.688345        1.200806       -0.074219       -9.260877
      13       -4.699551        1.199097        0.061401       -9.240357
      14       -4.714374        1.200562       -0.051392       -9.244483
      15       -4.721055        1.199829        0.041992       -9.230331
      16       -4.720988        1.199341       -0.035400       -9.226243
      17       -4.726519        1.199585        0.030640       -9.226486
      18       -4.725497        1.200073       -0.025269       -9.226342
      19       -4.719062        1.200073        0.018677       -9.223176
      20       -4.730513        1.200562       -0.014526       -9.224134
      21       -4.734389        1.199341        0.011230       -9.216008
      22       -4.737591        1.199097       -0.009155       -9.218726
      23       -4.729030        1.200745        0.006866       -9.227291
      24       -4.733163        1.200073       -0.005737       -9.218060
      25       -4.740078        1.200073        0.004761       -9.220342
      26       -4.742291        1.199097       -0.003296       -9.215669
      27       -4.744119        1.199097        0.002808       -9.219037
