#    itr              mu            ntot            mtot            etot
       1      -20.436035        0.900696        0.450348      -22.285299
       2       -7.117434        0.900024       -0.287354       -9.721338
       3       -7.201844        0.900635        0.201843       -9.394974
       4       -7.224671        0.900879       -0.150940       -9.267182
       5       -7.231727        0.899414        0.117981       -9.197107
       6       -7.232907        0.899902       -0.096741       -9.172804
       7       -7.235953        0.900391        0.082336       -9.159225
       8       -7.226566        0.900635       -0.071227       -9.150477
       9       -7.230380        0.900635        0.063660       -9.143588
      10       -7.223686        0.899658       -0.058044       -9.132604
      11       -7.227849        0.899658        0.053406       -9.131771
      12       -7.227490        0.899414       -0.049622       -9.127884
      13       -7.231193        0.899139        0.046310       -9.124825
      14       -7.226408        0.900879       -0.043518       -9.136605
      15       -7.230242        0.899414        0.041809       -9.121768
      16       -7.229592        0.900391       -0.040833       -9.130933
      17       -7.229022        0.899902        0.039124       -9.125250
      18       -7.224502        0.900635       -0.037292       -9.130884
      19       -7.226559        0.900696        0.035370       -9.129367
      20       -7.224349        0.900635       -0.034363       -9.128229
      21       -7.222408        0.899170        0.033142       -9.117446
      22       -7.226725        0.899414       -0.032043       -9.121615
      23       -7.226503        0.899414        0.031555       -9.120891
