# n = 4.4 U  = 8.0 J = 2.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       35.878000        4.399170        0.373352      114.133280
       2       36.077000        4.399414        0.140076      114.844971
       3       36.051000        4.399536        0.052368      114.952579
       4       36.050000        4.399048        0.020386      114.953512
       5       36.045000        4.399292        0.009277      114.950227
       6       36.047000        4.399292        0.003906      114.957784
       7       36.048000        4.399536        0.001587      114.966632
       8       36.046000        4.399048        0.000854      114.956109
       9       36.045000        4.399048        0.000854      114.941812
      10       36.045000        4.399048        0.000854      114.941812
