#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-3.862511	-3.861366	-3.862511	-3.861366	-15.025436	-15.024979	
1	-3.862209	-3.861065	-3.859499	-3.858354	-15.021220	-15.020762	
2	-3.861306	-3.860162	-3.850465	-3.849321	-15.008573	-15.008115	
3	-3.859801	-3.858657	-3.835415	-3.834271	-14.987503	-14.987045	
4	-3.857695	-3.856551	-3.814358	-3.813214	-14.958023	-14.957565	
5	-3.854990	-3.853846	-3.787306	-3.786162	-14.920150	-14.919692	
6	-3.851687	-3.850543	-3.754276	-3.753131	-14.873908	-14.873450	
7	-3.847788	-3.846644	-3.715287	-3.714143	-14.819323	-14.818866	
8	-3.843296	-3.842152	-3.670363	-3.669219	-14.756430	-14.755973	
9	-3.838213	-3.837068	-3.619532	-3.618388	-14.685266	-14.684808	
10	-3.832542	-3.831398	-3.562823	-3.561679	-14.605874	-14.605416	
11	-3.826287	-3.825142	-3.500271	-3.499127	-14.518301	-14.517844	
12	-3.819451	-3.818307	-3.431914	-3.430770	-14.422601	-14.422143	
13	-3.812039	-3.810894	-3.357792	-3.356648	-14.318831	-14.318373	
14	-3.804055	-3.802910	-3.277951	-3.276807	-14.207053	-14.206596	
15	-3.795503	-3.794359	-3.192439	-3.191294	-14.087336	-14.086878	
16	-3.786390	-3.785246	-3.101306	-3.100162	-13.959750	-13.959292	
17	-3.776720	-3.775576	-3.004608	-3.003464	-13.824373	-13.823915	
18	-3.766500	-3.765356	-2.902404	-2.901259	-13.681287	-13.680829	
19	-3.755735	-3.754591	-2.794754	-2.793609	-13.530577	-13.530119	
20	-3.744432	-3.743288	-2.681723	-2.680579	-13.372334	-13.371876	
21	-3.732598	-3.731453	-2.563381	-2.562236	-13.206654	-13.206197	
22	-3.720239	-3.719095	-2.439797	-2.438652	-13.033637	-13.033179	
23	-3.707364	-3.706220	-2.311046	-2.309902	-12.853386	-12.852929	
24	-3.693980	-3.692836	-2.177207	-2.176062	-12.666011	-12.665553	
25	-3.680095	-3.678951	-2.038359	-2.037214	-12.471624	-12.471166	
26	-3.665718	-3.664574	-1.894586	-1.893442	-12.270342	-12.269884	
27	-3.650857	-3.649713	-1.745975	-1.744831	-12.062286	-12.061829	
28	-3.635521	-3.634377	-1.592615	-1.591471	-11.847583	-11.847125	
29	-3.619720	-3.618575	-1.434599	-1.433455	-11.626360	-11.625902	
30	-3.603462	-3.602317	-1.272022	-1.270878	-11.398752	-11.398294	
31	-3.586758	-3.585613	-1.104982	-1.103837	-11.164896	-11.164438	
32	-3.569617	-3.568473	-0.933578	-0.932434	-10.924931	-10.924474	
33	-3.552051	-3.550907	-0.757916	-0.756772	-10.679004	-10.678546	
34	-3.534070	-3.532925	-0.578100	-0.576956	-10.427262	-10.426804	
35	-3.515684	-3.514539	-0.394239	-0.393095	-10.169856	-10.169398	
36	-3.496904	-3.495760	-0.206444	-0.205299	-9.906942	-9.906485	
37	-3.477742	-3.476598	-0.014827	-0.013682	-9.638679	-9.638221	
38	-3.458210	-3.457066	0.180496	0.181641	-9.365227	-9.364769	
39	-3.438319	-3.437174	0.379407	0.380552	-9.086751	-9.086293	
40	-3.418081	-3.416937	0.581787	0.582931	-8.803420	-8.802962	
41	-3.397508	-3.396364	0.787513	0.788658	-8.515403	-8.514945	
42	-3.376613	-3.375469	0.996462	0.997606	-8.222875	-8.222417	
43	-3.355409	-3.354264	1.208507	1.209652	-7.926011	-7.925553	
44	-3.333907	-3.332763	1.423522	1.424666	-7.624991	-7.624533	
45	-3.312122	-3.310978	1.641376	1.642520	-7.319995	-7.319537	
46	-3.290066	-3.288921	1.861938	1.863083	-7.011208	-7.010750	
47	-3.267752	-3.266608	2.085076	2.086221	-6.698815	-6.698357	
48	-3.245194	-3.244050	2.310655	2.311799	-6.383004	-6.382547	
49	-3.222406	-3.221261	2.538539	2.539683	-6.063967	-6.063509	
50	-3.199401	-3.198256	2.768591	2.769735	-5.741894	-5.741437	
51	-3.176192	-3.175048	3.000672	3.001816	-5.416981	-5.416523	
52	-3.152795	-3.151651	3.234643	3.235787	-5.089422	-5.088964	
53	-3.129223	-3.128079	3.470362	3.471506	-4.759415	-4.758957	
54	-3.105491	-3.104346	3.707688	3.708832	-4.427159	-4.426701	
55	-3.081612	-3.080468	3.946477	3.947621	-4.092854	-4.092396	
56	-3.057601	-3.056457	4.186586	4.187731	-3.756701	-3.756243	
57	-3.033473	-3.032328	4.427870	4.429015	-3.418903	-3.418445	
58	-3.009241	-3.008097	4.670185	4.671329	-3.079663	-3.079205	
59	-2.984921	-2.983777	4.913383	4.914527	-2.739186	-2.738728	
60	-2.960528	-2.959383	5.157318	5.158462	-2.397676	-2.397219	
61	-2.936075	-2.934931	5.401844	5.402988	-2.055340	-2.054883	
62	-2.911578	-2.910434	5.646813	5.647957	-1.712384	-1.711926	
63	-2.887052	-2.885908	5.892077	5.893221	-1.369014	-1.368556	
64	-2.862511	-2.861366	6.137489	6.138634	-1.025436	-1.024979	
65	-2.837969	-2.836825	6.382902	6.384046	-0.681859	-0.681401	
66	-2.813443	-2.812299	6.628166	6.629310	-0.338489	-0.338031	
67	-2.788946	-2.787802	6.873135	6.874279	0.004467	0.004925	
68	-2.764494	-2.763349	7.117661	7.118805	0.346804	0.347261	
69	-2.740100	-2.738956	7.361596	7.362740	0.688313	0.688771	
70	-2.715780	-2.714636	7.604794	7.605938	1.028790	1.029248	
71	-2.691549	-2.690404	7.847108	7.848253	1.368030	1.368488	
72	-2.667420	-2.666276	8.088393	8.089537	1.705828	1.706286	
73	-2.643409	-2.642265	8.328502	8.329646	2.041981	2.042439	
74	-2.619531	-2.618386	8.567291	8.568436	2.376286	2.376744	
75	-2.595798	-2.594654	8.804617	8.805761	2.708542	2.709000	
76	-2.572226	-2.571082	9.040336	9.041481	3.038549	3.039007	
77	-2.548829	-2.547685	9.274307	9.275451	3.366108	3.366566	
78	-2.525621	-2.524476	9.506388	9.507532	3.691022	3.691479	
79	-2.502616	-2.501471	9.736440	9.737584	4.013094	4.013552	
80	-2.479827	-2.478683	9.964324	9.965468	4.332132	4.332589	
81	-2.457269	-2.456125	10.189902	10.191047	4.647942	4.648400	
82	-2.434956	-2.433811	10.413040	10.414185	4.960335	4.960793	
83	-2.412899	-2.411755	10.633603	10.634747	5.269122	5.269580	
84	-2.391114	-2.389970	10.851457	10.852601	5.574118	5.574576	
85	-2.369612	-2.368468	11.066471	11.067616	5.875138	5.875596	
86	-2.348408	-2.347264	11.278517	11.279661	6.172002	6.172460	
87	-2.327513	-2.326369	11.487466	11.488610	6.464530	6.464988	
