#    itr              mu            ntot            mtot            etot
       1       23.221000        3.399475        2.600525      -10.358658
       2       10.734000        3.399414       -1.030151        7.354943
       3       11.593000        3.399536        0.393555        9.322993
       4       11.691000        3.399048       -0.148926        9.628036
       5       11.705000        3.399048        0.058105        9.668521
       6       11.728000        3.399292       -0.022705        9.677682
       7       11.725000        3.399292        0.009521        9.680767
       8       11.728000        3.399292       -0.004639        9.680700
       9       11.733000        3.399536        0.001953        9.683402
      10       11.730000        3.399048       -0.000488        9.679698
      11       11.730000        3.399048        0.000488        9.675529
      12       11.730000        3.399048       -0.000488        9.675529
