#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	1.568359	1.598572	1.568359	1.598572	-9.689209	-9.659912	
1	1.568661	1.598873	1.571371	1.601584	-9.684992	-9.655696	
2	1.569564	1.599776	1.580405	1.610617	-9.672345	-9.643048	
3	1.571069	1.601281	1.595455	1.625667	-9.651275	-9.621979	
4	1.573175	1.603387	1.616512	1.646725	-9.621795	-9.592498	
5	1.575880	1.606092	1.643564	1.673776	-9.583922	-9.554626	
6	1.579183	1.609395	1.676594	1.706807	-9.537680	-9.508383	
7	1.583082	1.613294	1.715583	1.745795	-9.483096	-9.453799	
8	1.587574	1.617786	1.760507	1.790719	-9.420203	-9.390906	
9	1.592657	1.622870	1.811338	1.841550	-9.349039	-9.319742	
10	1.598328	1.628541	1.868047	1.898259	-9.269647	-9.240350	
11	1.604583	1.634796	1.930599	1.960811	-9.182074	-9.152777	
12	1.611419	1.641631	1.998956	2.029168	-9.086374	-9.057077	
13	1.618831	1.649044	2.073078	2.103290	-8.982604	-8.953307	
14	1.626815	1.657028	2.152919	2.183131	-8.870826	-8.841529	
15	1.635367	1.665579	2.238431	2.268644	-8.751108	-8.721811	
16	1.644480	1.674692	2.329564	2.359776	-8.623522	-8.594226	
17	1.654150	1.684362	2.426262	2.456474	-8.488146	-8.458849	
18	1.664370	1.694582	2.528466	2.558679	-8.345059	-8.315762	
19	1.675135	1.705347	2.636116	2.666329	-8.194349	-8.165052	
20	1.686438	1.716651	2.749147	2.779359	-8.036107	-8.006810	
21	1.698272	1.728485	2.867489	2.897702	-7.870427	-7.841130	
22	1.710631	1.740843	2.991073	3.021286	-7.697410	-7.668113	
23	1.723506	1.753718	3.119824	3.150036	-7.517159	-7.487862	
24	1.736890	1.767102	3.253663	3.283876	-7.329784	-7.300487	
25	1.750775	1.780987	3.392511	3.422724	-7.135396	-7.106099	
26	1.765152	1.795364	3.536284	3.566496	-6.934114	-6.904818	
27	1.780013	1.810225	3.684895	3.715108	-6.726059	-6.696762	
28	1.795349	1.825561	3.838255	3.868467	-6.511355	-6.482058	
29	1.811151	1.841363	3.996271	4.026483	-6.290133	-6.260836	
30	1.827408	1.857621	4.158848	4.189061	-6.062525	-6.033228	
31	1.844112	1.874325	4.325889	4.356101	-5.828668	-5.799371	
32	1.861253	1.891465	4.497292	4.527504	-5.588704	-5.559407	
33	1.878819	1.909031	4.672954	4.703166	-5.342777	-5.313480	
34	1.896800	1.927013	4.852770	4.882982	-5.091034	-5.061737	
35	1.915187	1.945399	5.036631	5.066843	-4.833629	-4.804332	
36	1.933966	1.964178	5.224427	5.254639	-4.570715	-4.541418	
37	1.953128	1.983340	5.416043	5.446256	-4.302451	-4.273154	
38	1.972660	2.002872	5.611366	5.641579	-4.028999	-3.999702	
39	1.992551	2.022764	5.810277	5.840490	-3.750524	-3.721227	
40	2.012789	2.043002	6.012657	6.042869	-3.467192	-3.437895	
41	2.033362	2.063574	6.218383	6.248596	-3.179176	-3.149879	
42	2.054257	2.084469	6.427332	6.457544	-2.886647	-2.857351	
43	2.075461	2.105674	6.639377	6.669590	-2.589784	-2.560487	
44	2.096963	2.127175	6.854392	6.884604	-2.288763	-2.259466	
45	2.118748	2.148960	7.072246	7.102458	-1.983768	-1.954471	
46	2.140804	2.171017	7.292808	7.323021	-1.674980	-1.645683	
47	2.163118	2.193330	7.515946	7.546159	-1.362587	-1.333291	
48	2.185676	2.215888	7.741525	7.771737	-1.046777	-1.017480	
49	2.208464	2.238677	7.969409	7.999621	-0.727739	-0.698443	
50	2.231470	2.261682	8.199461	8.229673	-0.405667	-0.376370	
51	2.254678	2.284890	8.431542	8.461754	-0.080753	-0.051456	
52	2.278075	2.308287	8.665513	8.695725	0.246806	0.276102	
53	2.301647	2.331859	8.901232	8.931444	0.576812	0.606109	
54	2.325379	2.355592	9.138558	9.168770	0.909068	0.938365	
55	2.349258	2.379471	9.377347	9.407559	1.243374	1.272671	
56	2.373269	2.403481	9.617456	9.647669	1.579527	1.608823	
57	2.397397	2.427610	9.858740	9.888953	1.917325	1.946621	
58	2.421629	2.451841	10.101055	10.131267	2.256564	2.285861	
59	2.445949	2.476161	10.344253	10.374465	2.597042	2.626338	
60	2.470342	2.500555	10.588188	10.618400	2.938551	2.967848	
61	2.494795	2.525007	10.832714	10.862926	3.280887	3.310184	
62	2.519292	2.549504	11.077683	11.107895	3.623844	3.653140	
63	2.543818	2.574031	11.322947	11.353159	3.967214	3.996511	
64	2.568359	2.598572	11.568359	11.598572	4.310791	4.340088	
65	2.592901	2.623113	11.813772	11.843984	4.654368	4.683665	
66	2.617427	2.647639	12.059036	12.089249	4.997738	5.027035	
67	2.641924	2.672136	12.304005	12.334217	5.340695	5.369992	
68	2.666377	2.696589	12.548531	12.578743	5.683031	5.712328	
69	2.690770	2.720982	12.792466	12.822679	6.024540	6.053837	
70	2.715090	2.745302	13.035664	13.065877	6.365018	6.394315	
71	2.739321	2.769534	13.277978	13.308191	6.704257	6.733554	
72	2.763450	2.793662	13.519263	13.549475	7.042056	7.071352	
73	2.787461	2.817673	13.759372	13.789584	7.378208	7.407505	
74	2.811340	2.841552	13.998161	14.028374	7.712514	7.741810	
75	2.835072	2.865285	14.235487	14.265699	8.044770	8.074066	
76	2.858644	2.888856	14.471206	14.501419	8.374776	8.404073	
77	2.882041	2.912254	14.705177	14.735389	8.702335	8.731632	
78	2.905249	2.935462	14.937258	14.967470	9.027249	9.056546	
79	2.928254	2.958467	15.167310	15.197522	9.349322	9.378618	
80	2.951043	2.981255	15.395194	15.425406	9.668359	9.697656	
81	2.973601	3.003813	15.620773	15.650985	9.984169	10.013466	
82	2.995914	3.026127	15.843910	15.874123	10.296562	10.325859	
83	3.017971	3.048183	16.064473	16.094685	10.605350	10.634647	
84	3.039756	3.069969	16.282327	16.312539	10.910345	10.939642	
85	3.061258	3.091470	16.497341	16.527554	11.211366	11.240663	
86	3.082462	3.112675	16.709387	16.739599	11.508229	11.537526	
87	3.103357	3.133569	16.918336	16.948548	11.800758	11.830055	
88	3.123930	3.154142	17.124062	17.154274	12.088774	12.118071	
89	3.144168	3.174380	17.326441	17.356654	12.372106	12.401403	
90	3.164059	3.194271	17.525352	17.555565	12.650581	12.679878	
91	3.183591	3.213803	17.720675	17.750888	12.924033	12.953330	
92	3.202753	3.232965	17.912292	17.942505	13.192297	13.221594	
93	3.221532	3.251745	18.100088	18.130300	13.455211	13.484508	
94	3.239918	3.270131	18.283949	18.314161	13.712616	13.741913	
95	3.257900	3.288112	18.463765	18.493977	13.964359	13.993656	
96	3.275466	3.305679	18.639427	18.669640	14.210286	14.239583	
97	3.292606	3.322819	18.810830	18.841043	14.450250	14.479547	
98	3.309311	3.339523	18.977871	19.008083	14.684107	14.713404	
99	3.325568	3.355781	19.140448	19.170660	14.911715	14.941012	
100	3.341370	3.371582	19.298464	19.328676	15.132937	15.162234	
101	3.356706	3.386918	19.451824	19.482036	15.347641	15.376938	
102	3.371567	3.401779	19.600435	19.630647	15.555696	15.584993	
103	3.385944	3.416157	19.744208	19.774420	15.756978	15.786275	
104	3.399829	3.430041	19.883055	19.913268	15.951366	15.980662	
105	3.413213	3.443425	20.016895	20.047107	16.138741	16.168038	
106	3.426088	3.456300	20.145645	20.175858	16.318992	16.348288	
107	3.438446	3.468659	20.269229	20.299442	16.492009	16.521306	
108	3.450281	3.480493	20.387572	20.417784	16.657689	16.686986	
