# n = 4.6 U  = 20.0 J = 5.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       84.697000        4.599182        0.700409      334.660124
       2       83.533000        4.599792        0.584259      337.689288
       3       83.580000        4.599060        0.519684      338.293989
       4       83.625000        4.599548        0.476715      338.578457
       5       83.704000        4.599243        0.445068      338.773422
       6       83.757000        4.599243        0.418945      338.879864
       7       83.813000        4.599854        0.394348      339.036606
       8       83.875000        4.599365        0.373596      339.137011
       9       83.899000        4.599609        0.355652      339.196414
      10       83.930000        4.599121        0.338806      339.237793
      11       83.938000        4.599365        0.325012      339.279271
      12       83.962000        4.599121        0.312195      339.323670
      13       83.972000        4.599121        0.300720      339.346807
      14       83.980000        4.599609        0.289001      339.424445
      15       83.994000        4.599365        0.277649      339.475775
      16       84.005000        4.599365        0.268860      339.490699
      17       84.006000        4.599609        0.262634      339.537112
      18       84.019000        4.599365        0.256897      339.553687
      19       84.013000        4.599365        0.251526      339.552525
      20       84.021000        4.599365        0.246155      339.566858
      21       84.020000        4.599365        0.239563      339.582525
      22       84.020000        4.599365        0.233215      339.598609
      23       84.026000        4.599365        0.227600      339.614725
      24       84.021000        4.600342        0.223206      339.710900
      25       84.046000        4.599365        0.218567      339.714163
      26       84.029000        4.599854        0.213196      339.692059
      27       84.033000        4.599121        0.208435      339.679951
      28       84.022000        4.599365        0.204163      339.655510
      29       84.025000        4.599365        0.198792      339.683870
      30       84.031000        4.599365        0.195374      339.696792
      31       84.030000        4.600342        0.191711      339.786804
      32       84.054000        4.599365        0.186829      339.788237
      33       84.028000        4.599365        0.182434      339.723374
      34       84.024000        4.599365        0.179749      339.733485
      35       84.024000        4.599121        0.175964      339.718403
      36       84.021000        4.599365        0.170959      339.728229
      37       84.013000        4.600464        0.166016      339.849226
      38       84.027000        4.599976        0.159424      339.901818
      39       84.005000        4.599243        0.152466      339.815297
      40       83.999000        4.599487        0.145264      339.792095
      41       84.002000        4.599243        0.136597      339.802477
      42       84.001000        4.599487        0.128174      339.818146
      43       84.000000        4.599487        0.120605      339.848512
      44       83.997000        4.600220        0.113159      339.920855
      45       83.998000        4.599976        0.105225      339.965526
      46       84.004000        4.599731        0.098022      339.935806
      47       83.996000        4.599243        0.091675      339.884159
      48       83.992000        4.599487        0.084717      339.874077
      49       83.993000        4.599487        0.077148      339.898807
      50       83.993000        4.599487        0.071777      339.905630
      51       83.988000        4.599976        0.066895      339.950399
      52       83.995000        4.599243        0.062866      339.930287
      53       83.982000        4.599731        0.057983      339.918041
      54       83.993000        4.599243        0.053345      339.917943
      55       83.986000        4.599487        0.048584      339.903173
      56       83.994000        4.599976        0.044922      339.966126
      57       83.998000        4.599243        0.041138      339.943421
      58       83.990000        4.599243        0.038452      339.889041
      59       83.988000        4.599243        0.036011      339.889977
      60       83.981000        4.599243        0.033569      339.891275
      61       83.990000        4.599487        0.032227      339.913033
      62       83.997100        4.599243        0.029907      339.911846
      63       83.990000        4.599243        0.026978      339.893333
      64       83.988000        4.599976        0.023926      339.955947
      65       83.994000        4.599243        0.020874      339.951165
      66       83.979000        4.599243        0.018433      339.895564
      67       83.983000        4.599487        0.015625      339.916846
      68       83.991000        4.599243        0.013794      339.914942
      69       83.984000        4.599243        0.011841      339.896614
      70       83.987000        4.599243        0.010864      339.897045
      71       83.986000        4.599243        0.009888      339.897006
      72       83.980000        4.599243        0.009888      339.896961
      73       83.981000        4.599731        0.009644      339.938147
      74       83.988000        4.599731        0.009644      339.975724
      75       83.988000        4.599731        0.009644      339.975724
