#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	23.915653	6.542547	23.915661	6.542552	12.924565	-4.773677	46.061909	28.688799	46.061917	28.688810	45.045527	27.347285	
1	23.915960	6.542851	23.918645	6.545538	12.928773	-4.769469	46.058925	28.685818	46.061609	28.688500	45.044934	27.346692	
2	23.916858	6.543748	23.927619	6.554512	12.941393	-4.756849	46.049951	28.676844	46.060712	28.687603	45.043155	27.344912	
3	23.918353	6.545243	23.942569	6.569463	12.962417	-4.735825	46.035000	28.661894	46.059217	28.686107	45.040190	27.341948	
4	23.920445	6.547335	23.963486	6.590380	12.991834	-4.706408	46.014083	28.640977	46.057125	28.684016	45.036042	27.337800	
5	23.923132	6.550022	23.990357	6.617251	13.029624	-4.668618	45.987212	28.614106	46.054438	28.681328	45.030714	27.332472	
6	23.926413	6.553304	24.023166	6.650060	13.075766	-4.622476	45.954403	28.581297	46.051157	28.678047	45.024208	27.325966	
7	23.930286	6.557177	24.061891	6.688785	13.130232	-4.568011	45.915678	28.542572	46.047284	28.674174	45.016529	27.318287	
8	23.934749	6.561639	24.106509	6.733402	13.192987	-4.505255	45.871061	28.497954	46.042821	28.669711	45.007682	27.309440	
9	23.939798	6.566689	24.156991	6.783885	13.263995	-4.434248	45.820578	28.447472	46.037772	28.664662	44.997673	27.299430	
10	23.945431	6.572322	24.213306	6.840200	13.343211	-4.355031	45.764263	28.391157	46.032138	28.659029	44.986506	27.288264	
11	23.951645	6.578536	24.275419	6.902313	13.430589	-4.267653	45.702150	28.329044	46.025925	28.652815	44.974191	27.275949	
12	23.958435	6.585326	24.343291	6.970185	13.526075	-4.172167	45.634278	28.261172	46.019134	28.646025	44.960734	27.262491	
13	23.965798	6.592689	24.416879	7.043773	13.629611	-4.068631	45.560690	28.187584	46.011772	28.638662	44.946143	27.247901	
14	23.973729	6.600620	24.496137	7.123031	13.741135	-3.957108	45.481432	28.108326	46.003841	28.630731	44.930429	27.232187	
15	23.982223	6.609114	24.581015	7.207909	13.860578	-3.837664	45.396554	28.023448	45.995347	28.622237	44.913601	27.215359	
16	23.991275	6.618166	24.671461	7.298354	13.987868	-3.710374	45.306109	27.933003	45.986294	28.613185	44.895670	27.197428	
17	24.000880	6.627771	24.767415	7.394309	14.122929	-3.575313	45.210154	27.837048	45.976689	28.603580	44.876647	27.178404	
18	24.011032	6.637923	24.868819	7.495713	14.265678	-3.432564	45.108750	27.735644	45.966537	28.593428	44.856543	27.158301	
19	24.021725	6.648615	24.975608	7.602502	14.416028	-3.282214	45.001961	27.628855	45.955845	28.582735	44.835373	27.137131	
20	24.032952	6.659842	25.087715	7.714608	14.573889	-3.124354	44.889855	27.516748	45.944618	28.571509	44.813149	27.114907	
21	24.044706	6.671597	25.205067	7.831961	14.739163	-2.959079	44.772502	27.399396	45.932864	28.559754	44.789885	27.091643	
22	24.056981	6.683871	25.327591	7.954485	14.911752	-2.786490	44.649978	27.276872	45.920589	28.547479	44.765597	27.067355	
23	24.069769	6.696659	25.455209	8.082102	15.091551	-2.606691	44.522361	27.149254	45.907801	28.534692	44.740299	27.042057	
24	24.083061	6.709952	25.587837	8.214731	15.278449	-2.419793	44.389732	27.016626	45.894508	28.521399	44.714008	27.015766	
25	24.096852	6.723742	25.725392	8.352286	15.472334	-2.225908	44.252177	26.879071	45.880718	28.507609	44.686741	26.988498	
26	24.111131	6.738021	25.867785	8.494679	15.673088	-2.025154	44.109784	26.736678	45.866439	28.493330	44.658514	26.960272	
27	24.125890	6.752780	26.014923	8.641817	15.880589	-1.817653	43.962646	26.589540	45.851680	28.478570	44.629346	26.931104	
28	24.141120	6.768011	26.166712	8.793605	16.094711	-1.603531	43.810858	26.437751	45.836449	28.463340	44.599256	26.901014	
29	24.156813	6.783704	26.323051	8.949944	16.315323	-1.382919	43.654519	26.281413	45.820757	28.447647	44.568263	26.870021	
30	24.172959	6.799849	26.483837	9.110731	16.542292	-1.155950	43.493732	26.120626	45.804611	28.431502	44.536387	26.838145	
31	24.189547	6.816437	26.648966	9.275860	16.775479	-0.922763	43.328603	25.955497	45.788023	28.414914	44.503648	26.805406	
