#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-10.067241	-7.560573	-10.067241	-7.560573	-20.754069	-18.486216	11.936840	14.443508	11.936840	14.443508	11.246867	13.514719	
1	-10.066940	-7.560272	-10.064230	-7.557562	-20.749852	-18.481999	11.933828	14.440496	11.936539	14.443207	11.246264	13.514117	
2	-10.066037	-7.559369	-10.055198	-7.548530	-20.737205	-18.469353	11.924796	14.431465	11.935635	14.442303	11.244458	13.512311	
3	-10.064532	-7.557864	-10.040151	-7.533483	-20.716136	-18.448283	11.909749	14.416417	11.934131	14.440799	11.241448	13.509301	
4	-10.062427	-7.555759	-10.019097	-7.512429	-20.686656	-18.418803	11.888696	14.395364	11.932025	14.438693	11.237237	13.505090	
5	-10.059722	-7.553054	-9.992051	-7.485383	-20.648784	-18.380931	11.861649	14.368317	11.929321	14.435989	11.231827	13.499680	
6	-10.056420	-7.549752	-9.959027	-7.452359	-20.602542	-18.334690	11.828625	14.335293	11.926018	14.432686	11.225222	13.493075	
7	-10.052522	-7.545854	-9.920045	-7.413377	-20.547959	-18.280106	11.789644	14.296312	11.922120	14.428788	11.217425	13.485278	
8	-10.048030	-7.541362	-9.875130	-7.368462	-20.485067	-18.217214	11.744729	14.251397	11.917628	14.424297	11.208442	13.476294	
9	-10.042948	-7.536280	-9.824309	-7.317641	-20.413904	-18.146051	11.693907	14.200575	11.912546	14.419214	11.198277	13.466129	
10	-10.037278	-7.530610	-9.767611	-7.260943	-20.334513	-18.066661	11.637209	14.143877	11.906876	14.413545	11.186936	13.454789	
11	-10.031024	-7.524356	-9.705071	-7.198403	-20.246942	-17.979089	11.574670	14.081338	11.900622	14.407291	11.174427	13.442280	
12	-10.024190	-7.517522	-9.636728	-7.130060	-20.151244	-17.883391	11.506326	14.012994	11.893788	14.400456	11.160757	13.428610	
13	-10.016779	-7.510111	-9.562621	-7.055953	-20.047475	-17.779623	11.432220	13.938888	11.886377	14.393045	11.145935	13.413788	
14	-10.008796	-7.502128	-9.482796	-6.976128	-19.935700	-17.667847	11.352395	13.859063	11.878395	14.385063	11.129969	13.397822	
15	-10.000247	-7.493578	-9.397302	-6.890633	-19.815984	-17.548131	11.266900	13.773568	11.869845	14.376513	11.112868	13.380721	
16	-9.991135	-7.484467	-9.306188	-6.799520	-19.688401	-17.420548	11.175787	13.682455	11.860733	14.367401	11.094644	13.362497	
17	-9.981467	-7.474799	-9.209511	-6.702843	-19.553026	-17.285173	11.079110	13.585778	11.851065	14.357734	11.075307	13.343160	
18	-9.971249	-7.464580	-9.107329	-6.600661	-19.409942	-17.142090	10.976928	13.483596	11.840847	14.347515	11.054869	13.322721	
19	-9.960486	-7.453817	-8.999704	-6.493035	-19.259235	-16.991382	10.869302	13.375970	11.830084	14.336752	11.033342	13.301194	
20	-9.949185	-7.442517	-8.886699	-6.380031	-19.100996	-16.833143	10.756298	13.262966	11.818783	14.325451	11.010738	13.278591	
21	-9.937353	-7.430685	-8.768384	-6.261716	-18.935319	-16.667466	10.637983	13.144651	11.806951	14.313619	10.987073	13.254926	
22	-9.924997	-7.418328	-8.644830	-6.138162	-18.762305	-16.494452	10.514429	13.021097	11.794595	14.301263	10.962360	13.230212	
23	-9.912124	-7.405456	-8.516112	-6.009444	-18.582058	-16.314205	10.385710	12.892378	11.781722	14.288390	10.936613	13.204466	
24	-9.898743	-7.392075	-8.382306	-5.875638	-18.394686	-16.126833	10.251905	12.758573	11.768341	14.275009	10.909849	13.177702	
25	-9.884860	-7.378192	-8.243495	-5.736827	-18.200303	-15.932450	10.113093	12.619761	11.754459	14.261127	10.882083	13.149936	
26	-9.870486	-7.363818	-8.099761	-5.593093	-17.999025	-15.731172	9.969359	12.476028	11.740084	14.246752	10.853333	13.121185	
27	-9.855628	-7.348960	-7.951192	-5.444523	-17.790974	-15.523121	9.820790	12.327458	11.725226	14.231894	10.823615	13.091468	
28	-9.840295	-7.333627	-7.797876	-5.291208	-17.576275	-15.308422	9.667475	12.174143	11.709893	14.216561	10.792947	13.060800	
29	-9.824496	-7.317828	-7.639907	-5.133239	-17.355057	-15.087204	9.509506	12.016174	11.694095	14.200763	10.761349	13.029202	
30	-9.808242	-7.301573	-7.477381	-4.970713	-17.127454	-14.859601	9.346979	11.853647	11.677840	14.184508	10.728838	12.996691	
31	-9.791541	-7.284873	-7.310395	-4.803726	-16.893603	-14.625750	9.179993	11.686661	11.661139	14.167807	10.695435	12.963288	
32	-9.774404	-7.267736	-7.139049	-4.632381	-16.653644	-14.385791	9.008648	11.515316	11.644002	14.150670	10.661160	12.929013	
33	-9.756841	-7.250173	-6.963449	-4.456781	-16.407722	-14.139869	8.833047	11.339715	11.626439	14.133108	10.626034	12.893886	
34	-9.738863	-7.232195	-6.783699	-4.277031	-16.155986	-13.888133	8.653297	11.159966	11.608461	14.115129	10.590076	12.857929	
35	-9.720481	-7.213812	-6.599909	-4.093241	-15.898587	-13.630734	8.469507	10.976175	11.590079	14.096747	10.553310	12.821163	
36	-9.701705	-7.195037	-6.412190	-3.905521	-15.635679	-13.367826	8.281788	10.788456	11.571303	14.077971	10.515758	12.783610	
37	-9.682547	-7.175879	-6.220654	-3.713986	-15.367422	-13.099570	8.090253	10.596921	11.552145	14.058813	10.477441	12.745294	
38	-9.663018	-7.156350	-6.025420	-3.518752	-15.093977	-12.826125	7.895018	10.401686	11.532617	14.039285	10.438384	12.706236	
39	-9.643131	-7.136463	-5.826603	-3.319935	-14.815509	-12.547656	7.696202	10.202870	11.512730	14.019398	10.398609	12.666462	
40	-9.622897	-7.116229	-5.624326	-3.117658	-14.532186	-12.264333	7.493925	10.000593	11.492496	13.999164	10.358141	12.625993	
41	-9.602329	-7.095661	-5.418711	-2.912043	-14.244177	-11.976324	7.288309	9.794977	11.471927	13.978595	10.317003	12.584856	
42	-9.581438	-7.074770	-5.209882	-2.703214	-13.951657	-11.683804	7.079481	9.586149	11.451037	13.957705	10.275222	12.543075	
43	-9.560238	-7.053570	-4.997967	-2.491299	-13.654802	-11.386949	6.867566	9.374234	11.429836	13.936505	10.232822	12.500675	
44	-9.538741	-7.032073	-4.783095	-2.276427	-13.353791	-11.085938	6.652694	9.159362	11.408339	13.915007	10.189828	12.457681	
45	-9.516960	-7.010292	-4.565397	-2.058729	-13.048805	-10.780952	6.434995	8.941663	11.386558	13.893227	10.146267	12.414120	
46	-9.494908	-6.988240	-4.345005	-1.838337	-12.740027	-10.472175	6.214603	8.721271	11.364507	13.871175	10.102164	12.370017	
47	-9.472599	-6.965931	-4.122055	-1.615387	-12.427645	-10.159792	5.991653	8.498321	11.342198	13.848866	10.057547	12.325400	
48	-9.450046	-6.943378	-3.896683	-1.390015	-12.111845	-9.843993	5.766282	8.272950	11.319644	13.826312	10.012442	12.280295	
49	-9.427262	-6.920594	-3.669029	-1.162361	-11.792819	-9.524967	5.538628	8.045296	11.296861	13.803529	9.966877	12.234729	
50	-9.404262	-6.897594	-3.439234	-0.932566	-11.470759	-9.202906	5.308833	7.815501	11.273860	13.780528	9.920878	12.188731	
51	-9.381059	-6.874391	-3.207441	-0.700773	-11.145857	-8.878005	5.077039	7.583707	11.250657	13.757325	9.874474	12.142327	
52	-9.357667	-6.850999	-2.973795	-0.467127	-10.818311	-8.550459	4.843393	7.350061	11.227265	13.733933	9.827693	12.095546	
53	-9.334100	-6.827432	-2.738444	-0.231776	-10.488318	-8.220465	4.608043	7.114711	11.203698	13.710366	9.780563	12.048416	
54	-9.310372	-6.803704	-2.501541	0.005127	-10.156076	-7.888223	4.371139	6.877808	11.179971	13.686639	9.733112	12.000964	
55	-9.286498	-6.779830	-2.263240	0.243428	-9.821786	-7.553933	4.132838	6.639506	11.156097	13.662765	9.685369	11.953221	
56	-9.262493	-6.755825	-2.023701	0.482967	-9.485648	-7.217795	3.893299	6.399968	11.132091	13.638759	9.637362	11.905215	
57	-9.238369	-6.731701	-1.783091	0.723577	-9.147866	-6.880013	3.652690	6.159358	11.107968	13.614636	9.589121	11.856974	
58	-9.214143	-6.707475	-1.541587	0.965082	-8.808643	-6.540790	3.411185	5.917853	11.083742	13.590410	9.540675	11.808528	
59	-9.189829	-6.683161	-1.299377	1.207291	-8.468184	-6.200331	3.168976	5.675644	11.059427	13.566095	9.492053	11.759906	
60	-9.165441	-6.658773	-1.056676	1.449992	-8.126693	-5.858840	2.926274	5.432942	11.035039	13.541707	9.443285	11.711138	
61	-9.140993	-6.634325	-0.813732	1.692937	-7.784376	-5.516523	2.683330	5.189998	11.010592	13.517260	9.394399	11.662252	
62	-9.116502	-6.609834	-0.570860	1.935808	-7.441440	-5.173587	2.440459	4.947127	10.986100	13.492768	9.345426	11.613278	
63	-9.091981	-6.585313	-0.328508	2.178160	-7.098091	-4.830238	2.198107	4.704775	10.961579	13.468247	9.296394	11.564247	
64	-9.067445	-6.560777	-0.087401	2.419267	-6.754536	-4.486683	1.957000	4.463668	10.937044	13.443712	9.247334	11.515187	
65	-9.042910	-6.536241	0.151029	2.657697	-6.410983	-4.143130	1.718570	4.225238	10.912508	13.419176	9.198275	11.466128	
66	-9.018389	-6.511721	0.383162	2.889830	-6.067637	-3.799784	1.486437	3.993105	10.887987	13.394655	9.149247	11.417100	
67	-8.993897	-6.487229	0.596012	3.102680	-5.724707	-3.456854	1.273587	3.780255	10.863496	13.370164	9.100279	11.368132	
68	-8.969450	-6.462782	0.721992	3.228660	-5.382398	-3.114545	1.147607	3.654275	10.839049	13.345717	9.051401	11.319254	
69	-8.945062	-6.438394	1.243211	3.749879	-5.040917	-2.773064	0.626388	3.133056	10.814661	13.321329	9.002643	11.270496	
70	-8.920748	-6.414080	1.447895	3.954563	-4.700470	-2.432618	0.421703	2.928371	10.790347	13.297015	8.954034	11.221887	
71	-8.896522	-6.389854	1.675375	4.182043	-4.361263	-2.093410	0.194223	2.700891	10.766121	13.272789	8.905603	11.173456	
72	-8.872400	-6.365731	1.909022	4.415690	-4.023498	-1.755646	-0.039424	2.467244	10.741998	13.248666	8.857380	11.125233	
73	-8.848394	-6.341726	2.144512	4.651180	-3.687381	-1.419528	-0.274913	2.231755	10.717993	13.224661	8.809394	11.077247	
74	-8.824521	-6.317853	2.380215	4.886883	-3.353114	-1.085261	-0.510617	1.996051	10.694119	13.200787	8.761674	11.029527	
75	-8.800794	-6.294126	2.615337	5.122005	-3.020898	-0.753045	-0.745739	1.760929	10.670392	13.177060	8.714249	10.982101	
76	-8.777228	-6.270560	2.849406	5.356074	-2.690933	-0.423080	-0.979808	1.526860	10.646826	13.153494	8.667147	10.935000	
77	-8.753836	-6.247168	3.082096	5.588764	-2.363419	-0.095566	-1.212497	1.294171	10.623435	13.130103	8.620398	10.888251	
78	-8.730634	-6.223966	3.313155	5.819823	-2.038553	0.229299	-1.443556	1.063112	10.600232	13.106900	8.574029	10.841882	
79	-8.707634	-6.200966	3.542372	6.049040	-1.716531	0.551321	-1.672774	0.833894	10.577232	13.083900	8.528070	10.795922	
80	-8.684851	-6.178183	3.769563	6.276231	-1.397548	0.870305	-1.899965	0.606703	10.554449	13.061118	8.482547	10.750400	
81	-8.662299	-6.155631	3.994557	6.501225	-1.081795	1.186058	-2.124959	0.381709	10.531897	13.038565	8.437488	10.705341	
82	-8.639990	-6.133322	4.217196	6.723864	-0.769463	1.498390	-2.347597	0.159071	10.509589	13.016257	8.392922	10.660775	
83	-8.617940	-6.111271	4.437327	6.943995	-0.460741	1.807111	-2.567729	-0.061061	10.487538	12.994206	8.348875	10.616728	
84	-8.596160	-6.089491	4.654806	7.161474	-0.155816	2.112037	-2.785207	-0.278539	10.465758	12.972426	8.305374	10.573227	
85	-8.574663	-6.067995	4.869490	7.376158	0.145130	2.412983	-2.999892	-0.493224	10.444262	12.950930	8.262446	10.530299	
86	-8.553464	-6.046796	5.081244	7.587912	0.441913	2.709766	-3.211645	-0.704977	10.423063	12.929731	8.220118	10.487970	
87	-8.532574	-6.025906	5.289933	7.796601	0.734355	3.002208	-3.420334	-0.913666	10.402173	12.908841	8.178414	10.446267	
88	-8.512007	-6.005339	5.495426	8.002094	1.022278	3.290131	-3.625828	-1.119160	10.381605	12.888273	8.137362	10.405215	
89	-8.491774	-5.985106	5.697596	8.204265	1.305510	3.573362	-3.827998	-1.321330	10.361373	12.868041	8.096987	10.364839	
90	-8.471888	-5.965220	5.896319	8.402987	1.583877	3.851730	-4.026720	-1.520052	10.341486	12.848155	8.057313	10.325165	
91	-8.452361	-5.945693	6.091470	8.598138	1.857212	4.125064	-4.221872	-1.715203	10.321959	12.828627	8.018365	10.286218	
92	-8.433204	-5.926536	6.282931	8.789599	2.125348	4.393201	-4.413332	-1.906664	10.302802	12.809470	7.980169	10.248022	
93	-8.414429	-5.907761	6.470584	8.977252	2.388124	4.655976	-4.600986	-2.094318	10.284028	12.790696	7.942748	10.210601	
94	-8.396048	-5.889380	6.654315	9.160983	2.645378	4.913231	-4.784716	-2.278048	10.265646	12.772314	7.906127	10.173980	
95	-8.378071	-5.871403	6.834011	9.340679	2.896956	5.164809	-4.964413	-2.457744	10.247669	12.754337	7.870328	10.138181	
96	-8.360509	-5.853841	7.009563	9.516231	3.142703	5.410556	-5.139965	-2.633297	10.230108	12.736776	7.835376	10.103229	
97	-8.343373	-5.836705	7.180865	9.687533	3.382469	5.650322	-5.311266	-2.804598	10.212972	12.719640	7.801294	10.069146	
98	-8.326674	-5.820006	7.347812	9.854480	3.616108	5.883960	-5.478213	-2.971545	10.196272	12.702940	7.768104	10.035957	
99	-8.310420	-5.803752	7.510302	10.016970	3.843475	6.111327	-5.640704	-3.134036	10.180019	12.686687	7.735829	10.003682	
100	-8.294623	-5.787955	7.668238	10.174906	4.064430	6.332283	-5.798640	-3.291972	10.164221	12.670889	7.704493	9.972346	
101	-8.279291	-5.772623	7.821524	10.328192	4.278836	6.546689	-5.951925	-3.445257	10.148889	12.655557	7.674119	9.941972	
