#    itr              mu            ntot            mtot            etot
       1      -21.000000        2.389587        2.389587      -74.355306
       2       -0.873000        1.099243       -1.000000       -6.521889
       3       -3.414000        1.099365        0.778198       -8.753699
       4       -3.574000        1.099121       -0.626099       -8.287445
       5       -3.653000        1.099854        0.524292       -8.039670
       6       -3.702000        1.099609       -0.448853       -7.892904
       7       -3.749000        1.099365        0.394897       -7.801424
       8       -3.779000        1.099121       -0.352173       -7.743542
       9       -3.788000        1.099121        0.318970       -7.703269
      10       -3.814000        1.099121       -0.292603       -7.674093
      11       -3.841000        1.099121        0.271118       -7.652730
      12       -3.852000        1.099365       -0.253784       -7.637437
      13       -3.862000        1.099121        0.237427       -7.623090
      14       -3.875000        1.099365       -0.223022       -7.614373
      15       -3.889000        1.099609        0.210571       -7.605153
      16       -3.894000        1.099365       -0.200073       -7.595722
      17       -3.904000        1.099121        0.189575       -7.590068
      18       -3.909000        1.099121       -0.178833       -7.585619
      19       -3.927000        1.099121        0.168579       -7.580301
      20       -3.936000        1.099731       -0.158203       -7.577915
      21       -3.938000        1.099487        0.145264       -7.569632
      22       -3.950000        1.099487       -0.134033       -7.565664
      23       -3.955000        1.099976        0.122803       -7.563441
      24       -3.964000        1.100220       -0.112305       -7.558422
      25       -3.973000        1.099243        0.105469       -7.550159
      26       -3.978000        1.099487       -0.098877       -7.553572
      27       -3.981000        1.099487        0.093018       -7.550662
      28       -3.983000        1.099243       -0.086426       -7.548193
      29       -3.985000        1.099487        0.079346       -7.548675
      30       -3.987000        1.099243       -0.074219       -7.545019
      31       -3.989000        1.099243        0.068359       -7.545099
      32       -3.985000        1.099243       -0.062500       -7.544006
      33       -3.988000        1.099243        0.058594       -7.542981
      34       -3.988000        1.099487       -0.054443       -7.543315
      35       -3.988000        1.099487        0.050537       -7.541582
      36       -3.994000        1.099487       -0.046631       -7.541044
      37       -3.994000        1.099976        0.043213       -7.542496
      38       -3.992000        1.099243       -0.038086       -7.536958
      39       -3.992000        1.099731        0.033691       -7.541707
      40       -3.992000        1.099243       -0.031250       -7.537116
      41       -3.992000        1.099487        0.030029       -7.540114
      42       -3.992000        1.100464       -0.028076       -7.542787
      43       -3.990000        1.099487        0.026123       -7.534256
      44       -3.998000        1.099487       -0.025146       -7.538588
      45       -3.998000        1.099487        0.024170       -7.538519
      46       -3.997000        1.099976       -0.022705       -7.540405
      47       -3.994000        1.099487        0.021240       -7.536116
      48       -3.997000        1.099487       -0.019287       -7.538266
      49       -4.000000        1.099487        0.017334       -7.538163
      50       -4.000000        1.099487       -0.015381       -7.538079
      51       -4.002000        1.099487        0.014404       -7.537973
      52       -4.001000        1.099731       -0.013184       -7.538919
      53       -4.003000        1.099243        0.012695       -7.535802
      54       -4.005000        1.099243       -0.012695       -7.538025
      55       -4.005000        1.099243        0.012695       -7.538025
