#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-8.571411	-8.585449	-8.571411	-8.585449	-19.342224	-19.356873	
1	-8.571110	-8.585148	-8.568399	-8.582437	-19.338008	-19.352656	
2	-8.570207	-8.584245	-8.559366	-8.573404	-19.325361	-19.340009	
3	-8.568702	-8.582740	-8.544316	-8.558354	-19.304291	-19.318939	
4	-8.566596	-8.580634	-8.523258	-8.537296	-19.274810	-19.289459	
5	-8.563891	-8.577929	-8.496206	-8.510245	-19.236938	-19.251586	
6	-8.560588	-8.574626	-8.463176	-8.477214	-19.190695	-19.205344	
7	-8.556689	-8.570727	-8.424188	-8.438226	-19.136111	-19.150760	
8	-8.552196	-8.566234	-8.379264	-8.393302	-19.073218	-19.087866	
9	-8.547113	-8.561151	-8.328432	-8.342471	-19.002054	-19.016702	
10	-8.541442	-8.555480	-8.271724	-8.285762	-18.922662	-18.937310	
11	-8.535187	-8.549225	-8.209172	-8.223210	-18.835089	-18.849737	
12	-8.528351	-8.542390	-8.140814	-8.154853	-18.739389	-18.754037	
13	-8.520939	-8.534977	-8.066693	-8.080731	-18.635619	-18.650267	
14	-8.512955	-8.526993	-7.986852	-8.000890	-18.523841	-18.538489	
15	-8.504404	-8.518442	-7.901339	-7.915377	-18.404123	-18.418772	
16	-8.495291	-8.509329	-7.810206	-7.824245	-18.276538	-18.291186	
17	-8.485621	-8.499659	-7.713509	-7.727547	-18.141161	-18.155809	
18	-8.475400	-8.489439	-7.611304	-7.625342	-17.998074	-18.012723	
19	-8.464635	-8.478674	-7.503654	-7.517692	-17.847364	-17.862013	
20	-8.453332	-8.467370	-7.390624	-7.404662	-17.689122	-17.703770	
21	-8.441498	-8.455536	-7.272281	-7.286319	-17.523442	-17.538090	
22	-8.429140	-8.443178	-7.148697	-7.162735	-17.350425	-17.365073	
23	-8.416265	-8.430303	-7.019947	-7.033985	-17.170174	-17.184822	
24	-8.402881	-8.416919	-6.886107	-6.900145	-16.982799	-16.997447	
25	-8.388996	-8.403034	-6.747259	-6.761297	-16.788412	-16.803060	
26	-8.374619	-8.388657	-6.603486	-6.617525	-16.587130	-16.601778	
27	-8.359758	-8.373796	-6.454875	-6.468913	-16.379074	-16.393723	
28	-8.344422	-8.358460	-6.301516	-6.315554	-16.164370	-16.179019	
29	-8.328620	-8.342658	-6.143500	-6.157538	-15.943148	-15.957796	
30	-8.312362	-8.326400	-5.980922	-5.994960	-15.715540	-15.730188	
31	-8.295658	-8.309696	-5.813882	-5.827920	-15.481683	-15.496332	
32	-8.278518	-8.292556	-5.642479	-5.656517	-15.241719	-15.256367	
33	-8.260952	-8.274990	-5.466817	-5.480855	-14.995792	-15.010440	
34	-8.242970	-8.257008	-5.287001	-5.301039	-14.744049	-14.758698	
35	-8.224584	-8.238622	-5.103140	-5.117178	-14.486644	-14.501292	
36	-8.205804	-8.219843	-4.915344	-4.929382	-14.223730	-14.238379	
