#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-2.060104	-2.043625	-2.060104	-2.043625	-13.032867	-13.016693	
1	-2.059803	-2.043324	-2.057093	-2.040613	-13.028651	-13.012477	
2	-2.058900	-2.042420	-2.048059	-2.031579	-13.016004	-12.999830	
3	-2.057395	-2.040915	-2.033009	-2.016529	-12.994934	-12.978760	
4	-2.055289	-2.038810	-2.011952	-1.995472	-12.965454	-12.949279	
5	-2.052584	-2.036104	-1.984900	-1.968420	-12.927581	-12.911407	
6	-2.049281	-2.032801	-1.951869	-1.935390	-12.881339	-12.865164	
7	-2.045382	-2.028903	-1.912881	-1.896401	-12.826754	-12.810580	
8	-2.040890	-2.024410	-1.867957	-1.851478	-12.763861	-12.747687	
9	-2.035807	-2.019327	-1.817126	-1.800646	-12.692697	-12.676523	
10	-2.030136	-2.013656	-1.760417	-1.743937	-12.613305	-12.597131	
11	-2.023880	-2.007401	-1.697865	-1.681386	-12.525732	-12.509558	
12	-2.017045	-2.000565	-1.629508	-1.613028	-12.430032	-12.413858	
13	-2.009633	-1.993153	-1.555386	-1.538907	-12.326262	-12.310088	
14	-2.001648	-1.985169	-1.475545	-1.459066	-12.214484	-12.198310	
15	-1.993097	-1.976618	-1.390032	-1.373553	-12.094767	-12.078592	
16	-1.983984	-1.967504	-1.298900	-1.282420	-11.967181	-11.951007	
17	-1.974314	-1.957835	-1.202202	-1.185722	-11.831804	-11.815630	
18	-1.964094	-1.947614	-1.099997	-1.083518	-11.688718	-11.672543	
19	-1.953329	-1.936849	-0.992347	-0.975868	-11.538008	-11.521833	
20	-1.942026	-1.925546	-0.879317	-0.862838	-11.379765	-11.363591	
21	-1.930191	-1.913712	-0.760974	-0.744495	-11.214085	-11.197911	
22	-1.917833	-1.901353	-0.637390	-0.620911	-11.041068	-11.024894	
23	-1.904958	-1.888478	-0.508640	-0.492161	-10.860817	-10.844643	
24	-1.891574	-1.875094	-0.374800	-0.358321	-10.673442	-10.657268	
25	-1.877689	-1.861210	-0.235953	-0.219473	-10.479055	-10.462880	
26	-1.863312	-1.846832	-0.092180	-0.075700	-10.277773	-10.261599	
27	-1.848451	-1.831971	0.056431	0.072911	-10.069717	-10.053543	
28	-1.833115	-1.816635	0.209791	0.226271	-9.855014	-9.838839	
29	-1.817313	-1.800834	0.367807	0.384287	-9.633791	-9.617617	
30	-1.801055	-1.784576	0.530384	0.546864	-9.406183	-9.390009	
31	-1.784351	-1.767872	0.697425	0.713904	-9.172327	-9.156152	
32	-1.767211	-1.750732	0.868828	0.885307	-8.932362	-8.916188	
33	-1.749645	-1.733165	1.044490	1.060970	-8.686435	-8.670261	
34	-1.731663	-1.715184	1.224306	1.240786	-8.434693	-8.418518	
35	-1.713277	-1.696798	1.408167	1.424647	-8.177287	-8.161113	
36	-1.694498	-1.678018	1.595963	1.612442	-7.914373	-7.898199	
37	-1.675336	-1.658856	1.787580	1.804059	-7.646110	-7.629935	
38	-1.655804	-1.639324	1.982903	1.999382	-7.372658	-7.356483	
39	-1.635913	-1.619433	2.181814	2.198293	-7.094182	-7.078008	
40	-1.615675	-1.599195	2.384193	2.400673	-6.810851	-6.794676	
41	-1.595102	-1.578622	2.589919	2.606399	-6.522834	-6.506660	
42	-1.574207	-1.557728	2.798868	2.815348	-6.230306	-6.214132	
43	-1.553003	-1.536523	3.010914	3.027393	-5.933442	-5.917268	
44	-1.531501	-1.515022	3.225928	3.242408	-5.632422	-5.616247	
45	-1.509716	-1.493236	3.443782	3.460262	-5.327426	-5.311252	
46	-1.487659	-1.471180	3.664345	3.680824	-5.018639	-5.002464	
47	-1.465346	-1.448866	3.887482	3.903962	-4.706246	-4.690072	
48	-1.442788	-1.426308	4.113061	4.129541	-4.390435	-4.374261	
49	-1.419999	-1.403520	4.340945	4.357425	-4.071398	-4.055224	
50	-1.396994	-1.380515	4.570997	4.587477	-3.749325	-3.733151	
51	-1.373786	-1.357307	4.803078	4.819558	-3.424412	-3.408237	
52	-1.350389	-1.333910	5.037049	5.053528	-3.096853	-3.080679	
53	-1.326817	-1.310338	5.272768	5.289248	-2.766846	-2.750672	
54	-1.303085	-1.286605	5.510094	5.526573	-2.434590	-2.418416	
