#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	5.279755	5.279755	5.279755	5.279755	-5.821411	-5.821411	
1	5.280056	5.280056	5.282766	5.282766	-5.817195	-5.817195	
2	5.280959	5.280959	5.291800	5.291800	-5.804548	-5.804548	
3	5.282464	5.282464	5.306850	5.306850	-5.783478	-5.783478	
4	5.284570	5.284570	5.327907	5.327907	-5.753997	-5.753997	
5	5.287275	5.287275	5.354959	5.354959	-5.716125	-5.716125	
6	5.290578	5.290578	5.387990	5.387990	-5.669882	-5.669882	
7	5.294477	5.294477	5.426978	5.426978	-5.615298	-5.615298	
8	5.298969	5.298969	5.471902	5.471902	-5.552405	-5.552405	
9	5.304053	5.304053	5.522733	5.522733	-5.481241	-5.481241	
10	5.309723	5.309723	5.579442	5.579442	-5.401849	-5.401849	
11	5.315979	5.315979	5.641994	5.641994	-5.314276	-5.314276	
12	5.322814	5.322814	5.710351	5.710351	-5.218576	-5.218576	
13	5.330226	5.330226	5.784473	5.784473	-5.114806	-5.114806	
14	5.338211	5.338211	5.864314	5.864314	-5.003028	-5.003028	
15	5.346762	5.346762	5.949827	5.949827	-4.883310	-4.883310	
16	5.355875	5.355875	6.040959	6.040959	-4.755725	-4.755725	
17	5.365545	5.365545	6.137657	6.137657	-4.620348	-4.620348	
18	5.375765	5.375765	6.239862	6.239862	-4.477261	-4.477261	
19	5.386530	5.386530	6.347512	6.347512	-4.326551	-4.326551	
20	5.397833	5.397833	6.460542	6.460542	-4.168309	-4.168309	
21	5.409668	5.409668	6.578885	6.578885	-4.002629	-4.002629	
22	5.422026	5.422026	6.702469	6.702469	-3.829612	-3.829612	
23	5.434901	5.434901	6.831219	6.831219	-3.649361	-3.649361	
24	5.448285	5.448285	6.965059	6.965059	-3.461986	-3.461986	
25	5.462170	5.462170	7.103907	7.103907	-3.267599	-3.267599	
26	5.476547	5.476547	7.247679	7.247679	-3.066317	-3.066317	
27	5.491408	5.491408	7.396290	7.396290	-2.858261	-2.858261	
28	5.506744	5.506744	7.549650	7.549650	-2.643557	-2.643557	
29	5.522546	5.522546	7.707666	7.707666	-2.422335	-2.422335	
30	5.538804	5.538804	7.870243	7.870243	-2.194727	-2.194727	
31	5.555508	5.555508	8.037284	8.037284	-1.960870	-1.960870	
32	5.572648	5.572648	8.208687	8.208687	-1.720906	-1.720906	
33	5.590214	5.590214	8.384349	8.384349	-1.474979	-1.474979	
34	5.608196	5.608196	8.564165	8.564165	-1.223237	-1.223237	
35	5.626582	5.626582	8.748026	8.748026	-0.965831	-0.965831	
36	5.645361	5.645361	8.935822	8.935822	-0.702917	-0.702917	
37	5.664523	5.664523	9.127439	9.127439	-0.434653	-0.434653	
38	5.684055	5.684055	9.322762	9.322762	-0.161201	-0.161201	
39	5.703946	5.703946	9.521673	9.521673	0.117274	0.117274	
40	5.724184	5.724184	9.724052	9.724052	0.400606	0.400606	
41	5.744757	5.744757	9.929778	9.929778	0.688622	0.688622	
42	5.765652	5.765652	10.138727	10.138727	0.981150	0.981150	
43	5.786856	5.786856	10.350773	10.350773	1.278014	1.278014	
44	5.808358	5.808358	10.565787	10.565787	1.579035	1.579035	
45	5.830143	5.830143	10.783641	10.783641	1.884030	1.884030	
46	5.852200	5.852200	11.004204	11.004204	2.192818	2.192818	
47	5.874513	5.874513	11.227341	11.227341	2.505210	2.505210	
48	5.897071	5.897071	11.452920	11.452920	2.821021	2.821021	
49	5.919860	5.919860	11.680804	11.680804	3.140058	3.140058	
50	5.942865	5.942865	11.910856	11.910856	3.462131	3.462131	
51	5.966073	5.966073	12.142937	12.142937	3.787045	3.787045	
52	5.989470	5.989470	12.376908	12.376908	4.114603	4.114603	
53	6.013042	6.013042	12.612627	12.612627	4.444610	4.444610	
54	6.036774	6.036774	12.849953	12.849953	4.776866	4.776866	
55	6.060653	6.060653	13.088742	13.088742	5.111172	5.111172	
56	6.084664	6.084664	13.328851	13.328851	5.447324	5.447324	
57	6.108793	6.108793	13.570136	13.570136	5.785122	5.785122	
58	6.133024	6.133024	13.812450	13.812450	6.124362	6.124362	
59	6.157344	6.157344	14.055648	14.055648	6.464839	6.464839	
60	6.181737	6.181737	14.299583	14.299583	6.806349	6.806349	
61	6.206190	6.206190	14.544109	14.544109	7.148685	7.148685	
62	6.230687	6.230687	14.789078	14.789078	7.491641	7.491641	
63	6.255213	6.255213	15.034342	15.034342	7.835012	7.835012	
64	6.279755	6.279755	15.279755	15.279755	8.178589	8.178589	
65	6.304296	6.304296	15.525167	15.525167	8.522166	8.522166	
66	6.328822	6.328822	15.770431	15.770431	8.865536	8.865536	
67	6.353319	6.353319	16.015400	16.015400	9.208493	9.208493	
68	6.377772	6.377772	16.259926	16.259926	9.550829	9.550829	
69	6.402165	6.402165	16.503861	16.503861	9.892338	9.892338	
70	6.426485	6.426485	16.747059	16.747059	10.232816	10.232816	
71	6.450717	6.450717	16.989374	16.989374	10.572055	10.572055	
72	6.474845	6.474845	17.230658	17.230658	10.909853	10.909853	
73	6.498856	6.498856	17.470767	17.470767	11.246006	11.246006	
74	6.522735	6.522735	17.709556	17.709556	11.580311	11.580311	
75	6.546467	6.546467	17.946882	17.946882	11.912567	11.912567	
76	6.570039	6.570039	18.182601	18.182601	12.242574	12.242574	
77	6.593436	6.593436	18.416572	18.416572	12.570133	12.570133	
78	6.616644	6.616644	18.648653	18.648653	12.895047	12.895047	
79	6.639650	6.639650	18.878705	18.878705	13.217119	13.217119	
80	6.662438	6.662438	19.106589	19.106589	13.536157	13.536157	
81	6.684996	6.684996	19.332168	19.332168	13.851967	13.851967	
82	6.707310	6.707310	19.555306	19.555306	14.164360	14.164360	
83	6.729366	6.729366	19.775868	19.775868	14.473147	14.473147	
84	6.751151	6.751151	19.993722	19.993722	14.778143	14.778143	
85	6.772653	6.772653	20.208737	20.208737	15.079164	15.079164	
86	6.793857	6.793857	20.420782	20.420782	15.376027	15.376027	
87	6.814752	6.814752	20.629731	20.629731	15.668556	15.668556	
88	6.835325	6.835325	20.835457	20.835457	15.956572	15.956572	
89	6.855563	6.855563	21.037837	21.037837	16.239904	16.239904	
90	6.875454	6.875454	21.236748	21.236748	16.518379	16.518379	
91	6.894986	6.894986	21.432071	21.432071	16.791831	16.791831	
92	6.914148	6.914148	21.623687	21.623687	17.060095	17.060095	
93	6.932927	6.932927	21.811483	21.811483	17.323009	17.323009	
94	6.951314	6.951314	21.995344	21.995344	17.580414	17.580414	
95	6.969295	6.969295	22.175160	22.175160	17.832156	17.832156	
96	6.986861	6.986861	22.350822	22.350822	18.078084	18.078084	
97	7.004002	7.004002	22.522225	22.522225	18.318048	18.318048	
98	7.020706	7.020706	22.689266	22.689266	18.551905	18.551905	
99	7.036963	7.036963	22.851843	22.851843	18.779513	18.779513	
100	7.052765	7.052765	23.009859	23.009859	19.000735	19.000735	
101	7.068101	7.068101	23.163219	23.163219	19.215439	19.215439	
102	7.082962	7.082962	23.311830	23.311830	19.423494	19.423494	
103	7.097339	7.097339	23.455603	23.455603	19.624776	19.624776	
104	7.111224	7.111224	23.594451	23.594451	19.819163	19.819163	
105	7.124608	7.124608	23.728290	23.728290	20.006539	20.006539	
106	7.137483	7.137483	23.857041	23.857041	20.186789	20.186789	
107	7.149842	7.149842	23.980625	23.980625	20.359807	20.359807	
108	7.161676	7.161676	24.098967	24.098967	20.525487	20.525487	
109	7.172979	7.172979	24.211998	24.211998	20.683729	20.683729	
110	7.183744	7.183744	24.319648	24.319648	20.834439	20.834439	
111	7.193964	7.193964	24.421852	24.421852	20.977525	20.977525	
112	7.203634	7.203634	24.518550	24.518550	21.112902	21.112902	
113	7.212747	7.212747	24.609683	24.609683	21.240488	21.240488	
114	7.221299	7.221299	24.695195	24.695195	21.360206	21.360206	
115	7.229283	7.229283	24.775036	24.775036	21.471983	21.471983	
116	7.236695	7.236695	24.849158	24.849158	21.575754	21.575754	
117	7.243531	7.243531	24.917515	24.917515	21.671454	21.671454	
118	7.249786	7.249786	24.980067	24.980067	21.759026	21.759026	
119	7.255457	7.255457	25.036776	25.036776	21.838419	21.838419	
120	7.260540	7.260540	25.087607	25.087607	21.909583	21.909583	
121	7.265032	7.265032	25.132531	25.132531	21.972476	21.972476	
122	7.268931	7.268931	25.171520	25.171520	22.027060	22.027060	
