#    itr              mu            ntot            mtot            etot
       1        4.839844        2.999786        1.480087      -18.770918
       2        6.562233        3.000763       -0.621751       -5.239934
       3        7.333022        3.000885        0.246292       -2.032996
       4        7.495725        2.999603       -0.099028       -1.465757
       5        7.485308        2.999054        0.039291       -1.385838
       6        7.485971        2.999023       -0.014053       -1.375632
       7        7.505738        3.000854        0.005692       -1.359914
       8        7.496847        2.999084       -0.001007       -1.361117
       9        7.511979        3.000977       -0.000076       -1.358124
      10        7.504038        3.000061       -0.000076       -1.353180
