#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	2.325030	3.627185	2.325030	3.627185	-8.583189	-7.319395	24.325971	25.628125	24.325971	25.628125	23.417295	24.681089	
1	2.325331	3.627486	2.328042	3.630196	-8.578972	-7.315178	24.322959	25.625114	24.325670	25.627824	23.416693	24.680487	
2	2.326235	3.628389	2.337075	3.639230	-8.566325	-7.302532	24.313926	25.616080	24.324766	25.626921	23.414886	24.678680	
3	2.327740	3.629894	2.352124	3.654279	-8.545256	-7.281462	24.298877	25.601031	24.323261	25.625416	23.411877	24.675671	
4	2.329845	3.632000	2.373181	3.675335	-8.515776	-7.251982	24.277820	25.579975	24.321156	25.623310	23.407665	24.671459	
5	2.332550	3.634705	2.400232	3.702386	-8.477903	-7.214109	24.250769	25.552924	24.318451	25.620605	23.402255	24.666049	
6	2.335853	3.638008	2.433260	3.735415	-8.431661	-7.167867	24.217741	25.519895	24.315148	25.617302	23.395650	24.659444	
7	2.339752	3.641906	2.472247	3.774402	-8.377078	-7.113284	24.178754	25.480908	24.311249	25.613404	23.387852	24.651646	
8	2.344244	3.646399	2.517169	3.819323	-8.314185	-7.050391	24.133832	25.435987	24.306757	25.608912	23.378868	24.642662	
9	2.349327	3.651481	2.567998	3.870153	-8.243022	-6.979228	24.083003	25.385157	24.301674	25.603829	23.368703	24.632497	
10	2.354998	3.657152	2.624704	3.926859	-8.163630	-6.899836	24.026297	25.328451	24.296003	25.598158	23.357362	24.621156	
11	2.361252	3.663407	2.687253	3.989408	-8.076058	-6.812264	23.963748	25.265902	24.289748	25.591903	23.344852	24.608646	
12	2.368088	3.670242	2.755608	4.057762	-7.980359	-6.716565	23.895393	25.197548	24.282913	25.585068	23.331181	24.594975	
13	2.375500	3.677654	2.829726	4.131880	-7.876590	-6.612796	23.821275	25.123430	24.275501	25.577656	23.316358	24.580152	
14	2.383484	3.685638	2.909563	4.211718	-7.764813	-6.501019	23.741438	25.043592	24.267517	25.569672	23.300391	24.564185	
15	2.392034	3.694189	2.995072	4.297226	-7.645097	-6.381303	23.655929	24.958084	24.258967	25.561121	23.283289	24.547083	
16	2.401147	3.703302	3.086200	4.388354	-7.517512	-6.253718	23.564801	24.866956	24.249854	25.552008	23.265064	24.528858	
17	2.410817	3.712971	3.182893	4.485047	-7.382136	-6.118342	23.468108	24.770263	24.240184	25.542339	23.245726	24.509520	
18	2.421037	3.723191	3.285092	4.587247	-7.239051	-5.975257	23.365909	24.668063	24.229964	25.532119	23.225286	24.489080	
19	2.431801	3.733956	3.392737	4.694891	-7.088343	-5.824549	23.258264	24.560419	24.219200	25.521354	23.203758	24.467552	
20	2.443104	3.745258	3.505761	4.807915	-6.930102	-5.666308	23.145240	24.447395	24.207897	25.510052	23.181153	24.444947	
21	2.454938	3.757092	3.624097	4.926252	-6.764424	-5.500630	23.026904	24.329058	24.196063	25.498218	23.157486	24.421280	
22	2.467295	3.769450	3.747674	5.049829	-6.591408	-5.327614	22.903327	24.205481	24.183706	25.485860	23.132771	24.396565	
23	2.480170	3.782324	3.876417	5.178572	-6.411159	-5.147365	22.774584	24.076738	24.170831	25.472986	23.107023	24.370817	
24	2.493553	3.795708	4.010249	5.312403	-6.223786	-4.959992	22.640752	23.942907	24.157448	25.459602	23.080257	24.344051	
25	2.507437	3.809592	4.149088	5.451243	-6.029401	-4.765607	22.501912	23.804067	24.143564	25.445718	23.052489	24.316283	
26	2.521814	3.823969	4.292852	5.595007	-5.828121	-4.564327	22.358149	23.660303	24.129187	25.431342	23.023737	24.287531	
27	2.536674	3.838829	4.441454	5.743608	-5.620068	-4.356274	22.209547	23.511702	24.114327	25.416481	22.994017	24.257811	
28	2.552010	3.854164	4.594803	5.896958	-5.405366	-4.141572	22.056198	23.358352	24.098991	25.401146	22.963347	24.227141	
29	2.567811	3.869965	4.752808	6.054963	-5.184146	-3.920352	21.898193	23.200347	24.083190	25.385345	22.931747	24.195540	
30	2.584068	3.886222	4.915374	6.217529	-4.956541	-3.692747	21.735627	23.037782	24.066933	25.369088	22.899234	24.163028	
31	2.600771	3.902925	5.082402	6.384556	-4.722687	-3.458893	21.568599	22.870754	24.050230	25.352385	22.865828	24.129622	
32	2.617910	3.920065	5.253792	6.555946	-4.482725	-3.218931	21.397209	22.699364	24.033091	25.335245	22.831550	24.095344	
33	2.635476	3.937630	5.429440	6.731594	-4.236801	-2.973007	21.221561	22.523716	24.015525	25.317680	22.796421	24.060215	
34	2.653457	3.955611	5.609240	6.911395	-3.985062	-2.721268	21.041761	22.343915	23.997544	25.299699	22.760461	24.024255	
35	2.671842	3.973997	5.793085	7.095240	-3.727660	-2.463866	20.857916	22.160070	23.979159	25.281314	22.723692	23.987486	
36	2.690621	3.992775	5.980863	7.283018	-3.464749	-2.200955	20.670138	21.972292	23.960380	25.262535	22.686136	23.949930	
37	2.709781	4.011936	6.172461	7.474616	-3.196489	-1.932695	20.478540	21.780694	23.941220	25.243374	22.647816	23.911610	
38	2.729313	4.031467	6.367764	7.669918	-2.923041	-1.659247	20.283237	21.585392	23.921688	25.223843	22.608755	23.872549	
39	2.749203	4.051358	6.566653	7.868808	-2.644569	-1.380775	20.084348	21.386503	23.901798	25.203952	22.568977	23.832771	
40	2.769440	4.071595	6.769009	8.071163	-2.361241	-1.097447	19.881992	21.184147	23.881561	25.183715	22.528505	23.792299	
41	2.790012	4.092166	6.974710	8.276864	-2.073229	-0.809435	19.676291	20.978446	23.860989	25.163144	22.487364	23.751158	
42	2.810906	4.113060	7.183631	8.485785	-1.780705	-0.516911	19.467370	20.769525	23.840095	25.142250	22.445579	23.709373	
43	2.832109	4.134264	7.395646	8.697800	-1.483846	-0.220052	19.255355	20.557510	23.818892	25.121046	22.403174	23.666968	
44	2.853610	4.155764	7.610628	8.912782	-1.182830	0.080964	19.040373	20.342528	23.797391	25.099546	22.360176	23.623970	
45	2.875394	4.177549	7.828446	9.130600	-0.877840	0.385954	18.822555	20.124710	23.775607	25.077762	22.316610	23.580404	
46	2.897449	4.199604	8.048969	9.351123	-0.569057	0.694737	18.602032	19.904187	23.753552	25.055706	22.272503	23.536297	
47	2.919762	4.221916	8.272063	9.574218	-0.256670	1.007124	18.378938	19.681092	23.731239	25.033394	22.227881	23.491674	
48	2.942319	4.244473	8.497594	9.799749	0.059135	1.322929	18.153407	19.455561	23.708682	25.010837	22.182770	23.446564	
49	2.965106	4.267261	8.725425	10.027580	0.378167	1.641961	17.925576	19.227730	23.685895	24.988049	22.137199	23.400993	
50	2.988110	4.290265	8.955418	10.257572	0.700233	1.964027	17.695583	18.997738	23.662891	24.965045	22.091195	23.354989	
51	3.011317	4.313472	9.187433	10.489587	1.025140	2.288934	17.463568	18.765723	23.639684	24.941838	22.044785	23.308579	
52	3.034713	4.336868	9.421328	10.723483	1.352692	2.616486	17.229673	18.531827	23.616288	24.918443	21.997998	23.261792	
53	3.058284	4.360438	9.656962	10.959117	1.682692	2.946486	16.994039	18.296193	23.592717	24.894872	21.950861	23.214655	
54	3.082015	4.384170	9.894190	11.196345	2.014941	3.278735	16.756811	18.058965	23.568986	24.871140	21.903403	23.167197	
55	3.105893	4.408047	10.132867	11.435022	2.349239	3.613033	16.518134	17.820289	23.545108	24.847263	21.855653	23.119447	
56	3.129903	4.432057	10.372844	11.674999	2.685383	3.949177	16.278157	17.580311	23.521098	24.823253	21.807639	23.071433	
57	3.154030	4.456184	10.613973	11.916127	3.023173	4.286967	16.037028	17.339183	23.496971	24.799126	21.759391	23.023185	
58	3.178260	4.480415	10.856100	12.158254	3.362404	4.626198	15.794901	17.097056	23.472741	24.774895	21.710937	22.974730	
59	3.202579	4.504733	11.099069	12.401223	3.702872	4.966666	15.551932	16.854087	23.448422	24.750577	21.662306	22.926100	
60	3.226971	4.529126	11.342718	12.644872	4.044372	5.308166	15.308283	16.610438	23.424030	24.726185	21.613529	22.877323	
61	3.251422	4.553577	11.586876	12.889031	4.386698	5.650492	15.064125	16.366279	23.399579	24.701733	21.564633	22.828427	
62	3.275918	4.578072	11.831357	13.133511	4.729644	5.993438	14.819644	16.121799	23.375083	24.677238	21.515650	22.779444	
63	3.300443	4.602598	12.075940	13.378095	5.073003	6.336797	14.575060	15.877215	23.350558	24.652712	21.466608	22.730402	
64	3.324983	4.627138	12.320340	13.622494	5.416569	6.680363	14.330661	15.632816	23.326018	24.628172	21.417538	22.681331	
65	3.349523	4.651678	12.564087	13.866241	5.760134	7.023928	14.086914	15.389069	23.301478	24.603632	21.368467	22.632261	
66	3.374048	4.676203	12.806118	14.108272	6.103491	7.367285	13.844883	15.147038	23.276953	24.579107	21.319427	22.583221	
67	3.398544	4.700698	13.042249	14.344403	6.446434	7.710228	13.608752	14.910907	23.252457	24.554612	21.270447	22.534241	
68	3.422995	4.725150	13.221859	14.524013	6.788756	8.052550	13.429142	14.731297	23.228006	24.530160	21.221556	22.485350	
69	3.447387	4.749542	13.571615	14.873769	7.130251	8.394045	13.079386	14.381541	23.203614	24.505768	21.172784	22.436578	
70	3.471706	4.773860	13.803750	15.105904	7.470712	8.734506	12.847251	14.149406	23.179295	24.481450	21.124160	22.387954	
71	3.495936	4.798091	14.042374	15.344528	7.809935	9.073729	12.608627	13.910782	23.155065	24.457220	21.075714	22.339508	
72	3.520063	4.822218	14.281830	15.583984	8.147716	9.411510	12.369171	13.671326	23.130938	24.433092	21.027474	22.291268	
73	3.544073	4.846227	14.520849	15.823004	8.483850	9.747644	12.130152	13.432306	23.106928	24.409083	20.979471	22.243265	
74	3.567950	4.870105	14.758917	16.061071	8.818136	10.081930	11.892084	13.194239	23.083051	24.385205	20.931733	22.195527	
75	3.591682	4.893836	14.995729	16.297883	9.150371	10.414165	11.655272	12.957427	23.059319	24.361474	20.884288	22.148082	
76	3.615252	4.917407	15.231065	16.533219	9.480356	10.744150	11.419936	12.722091	23.035749	24.337903	20.837166	22.100960	
77	3.638648	4.940803	15.464738	16.766893	9.807892	11.071686	11.186263	12.488418	23.012353	24.314507	20.790395	22.054189	
78	3.661855	4.964009	15.696582	16.998737	10.132781	11.396575	10.954419	12.256573	22.989146	24.291301	20.744004	22.007798	
79	3.684859	4.987013	15.926441	17.228596	10.454827	11.718621	10.724560	12.026715	22.966142	24.268297	20.698020	21.961814	
80	3.707646	5.009800	16.154165	17.456319	10.773837	12.037631	10.496836	11.798991	22.943355	24.245510	20.652471	21.916265	
81	3.730203	5.032357	16.379608	17.681763	11.089617	12.353411	10.271393	11.573547	22.920798	24.222953	20.607385	21.871179	
82	3.752515	5.054670	16.602631	17.904785	11.401979	12.665772	10.048370	11.350525	22.898486	24.200640	20.562789	21.826583	
83	3.774570	5.076725	16.823093	18.125248	11.710732	12.974526	9.827908	11.130062	22.876431	24.178585	20.518710	21.782504	
84	3.796354	5.098509	17.040861	18.343015	12.015691	13.279485	9.610140	10.912295	22.854647	24.156801	20.475176	21.738970	
85	3.817854	5.120009	17.255799	18.557954	12.316673	13.580467	9.395202	10.697356	22.833147	24.135301	20.432212	21.696006	
86	3.839058	5.141212	17.467777	18.769932	12.613495	13.877289	9.183224	10.485378	22.811943	24.114098	20.389844	21.653638	
87	3.859951	5.162106	17.676666	18.978821	12.905978	14.169772	8.974335	10.276490	22.791050	24.093204	20.348099	21.611893	
88	3.880523	5.182677	17.882338	19.184493	13.193947	14.457741	8.768663	10.070817	22.770478	24.072633	20.307002	21.570796	
89	3.900760	5.202914	18.084670	19.386824	13.477226	14.741020	8.566331	9.868486	22.750241	24.052396	20.266578	21.530372	
90	3.920650	5.222804	18.283537	19.585692	13.755646	15.019440	8.367464	9.669618	22.730351	24.032506	20.226852	21.490646	
91	3.940181	5.242335	18.478821	19.780975	14.029037	15.292831	8.172180	9.474335	22.710820	24.012975	20.187849	21.451643	
92	3.959341	5.261496	18.670401	19.972556	14.297235	15.561029	7.980599	9.282754	22.691660	23.993814	20.149591	21.413385	
93	3.978120	5.280274	18.858164	20.160319	14.560077	15.823871	7.792837	9.094991	22.672881	23.975036	20.112104	21.375898	
94	3.996505	5.298659	19.041995	20.344150	14.817404	16.081198	7.609006	8.911160	22.654496	23.956651	20.075410	21.339203	
95	4.014485	5.316640	19.221784	20.523938	15.069061	16.332855	7.429217	8.731372	22.636516	23.938670	20.039532	21.303326	
96	4.032050	5.334205	19.397421	20.699575	15.314895	16.578689	7.253580	8.555735	22.618950	23.921105	20.004493	21.268287	
97	4.049190	5.351344	19.568800	20.870955	15.554757	16.818551	7.082201	8.384355	22.601811	23.903966	19.970315	21.234109	
98	4.065893	5.368047	19.735819	21.037974	15.788500	17.052294	6.915182	8.217337	22.585108	23.887263	19.937020	21.200814	
99	4.082150	5.384304	19.898376	21.200531	16.015983	17.279777	6.752625	8.054779	22.568851	23.871006	19.904629	21.168423	
100	4.097950	5.400105	20.056374	21.358528	16.237067	17.500861	6.594627	7.896782	22.553051	23.855205	19.873165	21.136959	
101	4.113285	5.415440	20.209716	21.511871	16.451616	17.715410	6.441285	7.743439	22.537716	23.839870	19.842647	21.106441	
102	4.128145	5.430300	20.358312	21.660466	16.659499	17.923293	6.292689	7.594844	22.522856	23.825010	19.813097	21.076891	
103	4.142522	5.444676	20.502070	21.804224	16.860588	18.124382	6.148931	7.451086	22.508479	23.810634	19.784536	21.048330	
104	4.156406	5.458560	20.640904	21.943058	17.054757	18.318551	6.010097	7.312252	22.494595	23.796750	19.756985	21.020779	
105	4.169789	5.471943	20.774731	22.076885	17.241885	18.505679	5.876270	7.178425	22.481212	23.783367	19.730464	20.994258	
106	4.182663	5.484818	20.903469	22.205624	17.421855	18.685648	5.747532	7.049686	22.468338	23.770492	19.704995	20.968789	
107	4.195021	5.497175	21.027042	22.329197	17.594550	18.858344	5.623959	6.926113	22.455980	23.758135	19.680601	20.944395	
108	4.206854	5.509009	21.145375	22.447529	17.759858	19.023652	5.505626	6.807781	22.444147	23.746301	19.657304	20.921098	
