#    itr              mu            ntot            mtot            etot
       1       43.773000        3.699036        2.300964        7.145666
       2       16.675000        3.699097       -1.491699       28.681835
       3       17.489000        3.699219        0.978394       31.315136
       4       17.889000        3.699463       -0.663208       32.429912
       5       18.131000        3.699463        0.446411       32.894246
       6       18.283000        3.699829       -0.299316       33.113715
       7       18.343000        3.699097        0.198975       33.201791
       8       18.349000        3.699585       -0.130615       33.244758
       9       18.372000        3.699097        0.087646       33.262431
      10       18.380000        3.699341       -0.058594       33.268456
      11       18.371000        3.699097        0.038330       33.271111
      12       18.380000        3.699341       -0.022949       33.273873
      13       18.384000        3.699341        0.013672       33.277977
      14       18.382000        3.699097       -0.006592       33.273799
      15       18.379000        3.699341        0.002930       33.274935
      16       18.378000        3.699341       -0.002930       33.278432
      17       18.378000        3.699341        0.002930       33.278432
