#    itr              mu            ntot            mtot            etot
       1       38.021484        4.099976        0.949059       28.614266
       2       16.178823        4.100220       -0.764245       28.477203
       3       16.750068        4.099640        0.647348       30.004812
       4       17.049756        4.099945       -0.546181       30.836164
       5       17.272296        4.100403        0.465232       31.463761
       6       17.424387        4.100433       -0.403877       31.889839
       7       17.507050        4.099030        0.354465       32.140517
       8       17.566950        4.100433       -0.317460       32.340328
       9       17.618564        4.100403        0.286917       32.504116
      10       17.657224        4.100555       -0.262729       32.602467
      11       17.682033        4.100708        0.243360       32.686572
      12       17.681896        4.100525       -0.226789       32.733328
      13       17.716370        4.100739        0.213514       32.789390
      14       17.720331        4.099854       -0.204916       32.805231
      15       17.716367        4.099457        0.193848       32.810439
      16       17.728490        4.099731       -0.186326       32.825656
      17       17.741348        4.100555        0.181633       32.873253
      18       17.742723        4.100525       -0.176441       32.886552
      19       17.744180        4.100189        0.171799       32.894625
      20       17.741636        4.099792       -0.166698       32.890531
      21       17.751202        4.099792        0.159089       32.897293
      22       17.765435        4.100830       -0.157323       32.929176
      23       17.768250        4.100647        0.155300       32.952192
      24       17.771234        4.100586       -0.153569       32.943104
      25       17.778491        4.100647        0.150836       32.954295
      26       17.769798        4.100403       -0.151246       32.946423
