#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-4.697418	-4.697418	-4.697418	-4.697418	-15.861572	-15.861572	
1	-4.697117	-4.697117	-4.694406	-4.694406	-15.857356	-15.857356	
2	-4.696214	-4.696214	-4.685373	-4.685373	-15.844709	-15.844709	
3	-4.694709	-4.694709	-4.670323	-4.670323	-15.823639	-15.823639	
4	-4.692603	-4.692603	-4.649265	-4.649265	-15.794158	-15.794158	
5	-4.689898	-4.689898	-4.622214	-4.622214	-15.756286	-15.756286	
6	-4.686595	-4.686595	-4.589183	-4.589183	-15.710043	-15.710043	
7	-4.682696	-4.682696	-4.550195	-4.550195	-15.655459	-15.655459	
8	-4.678203	-4.678203	-4.505271	-4.505271	-15.592566	-15.592566	
9	-4.673120	-4.673120	-4.454440	-4.454440	-15.521402	-15.521402	
10	-4.667449	-4.667449	-4.397731	-4.397731	-15.442010	-15.442010	
11	-4.661194	-4.661194	-4.335179	-4.335179	-15.354437	-15.354437	
12	-4.654359	-4.654359	-4.266822	-4.266822	-15.258737	-15.258737	
13	-4.646946	-4.646946	-4.192700	-4.192700	-15.154967	-15.154967	
14	-4.638962	-4.638962	-4.112859	-4.112859	-15.043189	-15.043189	
15	-4.630411	-4.630411	-4.027346	-4.027346	-14.923471	-14.923471	
16	-4.621298	-4.621298	-3.936214	-3.936214	-14.795886	-14.795886	
17	-4.611628	-4.611628	-3.839516	-3.839516	-14.660509	-14.660509	
18	-4.601408	-4.601408	-3.737311	-3.737311	-14.517422	-14.517422	
19	-4.590643	-4.590643	-3.629661	-3.629661	-14.366712	-14.366712	
20	-4.579339	-4.579339	-3.516631	-3.516631	-14.208470	-14.208470	
21	-4.567505	-4.567505	-3.398288	-3.398288	-14.042790	-14.042790	
22	-4.555147	-4.555147	-3.274704	-3.274704	-13.869773	-13.869773	
23	-4.542272	-4.542272	-3.145954	-3.145954	-13.689522	-13.689522	
24	-4.528888	-4.528888	-3.012114	-3.012114	-13.502147	-13.502147	
25	-4.515003	-4.515003	-2.873266	-2.873266	-13.307760	-13.307760	
26	-4.500626	-4.500626	-2.729494	-2.729494	-13.106478	-13.106478	
27	-4.485765	-4.485765	-2.580882	-2.580882	-12.898422	-12.898422	
28	-4.470429	-4.470429	-2.427523	-2.427523	-12.683719	-12.683719	
29	-4.454627	-4.454627	-2.269507	-2.269507	-12.462496	-12.462496	
30	-4.438369	-4.438369	-2.106929	-2.106929	-12.234888	-12.234888	
31	-4.421665	-4.421665	-1.939889	-1.939889	-12.001031	-12.001031	
32	-4.404525	-4.404525	-1.768486	-1.768486	-11.761067	-11.761067	
33	-4.386959	-4.386959	-1.592824	-1.592824	-11.515140	-11.515140	
34	-4.368977	-4.368977	-1.413008	-1.413008	-11.263398	-11.263398	
35	-4.350591	-4.350591	-1.229147	-1.229147	-11.005992	-11.005992	
36	-4.331811	-4.331811	-1.041351	-1.041351	-10.743078	-10.743078	
37	-4.312650	-4.312650	-0.849734	-0.849734	-10.474815	-10.474815	
38	-4.293118	-4.293118	-0.654411	-0.654411	-10.201363	-10.201363	
39	-4.273226	-4.273226	-0.455500	-0.455500	-9.922887	-9.922887	
40	-4.252988	-4.252988	-0.253121	-0.253121	-9.639556	-9.639556	
41	-4.232416	-4.232416	-0.047394	-0.047394	-9.351539	-9.351539	
42	-4.211521	-4.211521	0.161554	0.161554	-9.059011	-9.059011	
43	-4.190316	-4.190316	0.373600	0.373600	-8.762147	-8.762147	
44	-4.168815	-4.168815	0.588614	0.588614	-8.461127	-8.461127	
45	-4.147030	-4.147030	0.806468	0.806468	-8.156131	-8.156131	
46	-4.124973	-4.124973	1.027031	1.027031	-7.847344	-7.847344	
47	-4.102660	-4.102660	1.250169	1.250169	-7.534951	-7.534951	
48	-4.080102	-4.080102	1.475747	1.475747	-7.219140	-7.219140	
49	-4.057313	-4.057313	1.703631	1.703631	-6.900103	-6.900103	
50	-4.034308	-4.034308	1.933683	1.933683	-6.578030	-6.578030	
51	-4.011100	-4.011100	2.165764	2.165764	-6.253117	-6.253117	
52	-3.987703	-3.987703	2.399735	2.399735	-5.925558	-5.925558	
53	-3.964131	-3.964131	2.635454	2.635454	-5.595551	-5.595551	
54	-3.940398	-3.940398	2.872780	2.872780	-5.263295	-5.263295	
55	-3.916519	-3.916519	3.111569	3.111569	-4.928990	-4.928990	
56	-3.892509	-3.892509	3.351679	3.351679	-4.592837	-4.592837	
57	-3.868380	-3.868380	3.592963	3.592963	-4.255039	-4.255039	
58	-3.844149	-3.844149	3.835277	3.835277	-3.915799	-3.915799	
