# n = 5.8 U  = 17.0 J = 4.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       97.988948        5.800354        0.099823      473.318577
       2       92.379348        5.799988        0.073517      474.457488
       3       92.351248        5.799988        0.055695      474.444849
       4       92.337432        5.800232        0.043121      474.476308
       5       92.331270        5.800232        0.033356      474.501212
       6       92.322449        5.800232        0.027496      474.504198
       7       92.317446        5.800232        0.022614      474.505879
       8       92.315846        5.799988        0.019318      474.484465
       9       92.312846        5.799988        0.016876      474.464932
      10       92.309813        5.800171        0.015015      474.482326
      11       92.314513        5.799927        0.012451      474.475011
      12       92.309513        5.799927        0.011475      474.455413
      13       92.309613        5.799927        0.010986      474.455173
      14       92.308713        5.799927        0.010010      474.455385
      15       92.309013        5.799927        0.009033      474.455298
      16       92.309258        5.800171        0.008667      474.478075
      17       92.312258        5.799927        0.008057      474.475681
      18       92.308358        5.799927        0.007324      474.455440
      19       92.307558        5.799927        0.006836      474.455734
      20       92.306836        5.800171        0.006714      474.478132
      21       92.310208        5.800171        0.006714      474.498255
      22       92.310208        5.800171        0.006714      474.498255
