#    itr              mu            ntot            mtot            etot
       1       71.568000        4.000244        0.462952      248.471925
       2       71.840000        3.999023        0.346130      249.158609
       3       71.925000        3.999023        0.273132      249.424038
       4       71.991000        3.999023        0.224060      249.610526
       5       72.027000        3.999268        0.192932      249.739780
       6       72.059000        3.999268        0.169006      249.822266
       7       72.072000        3.999512        0.152039      249.884338
       8       72.088000        3.999512        0.139587      249.931093
       9       72.104000        3.999268        0.129456      249.934230
      10       72.102000        3.999023        0.122009      249.917372
      11       72.100000        3.999023        0.116394      249.912925
      12       72.110000        3.999023        0.112488      249.921215
      13       72.114000        3.999023        0.107849      249.926808
      14       72.114000        3.999023        0.103455      249.932485
      15       72.110000        4.000244        0.100891      250.026982
      16       72.130000        3.999512        0.097595      250.058762
      17       72.119000        3.999268        0.095276      249.996796
      18       72.119000        3.999023        0.093689      249.965831
      19       72.118000        3.999023        0.091736      249.951660
      20       72.121000        3.999023        0.090759      249.953999
      21       72.122000        3.999512        0.090027      249.990233
      22       72.132000        3.999023        0.089294      249.988446
      23       72.124000        3.999512        0.089050      249.991947
      24       72.131000        3.999023        0.088806      249.989451
      25       72.123000        3.999512        0.088562      249.992523
      26       72.131000        3.999023        0.088318      249.990148
      27       72.124000        3.999023        0.088318      249.958004
      28       72.124000        3.999023        0.088318      249.958004
