#    itr              mu            ntot            mtot            etot
       1      -21.000000        3.000000        3.000000     -103.950000
       2        9.753000        1.799622       -1.799622        0.879785
       3        6.383000        1.799438        1.557129       -3.766880
       4        7.091000        1.799316       -1.478638       -2.123137
       5        7.031000        1.799072        1.396362       -1.628595
       6        6.970000        1.799072       -1.313843       -1.145175
       7        6.903000        1.799072        1.230347       -0.687098
       8        6.821000        1.799072       -1.142944       -0.254192
       9        6.724000        1.799316        1.054321        0.168094
      10        6.606000        1.799805       -0.965454        0.565831
      11        6.454000        1.799072        0.865601        0.923114
      12        6.271000        1.799438       -0.762695        1.272906
      13        6.150000        1.799194        0.661865        1.595825
      14        6.050000        1.799194       -0.565674        1.864389
      15        5.961000        1.799438        0.477051        2.086234
      16        5.914000        1.799683       -0.402100        2.261456
      17        5.865000        1.799438        0.337891        2.384145
      18        5.840000        1.799927       -0.282227        2.471715
      19        5.823000        1.799194        0.232666        2.536009
      20        5.805000        1.799683       -0.193115        2.577276
      21        5.792000        1.799927        0.161621        2.614940
      22        5.807000        1.799194       -0.134033        2.633622
      23        5.786000        1.799438        0.110352        2.641921
      24        5.789000        1.800171       -0.088623        2.659068
      25        5.789000        1.799194        0.072998        2.669783
      26        5.774000        1.799438       -0.062500        2.664641
      27        5.782000        1.799194        0.051514        2.668507
      28        5.768000        1.799194       -0.043701        2.668154
      29        5.783000        1.799927        0.036621        2.673523
      30        5.785000        1.799438       -0.030273        2.680166
      31        5.779000        1.799194        0.023193        2.674068
      32        5.774000        1.799438       -0.018066        2.673698
      33        5.780000        1.799438        0.014160        2.676824
      34        5.775000        1.799194       -0.011475        2.675625
      35        5.780000        1.799194        0.010498        2.672857
      36        5.780000        1.799194       -0.008545        2.672898
      37        5.776000        1.799194        0.007568        2.672969
      38        5.777000        1.799194       -0.005615        2.672995
      39        5.779000        1.799194        0.003662        2.673037
      40        5.781000        1.799194       -0.001709        2.673057
      41        5.788000        1.799683        0.000244        2.676026
      42        5.785000        1.799438        0.000000        2.680149
      43        5.783000        1.799438        0.000000        2.677447
      44        5.783000        1.799438        0.000000        2.677447
